;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;amount;worksheet name;source
9ce6d6400ad99be8ec9da36788c0e6a1;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;9ce6d6400ad99be8ec9da36788c0e6a1;market for wastewater treatment facility, capacity 1.1E10l/year;wastewater treatment facility, capacity 1.1E10l/year;unit;-668.6630778662163;-10.042784769056677;16.683271282159794;0.20040600355236618;-46527.82804442626;0.0031039805212812054;495221.9870742329;0.0003448867031734153;6473609.91151397;0.0;0.0;411074.0195512421;777757.5096746819;435380.6061170465;22020398.4885138;0.0127395410082062;55928.09578022142;19.911411395833223;119367.3200380775;1.3310547720358858;3537445.280789075;17652.483972658472;0.0;2053.250413334056;0.00024068689296642353;0.19470418623028563;18.18365071573396;0.9998276224184982;3.516569996628386e-08;2.720058618137569;9.416558156139866;12.77631602661671;0.0;29.598879993335174;0.0075648285673569435;767080.3908934337;2616.2864084388016;0.14428775322185736;0.629559684525067;6.687665912229465e-07;1433440.9037784508;0.0;198.64192364509483;15.496168583891482;1.4461467310129654;2.6236925172450283;0.0;15.388335507638487;1844.9822942735218;3207.4736211368763;;;;;
fccf40a4114750cb83ec1111105bb80f;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;fccf40a4114750cb83ec1111105bb80f;market for cellulose fibre;cellulose fibre;kilogram;-1.5364445861228435e-05;-8.619088044261968e-06;5.403615673982954e-07;8.150498987800999e-09;-0.0005206290142492487;1.3138705885061605e-10;0.014704049931812473;1.4598561188114904e-11;0.21991266750422186;0.0;0.0;0.004106346411434827;0.011193724203594437;0.0007119839948188519;-6.866103451728132;1.0991267854337503e-09;0.07554360040907966;0.0788007188391015;0.0011453747209620086;5.126802316073738e-08;0.0660679584179979;0.0002761816122816255;0.0;1.835344403663549e-05;1.0136442814799617e-11;2.757382193294441e-09;5.716514740203438e-07;1.3245394758013826e-08;9.5480308624944e-16;1.2278532159363573e-07;4.799882377916276e-07;7.521487366539868e-07;0.0;4.884177723864346e-07;1.0117284495801831e-10;0.0421910649143598;5.5407721603124754e-05;8.78118854215333e-09;3.3679205710067405e-08;7.778619243485086e-14;0.010569033349878765;0.0;6.9667093538633376e-06;9.437599097514889e-07;1.2339756427354155e-07;3.5184563201005706e-08;0.0;4.668520292266858e-07;8.553752316907562e-05;4.832987815843295e-05;;;;;
85b8e11de6214afbc90d3d35ccb1713b;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;85b8e11de6214afbc90d3d35ccb1713b;market for bottom ash, MSWI-WWT, WW from tube collector production;bottom ash, MSWI-WWT, WW from tube collector production;kilogram;7.758659532334247e-07;4.995090294892014e-07;-1.0924535530897929e-07;-2.870819563383332e-10;1.0000581534975381;-4.588478881075833e-12;-8.000123407360368e-05;-5.098309551317311e-13;-0.03683365658468249;0.0;0.0;-5.061082917237187e-06;-0.0002447084386907616;-8.48528487085064e-05;0.9243030456684365;-1.8800959884325157e-11;-0.00027183102874779445;-4.4343062625369946e-08;-9.987963353404807e-05;-7.828046926471297e-09;-0.007026577459327955;-2.2991167011224116e-05;0.0;-2.614689456768744e-06;-3.3036774008000677e-13;-9.079035785323286e-11;-7.131323602308099e-08;-2.480448869624015e-10;-1.0659050067596296e-16;-1.1401190665888013e-08;-1.0298898222676023e-07;-1.44591712614103e-07;0.0;-6.45669740980249e-08;-1.975600419102169e-12;-0.008068985397804283;-6.9471126823095965e-06;-1.851149505185173e-09;-5.487153271707653e-09;-6.285000959823464e-15;-0.0009684262983694068;0.0;-7.006108578042693e-07;-2.0010717784361354e-07;-2.1802559206514197e-09;-6.827386863969137e-10;0.0;-1.6255779347345586e-08;-1.539251670007289e-05;-1.3429691055499437e-06;;;;;
b97250cea52d4c3bd649d59e9141a6fc;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;b97250cea52d4c3bd649d59e9141a6fc;market for sawlog and veneer log, paraná pine, measured as solid wood under bark;sawlog and veneer log, paraná pine, measured as solid wood under bark;cubic meter;-0.005371857709184625;-3.0362454058566928e-05;0.005888442982483165;6.897995183952243e-07;-3.5227165949299795;1.110154156922054e-08;-0.9539446296943138;1.2335045422162388e-09;58.80275813638017;0.0;0.0;0.010016812120768602;0.47841757076981467;0.23175086176751614;120.08529839266757;3.1214064392232064e-08;0.3959950958093812;0.0001985934104445535;0.46477035225407687;6.282648644446949e-05;34.90472375521974;0.033836644483031836;0.0;0.009582181590879488;8.21579752298561e-10;1.657603910846563e-07;0.00012885879803273078;5.846231421979336e-07;1.8776417355030364e-14;1.4522088490690276e-05;0.0001421980679185615;0.00020191963101523925;0.0;0.000296541511269432;6.434498947789385e-09;50.09969465448386;0.0516291280743513;3.174550126792985e-06;4.582396811880306e-05;6.511883352039454e-11;2.1926720284437047;0.0;0.0011323893990454709;0.0002755880926866173;3.6004902986926166e-06;1.5486262785347864e-06;0.0;0.21605856626814163;0.02432322925574882;0.0024929642973662088;;;;;
52c103094f78261cac6950c1be1b9c48;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;52c103094f78261cac6950c1be1b9c48;market for anhydrite rock;anhydrite rock;kilogram;1.620950148748957e-07;-8.91195992261472e-09;1.705268225932345e-07;4.209595349816087e-11;-1.3985872277035483e-05;6.809578011887333e-13;-9.310983060335129e-06;7.566197321214557e-14;0.00018403691914760788;0.0;0.0;6.558636582462833e-07;4.2682501669249676e-05;3.2193009883978764e-06;0.000660264435962064;9.235392927916155e-13;2.7741819613355085e-05;2.4912937297407904e-09;7.151406819015419e-06;6.315693327733748e-10;0.0005292645534586191;1.1457538312181445e-06;0.0;1.246605325552216e-07;6.218115171855278e-14;9.92909634271711e-12;9.45586995813146e-09;5.1922700335196514e-11;1.1891614494806024e-18;5.215327505107455e-08;2.2914582067025116e-10;7.324117697925889e-10;0.0;1.419848772143049e-08;3.958456539723585e-13;0.000490546153815075;1.0351126907883277e-05;1.1879778204868368e-11;4.381571409864235e-10;2.609430166778281e-16;4.2164454690410755e-05;0.0;9.94679859689243e-08;4.814611522096661e-10;1.0052497451638971e-10;1.3504374352238485e-10;0.0;2.6699265361602474e-09;7.701855049339915e-08;1.6178827387178662e-07;;;;;
995ce7575e55af9c80ad574864a7fba3;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;995ce7575e55af9c80ad574864a7fba3;market for sewage sludge, 97% water, WWT, WW from pig iron production;sewage sludge, 97% water, WWT, WW from pig iron production;kilogram;5.711310207029559e-07;3.3123985314778207e-08;-4.134258044553552e-08;-2.323518372938853e-10;1.0000362315116424;-3.708831981462756e-12;-9.376108266799384e-05;-4.120924167986855e-13;-0.03449463435697339;0.0;0.0;-6.062189214043032e-06;-0.00024946248698141384;-5.435141402168396e-05;0.9290519951997379;-2.2143807522975612e-11;-0.0002538431906503161;-3.606868692957121e-08;-8.508343456051332e-05;-6.454680944194828e-09;-0.006415102228150896;-2.1864276351558637e-05;0.0;-1.5894494607001443e-06;-2.638571921218365e-13;-6.976397749353147e-11;-6.683806761701478e-08;-1.5240253454410526e-10;-6.20257541851709e-17;-1.1928914365292093e-08;-9.716635707233874e-08;-1.360046732404688e-07;0.0;-4.9204546629881066e-08;-1.206364105328475e-12;-0.005247620230773051;-5.438918974609594e-06;-1.7349386228954538e-09;-4.546505929247573e-09;-1.0654179600037438e-15;-0.0007438170688710045;0.0;-6.49640702470419e-07;-1.8873655972090894e-07;-2.545466859682803e-09;-4.25922591575166e-10;0.0;-1.611514849095591e-08;-1.4252841523273545e-05;-2.660599108758818e-06;;;;;
fa76f4da58fc1866ab2df987ba9df6df;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;fa76f4da58fc1866ab2df987ba9df6df;market for dimethyl malonate;dimethyl malonate;kilogram;-0.0006235319600203385;-2.876706372479305e-06;6.189869960114832e-06;1.807836955906816e-07;-0.010983954026993483;2.8329524624725835e-09;0.016118780715254834;3.147724762866391e-10;1.1484086534829454;0.0;0.0;0.0018840295084055056;0.14930179680659644;0.017500804314382543;3.678004980846785;4.990483909127043e-09;0.023592125565339947;1.2542104433063108e-05;0.02952368817241257;1.87881859309083e-06;0.766578341041481;0.00917816702723023;0.0;0.0006909476595372269;2.2224321894383483e-10;2.2612109646198264e-07;8.648156865767435e-06;1.1341305383280265e-06;5.7139468258592e-16;1.3800889693735903e-06;2.8222449357476932e-06;4.618178250493186e-06;0.0;4.61307587042367e-05;8.863194238569689e-09;0.3893711955729568;0.0009022501850648919;3.388710757198575e-08;1.8560989825271906e-07;1.1441772431245555e-13;0.20482334593315088;0.0;0.00012282567982834189;4.171012128776625e-06;5.753494906055133e-07;3.0812322225033223e-06;0.0;1.2609085160199462e-05;0.0004957511685031468;0.0010087815380478101;;;;;
4f2a802ff7a5e2149b49f4ffaca7a38a;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;4f2a802ff7a5e2149b49f4ffaca7a38a;market for aircraft, passenger, short haul;aircraft, passenger, short haul;unit;-42.155499690253556;-2.816704452390047;2.4537066791386497;0.03921991514100425;-2139.977857446718;0.0006295008736893156;849.5719230154482;6.994453717830654e-05;234234.6396425463;0.0;0.0;1997.9981341973219;14001.19125366955;2957.5607760658927;636024.6935614229;0.0003254090141582984;97217.46054728773;5.603503695202196;12613.190368074826;2.082842927575242;324262.79901668156;919.2671172621601;0.0;334.1219282158773;5.7218804868139226e-05;0.002439292587867595;49.49360765149904;0.016877591862589945;2.56061279130188e-10;1.1280949363766148;0.26239817275068894;83.8538901673013;0.0;1044.1607134385274;9.498051492708294e-05;1806751.0297971445;426.2968264858465;0.03499531190915087;1.6536727428645892;7.413444514843552e-08;65157.09522104054;0.0;319.74599418853416;0.5261453331387231;0.03944112287096217;0.03215101446672725;0.0;2.1086224818269192;382.9425819037434;38.7862138990414;;;;;
7b02cef221ba21fd468b7b3f8a8df01e;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;7b02cef221ba21fd468b7b3f8a8df01e;market for flattened bamboo;flattened bamboo;kilogram;-1.6683716629376188e-05;-4.7496255920345644e-07;1.6069026080620178e-06;2.0731187126883268e-08;-0.00039483895797004227;3.3440426785204015e-10;0.0012243015819300659;3.7156027454387944e-11;0.11848423907695296;0.0;0.0;0.5029836755842574;0.01035718854892698;0.0009067124024877967;1.3143440505986295;4.868197530079788e-10;0.007109952055908111;0.00046871480808423913;0.003835233668593943;6.736631624757547e-08;0.23773484706559056;0.0031639617739966167;0.0;5.019347407726548e-05;2.784460589830542e-11;4.869131423858732e-09;2.7071709887815182e-06;2.5535565293423944e-08;8.322265206665528e-17;2.9599323919960537e-07;2.3621789638290302e-07;4.915893788136557e-07;0.0;4.310593722708396e-06;2.182442973708996e-10;0.02240011683253935;0.01600010596245386;4.392459082200981e-09;1.6952056768259796e-08;1.1188513568312843e-13;0.01292217404783978;0.0;3.2385347107113406e-05;4.758748399646172e-07;5.674280109134674e-08;2.689339251400022e-08;0.0;5.823992437427125e-07;5.316019838373814e-05;2.960252270975351e-05;;;;;
f2fac94b0298c7f7409a9e49a68528d7;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;f2fac94b0298c7f7409a9e49a68528d7;market for waste plastic plaster, for final disposal;waste plastic plaster, for final disposal;kilogram;3.014500113919885e-07;5.7292302537070046e-08;-2.537135129464444e-08;-1.2121591852834872e-10;4.0053915506796164e-05;-1.9440077193535046e-12;-4.757435590501863e-06;-2.1600084429484721e-13;-2.011405862035599;0.0;0.0;-4.576603641473158e-06;-0.000467441481130606;-2.8973321783152867e-05;-3.025490034368133;-6.378348404278729e-12;-8.438747705310078e-05;-9.064996674467267e-08;-7.299902859482851e-05;-3.4185371376721447e-09;-0.0032213905726731985;-7.766965876788838e-06;0.0;-1.217222199532567e-06;-1.4331247764174504e-13;-2.8724489782104128e-11;-2.3556008628833824e-08;-8.684411048241548e-11;-1.4770239637990466e-16;-3.0941983763136925e-09;-2.976433619835895e-08;-4.219089766622935e-08;0.0;-2.994327159784379e-08;-6.90227689496031e-13;-0.004478551308678448;-3.012312971958348e-06;-5.494192897011393e-10;-2.3701309959118094e-09;-1.6719509412539872e-15;-0.0005485814597216563;0.0;-2.309561439324383e-07;-5.786246134933679e-08;-7.379301093910463e-10;-2.3207848045474874e-10;0.0;-6.949122783124299e-09;-5.381256364278063e-06;-6.313236475051499e-07;;;;;
8eaf080469da4087aff8f05bf3dba09b;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2020;8eaf080469da4087aff8f05bf3dba09b;market for cleaning consumables, without water, in 13.6% solution state;cleaning consumables, without water, in 13.6% solution state;kilogram;-0.00025763460574892354;-2.1727025338161223e-06;3.6997505176081727e-06;7.288665666582169e-08;-0.022251219259649336;1.1945850302195686e-09;0.011048119682322284;1.3273166178333013e-10;0.6887135219652633;0.0;0.0;0.004444060206771351;0.06921506882989288;0.011208180285999849;2.0160338516899174;3.3912997212639647e-09;0.012197561305440125;1.7201022652036686e-05;0.010481162713790607;1.9882927010131654e-07;0.32877649777960577;0.003915528293547606;0.0;0.0030273665355016765;9.656314902792742e-11;9.277561239829251e-08;4.083036865926523e-06;4.6490798375364025e-07;1.4858042333038846e-15;7.879713602494726e-07;1.5012151626122732e-06;2.6095175990124325e-06;0.0;8.035207314230744e-06;3.6310966274324935e-09;0.1656513851096079;0.008400872469002027;2.3248763289162664e-08;9.738362617665814e-08;1.397288134486286e-13;0.08079249855182216;0.0;5.54173027994166e-05;2.7291415715507463e-06;3.672679813673911e-07;1.2620333977968309e-06;0.0;1.7981167826715137e-05;0.0003775715364059876;0.00040765048466838313;;;;;
