;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);parameters full;log parameters;amount;worksheet name;source
8caf717318faa637d2fc1d8e3d271d8b;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;8caf717318faa637d2fc1d8e3d271d8b;market for nuclear fuel element, for pressure water reactor, UO2 4.2% & MOX;nuclear fuel element, for pressure water reactor, UO2 4.2% & MOX;kilogram;-1.450064411776895;-0.005988620244189662;0.005331097347083112;0.06130473326780705;-2.875913777756705;0.0015829362856337175;0.7232046689575156;0.00017588179859467798;278.47827827278337;0.0;0.0;0.542302906632694;35.40183698508122;5.893402777063407;776.4584433584633;3.0913687817336595e-05;11.621505007570123;0.004097670838271303;20.911344785762704;0.0002943009102681102;362.8238949597314;1.463136004401384;0.0;10.003017478796297;1.699366104346268e-07;7.967037785143346e-06;0.047459315406114706;3.971771900055392e-05;3.2751297982163165e-09;0.0015954928062701526;0.0007960555584025089;0.0038062563791037905;0.0;0.010311474275356478;4.2614656714905686e-07;140.71549476248285;0.9912673166048217;1.1126207308880384e-05;0.0002734169606093254;8.14894301102782e-11;126.81079753780953;0.0;0.12525831775921556;0.0011967536825902444;0.0005699851597626852;0.00020805821879325115;0.0;0.012160868209592224;0.17914071126013478;0.06392680374286791;;;;;
ccdd1648f9b50bd20d439c9dd0454ffa;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;ccdd1648f9b50bd20d439c9dd0454ffa;market for rutile, 95% titanium dioxide;rutile, 95% titanium dioxide;kilogram;-0.0004180727278597275;-4.548674991150631e-06;5.517986472022495e-05;1.0933227467864856e-08;-0.009310550528952875;1.6635838643007924e-10;0.001407522388395947;1.8484264011243514e-11;0.3519970160194685;0.0;0.0;0.00033465598143296604;0.0280450232703967;0.014359184782308979;0.990944819022363;9.615815872783189e-08;0.008025039971012822;1.011052642346519e-05;0.0036851242357036156;1.989233352932258e-07;0.13136074884529864;0.001500148457244435;0.0;0.0001234237037791805;2.7558530979812866e-10;3.432791841837452e-08;0.00015193162160537094;1.6620597381451565e-07;8.812058610541602e-12;1.167897511403767e-06;2.749734096852429e-06;4.76791233851262e-06;0.0;5.107055447156249e-06;1.7246193581555072e-09;0.10658365167638403;0.0007026456999544994;3.431162948485419e-08;6.660465664332083e-07;2.1580556542188074e-12;0.032949800534347685;0.0;8.611608260576056e-05;3.594034816280218e-06;2.0340795568971448e-07;7.301110090548302e-07;0.0;5.317263838297087e-06;0.11115577100290794;0.00015189780584979346;;;;;
7e20816647a8c29bd062ea10f9a25a0d;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;7e20816647a8c29bd062ea10f9a25a0d;market for barley grain, organic;barley grain, organic;kilogram;-0.0003123471773009347;-2.157745529789378e-06;5.819991485701647e-07;9.732519359326999e-10;-0.0008052037953079346;1.580950807101722e-11;0.00044929058429199026;1.7566118988259789e-12;0.062088102229427816;0.0;0.0;0.0002750723898503809;0.010701312073196105;0.0005331908557037663;0.1873210620313302;1.6056863359104322e-08;0.0015601542839493558;7.905414779556161e-07;0.0009976264251466574;4.472936385766233e-08;0.08590831458262936;0.00025649996130100065;0.0;1.8276033557200925e-05;1.8740098210007402e-11;1.2993797145916887e-09;2.5430259364114972e-05;5.0320650291532735e-09;1.5179020160592606e-12;5.344825290484489e-07;4.3552049186087167e-07;5.721273368665461e-07;0.0;8.233699439265112e-07;1.0389651113845279e-10;0.031366013909952;0.0001346115944965787;5.891939040638351e-09;1.2030176559352092e-07;2.2848209346805726e-14;0.008240805741341837;0.0;9.387114051578047e-06;5.740483933876527e-07;3.241813164947197e-08;6.251821120789438e-08;0.0;2.3187875684664402e-06;3.905369476470912e-05;6.952437521231152e-05;;;;;
6da976ee19683f8d6c8e275ff7520dc1;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;6da976ee19683f8d6c8e275ff7520dc1;market for bottom ash, MSWI-WWT[R], WW from anaerobic digestion of whey;bottom ash, MSWI-WWT[R], WW from anaerobic digestion of whey;kilogram;2.5937869502316768e-05;5.447322937517788e-07;-1.4747281255832615e-07;-1.387664005886442e-10;1.000071652980131;-2.3242674753996634e-12;-7.888067308517923e-05;-2.5825192567668346e-13;-0.030433342556755442;0.0;0.0;-6.369416904377965e-06;-0.00029804312263497363;-9.49798005251026e-05;0.9367114244171512;-1.171143243604057e-08;-0.000549379132577875;-3.8054174318829496e-07;-7.864227999755988e-05;-3.9259566178207064e-09;-0.00463163577994053;-3.770811449165762e-05;0.0;-7.723070251643252e-06;-3.0827843222942785e-12;-8.064846395239e-10;-1.829864932736345e-05;-2.8872133176940396e-09;-1.05083948005494e-12;-9.707247957876104e-08;-3.1466795896743985e-07;-3.2138443874722164e-07;0.0;-3.269099415287858e-07;-6.85590072070685e-11;-0.004704656775178864;-1.865793023358075e-05;-3.978345390510468e-09;-6.930641747499948e-08;-5.8165665027513374e-15;-0.000915488779595513;0.0;-2.0131991396549843e-06;-4.1451082365635047e-07;-3.791078066194553e-09;-4.210259702311509e-08;0.0;-1.7693478053398258e-07;-1.3104470040685064e-05;-1.6380430421047912e-06;;;;;
8c533000f0930a8bd674095041d96d69;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;8c533000f0930a8bd674095041d96d69;market for natural gas, high pressure;natural gas, high pressure;cubic meter;-4.904620299744839e-05;-9.563563815726507e-08;5.482561397413523e-07;5.371907242871567e-10;-0.0008810564669822257;8.621951620819649e-12;-0.0007096370738980907;9.579945650553841e-13;0.02614010553030218;0.0;0.0;8.354343890043009e-05;0.0016895414956620684;0.0008367188565250938;0.0761619663362333;3.470863513967817e-09;0.0004144663779831911;2.367891055885827e-07;0.002807693291698224;3.960611281762066e-08;0.13401107168428222;5.686553958547648e-05;0.0;0.0001282464146651114;1.6393574850662648e-11;5.146030618691474e-10;5.644130371479676e-06;2.3523632593297186e-09;3.428967348461637e-13;4.767922711173155e-08;9.607871685064583e-08;2.1881210774975162e-07;0.0;1.4964826606212506e-06;3.222926988196891e-11;0.005719180165316361;0.0001568148675298764;1.2378333159615586e-09;2.421680191077976e-08;4.141002951966299e-15;0.08720958241373845;0.0;4.54924139691274e-06;1.3205734258626252e-07;6.408484707316995e-09;1.7193154617540802e-08;0.0;4.2211877670827416e-07;1.3323347959905324e-05;4.426455889467163e-06;;;;;
a6d055e9c2bd0cd346d40223a8487d96;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;a6d055e9c2bd0cd346d40223a8487d96;market for pineapple;pineapple;kilogram;0.08534762245704602;-1.093355116793059e-06;0.05776495815783969;1.2819557184167686e-09;-0.0004510165177219301;2.1035819610867133e-11;0.0719993383669207;2.3373131449768452e-12;0.1975334501561486;0.0;0.0;9.180820934244933e-05;0.004293880813043194;0.0007917653264622915;0.9731037790184821;6.74810166050582e-08;0.00349828722075396;2.6437498030352172e-06;0.0014489669640990075;2.734882267095622e-08;0.044505331383600466;0.0003506617549687292;0.0;6.285751092005915e-05;2.9367073888469023e-11;7.500853015587267e-09;0.00010527317653993068;3.0851828923187895e-08;6.268170088041574e-12;7.053323478722256e-07;2.030085835506437e-06;1.95349867471498e-06;0.0;3.6276576896111166e-06;5.134385978285513e-10;0.017543779875127;0.005550454204440825;2.285029985119769e-08;3.994815424323669e-07;9.802252357287894e-15;0.0073089198331772725;0.0;1.5556269394318666e-05;2.3978207049491448e-06;4.823384210586675e-08;2.878968538935761e-07;0.0;1.0959784561345998e-06;9.182820150396898e-05;2.4960512725026114e-05;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;;
14c6ffc4fc6c8126c654750146769e3e;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;14c6ffc4fc6c8126c654750146769e3e;market for wastewater from potato starch production;wastewater from potato starch production;cubic meter;0.00011783575423586553;5.19897008751079e-07;-7.972394291709926e-07;-6.027511398031191e-09;4.640342573595007;-9.772482714523262e-11;-0.004895265769366904;-1.0858313453075224e-11;-0.35458426380917923;0.0;0.0;-0.0023350971772865565;-0.16035681451144934;-1.8269687892826028;3.0906569295170554;-5.876689251899541e-08;-0.0038234557280827624;-2.3888650364473605e-05;-0.037070140682305956;-4.206258713029163e-08;-0.12754016138089624;-0.0003391910011217783;0.0;-5.165182488273791e-05;-1.0838209158372519e-10;-4.685207513845118e-09;-9.37921317701165e-05;-1.8357548494627414e-08;-5.5727708870237916e-12;-5.666826281707307e-07;-1.6132816295197505e-06;-2.485344716664461e-06;0.0;-2.8695583360518385e-06;-3.782713543462714e-10;-0.015044312070942291;-0.00010974739657445633;-2.0129425129906248e-08;-3.503276617351574e-07;-9.449847922710644e-15;-0.13013963093587985;0.0;-3.4849312814099816e-05;-2.1574303810579526e-06;-2.768921685299927e-08;-2.2908793149573033e-07;0.0;-9.514183370059411e-07;-0.000244645294880889;-2.5968312110361166e-05;;;;;
7a7e6ec36d032079d87dcc4d711c4db5;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;7a7e6ec36d032079d87dcc4d711c4db5;market for ventilation control and wiring, central unit;ventilation control and wiring, central unit;unit;-0.013818337534977907;-0.00019820084907432712;0.0007292589554628109;6.53973364490377e-07;-0.06838608521787048;1.0197431625150609e-08;0.31663632952565884;1.1330478880011944e-09;10.284935850838158;0.0;0.0;0.06722310476524583;3.272871387603109;0.799672489225183;47.37840414703483;1.2707508446352567e-06;0.4901881100765893;0.0031352033017460223;0.3720392961081337;4.717589047417356e-06;7.647430060885443;3.144702159870205;0.0;0.022087694749943404;1.3936080725493095e-08;9.089348001909034e-05;0.0017687575728595748;0.00045331167998671664;1.0908155508395766e-10;0.00019535277416100525;3.0170238807912048e-05;0.00023873995472759857;0.0;0.000690155505316795;3.5740732493128453e-06;0.9615628330296443;0.06284264612622115;3.3408041524017096e-07;6.211344963770963e-06;2.015696544800542e-12;3.0290766805706117;0.0;0.006709662409504973;0.0002688152138481729;4.144695939498679e-05;0.0012450028185023276;0.0;0.00020689956096441714;0.008922981798614086;0.04726706984260967;;;;;
94065f915a768b0c50ea79ed2cbd3c42;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;94065f915a768b0c50ea79ed2cbd3c42;market for waste reinforcement steel;waste reinforcement steel;kilogram;0.00017203069019309866;5.6589479796972766e-08;-9.496481633207312e-08;-1.2999617654012798e-10;0.0005002957099116026;-2.1406386074246185e-12;0.0003734833130648382;-2.3784871939069855e-13;-0.01312411449188988;0.0;0.0;-4.356474560312837e-06;-0.8200717411748013;-0.0001179320552200898;-3.028274670656783;-4.46672741559916e-09;-0.0002316101323986698;-1.9093593218183926e-07;-0.00018452247993228714;-2.0981306741169803e-08;-0.011259811165349768;-1.892899602748804e-05;0.0;-5.327415326916432e-06;-3.0817037577557107e-12;-3.4329883149456126e-10;-6.9801383553777875e-06;-1.2880150583176743e-09;-4.137285540082023e-13;-4.10395021672571e-08;-1.2122674939431382e-07;-1.397160345222355e-07;0.0;-3.0455394259036504e-07;-2.812212749614565e-11;-0.015716060236661545;-7.208601978527943e-05;-1.7476796050535942e-09;-3.9296951946415494e-08;-7.91543693599851e-15;-0.0007658323345535476;0.0;-1.2938797746311957e-06;-1.5975798642910972e-07;-1.8522374215016119e-09;-1.6874410123554255e-08;0.0;-1.3132376944269763e-06;-6.236507140417522e-06;-1.2047353677814721e-06;;;;;
ca10b728fae21a8398f056fe312dcd95;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2050;ca10b728fae21a8398f056fe312dcd95;market for used refrigerant R134a;used refrigerant R134a;kilogram;8.06397955569859e-05;5.270471059938467e-07;-4.6539473610525844e-07;-2.29337112302059e-09;-0.003328768911428208;-3.497461451098738e-11;-0.00447694295123976;-3.886068037719734e-12;-0.201141167106959;0.0;0.0;-4.924001007596988e-05;-0.007053882256930422;-0.0007842522923034964;-0.45066454991661153;-3.771257569216274e-08;-0.002221848126139476;-1.4882435339827423e-06;-0.036713490764353665;-5.823054974601672e-08;-0.029965014361912144;-0.00023599063611732862;0.0;-4.907481410391973e-05;-4.3617829984047384e-11;-4.779179022167998e-09;-5.911888734926859e-05;-2.047802508828225e-08;-3.446443846963969e-12;-3.287123820502807e-07;-1.019440152492763e-06;-1.3424268520924357e-06;0.0;-1.4120659498340514e-06;-3.08144334205521e-10;-0.045144093578101535;-9.035470779323579e-05;-1.3363280146531257e-08;-2.5513296067100814e-07;-7.765698512910907e-15;-0.006621371134678022;0.0;-1.567516090000916e-05;-1.363933151963129e-06;-1.8805912195429997e-08;-1.671124188234382e-07;0.0;-6.711921584602019e-07;-5.501876186803211e-05;-1.6124181573991923e-05;;;;;
