;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);parameters full;log parameters;source;worksheet name;amount
98646c1a7532c0064eade965f9c00f56;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;98646c1a7532c0064eade965f9c00f56;market for electric kettle;electric kettle;unit;-0.0010945094003875398;-0.00012257608106855402;2.5317355849631142e-05;1.0998840853600507e-07;-0.054736777748568534;1.5923740724631177e-09;0.2540499874748899;1.7693044151061411e-10;3.63956340074042;0.0;0.0;0.14142714105640714;0.37812694045684403;0.13147677823262366;13.577777259171986;5.991595253982334e-07;0.07481843087291648;2.6418487637330628e-05;0.12018053797423957;2.551838138623874e-06;5.105882909944848;0.049851582616030524;0.0;0.0025602300959643555;2.1006200223266993e-10;4.597974763964052e-08;0.0005306649286951871;2.9688512167515746e-07;1.159265216361295e-11;7.10693755151083e-06;5.582819855872201e-06;7.774345747893393e-06;0.0;0.07103851599548637;2.361272381313593e-09;0.24109990507920206;0.004408260148218122;8.386017285841077e-08;1.6556212383523278e-06;1.2763999412223881e-12;0.6410898782858683;0.0;0.0025496999949226897;8.564207244956403e-06;1.7705524007888494e-06;1.0998220263327494e-06;0.0;2.084436231698622e-05;0.0049718231589504745;0.003783879191359155;;;;;
98916038b56e9f9d8144eb118f5a0dd0;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;98916038b56e9f9d8144eb118f5a0dd0;market for lithium carbonate;lithium carbonate;kilogram;-0.0008868416197826015;-5.530114862144378e-05;2.325784714786157e-05;6.986670527147471e-08;-0.04681056507272761;1.1000152548628987e-09;0.018575387127775143;1.2222390961832947e-10;20.49358128842326;0.0;0.0;0.005361444350962776;0.12556142217210298;0.08431908389879335;42.09188099840151;6.150371712371574e-07;0.028598486515150186;5.5799962469529963e-05;0.02644486422442048;4.304790280890505e-07;0.6805048305857584;0.007393560921964778;0.0;0.000560070016861183;4.4742630168342317e-10;1.659048543740172e-07;0.0002916071440195747;8.238563411527343e-07;7.241848288246385e-12;3.8155124761969336e-06;5.187699097138129e-06;1.0211122059325032e-05;0.0;1.1823780849148362e-05;6.871098329821337e-09;0.3955210466938492;0.0014760903671444156;8.466497038218986e-08;1.6167653782456522e-06;1.6759689724514968e-13;0.20197592102127698;0.0;0.00018522059068085006;8.968625116715917e-06;4.704051398283204e-06;2.577341457601194e-06;0.0;1.4290900957841918e-05;0.0005790994514342215;0.000761203076364389;;;;;
460f39c08e600e8d42f573617d07c573;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;460f39c08e600e8d42f573617d07c573;market for magnesium chloride, from titanium sponge production;magnesium chloride, from titanium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
c122f81a86b251ca2e56c1b2b80a0a72;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;c122f81a86b251ca2e56c1b2b80a0a72;market for toner module, laser printer, black/white;toner module, laser printer, black/white;unit;-0.001220312986116554;-1.9296054459529632e-05;0.0008669767871742442;1.8129266172478253e-07;-0.01200568398715887;2.91017220251296e-09;0.20017435849371673;3.233524468695218e-10;1.3993831253052977;0.0;0.0;0.03321423097713444;0.10064099172265009;0.02670193551272467;2.0823801342443167;4.759572084127701e-07;0.6330313903106031;0.00344712961344413;0.06943111934933827;1.3750293514019642e-06;2.645136722524032;0.004722850998413786;0.0;0.0020277622504694184;1.329064555924629e-09;3.6854677521849866e-08;0.00043809266095165187;1.9538748719883148e-07;7.812635693718216e-12;0.2055901532298423;4.468884410310173e-06;1.642424450348347e-05;0.0;5.0679694065293276e-05;1.8111087186304431e-09;0.24221823373304205;0.003336303825717623;6.810052900087008e-08;1.2959238153630723e-06;1.8688999317542537e-13;0.1843563442727029;0.0;0.002339204046330386;7.707284051005889e-06;3.128981904355343e-07;8.35856321700589e-07;0.0;7.153698470681515e-05;0.0005807637307915918;0.00032992245981510246;;;;;
cd6847d88d6d4a9d3965b1694820caa5;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;cd6847d88d6d4a9d3965b1694820caa5;maize grain, feed to generic market for energy feed;protein feed, 100% crude;kilogram;-0.0003581694711179832;-4.064914894050106e-06;1.8327471781872913e-06;5.204461826793344e-09;-0.002001157010185628;8.462524575017158e-11;0.0026809973267111703;9.402804499549446e-12;0.37247440757151185;0.0;0.0;0.0009392712705908322;0.03224438024015334;0.0016439653711363452;0.9690221203193425;2.227766187626859e-07;0.007513526176035032;7.0058718768614835e-06;0.0035134046866135697;1.4131541892370018e-07;0.2931622851119906;0.0012667163905850834;0.0;0.00011868861784902803;3.266804438869127e-11;1.2574279896343467e-08;0.00011617107242386015;5.60868008905961e-08;4.286684133436257e-12;1.86225633596151e-06;4.331076812946055e-06;2.581303018085264e-06;0.0;1.8101957736310982e-05;6.882344921393678e-10;0.10084684403007131;0.07107837480967164;3.350627676456338e-08;6.454626703381076e-07;4.236706032303446e-14;0.036829906624079145;0.0;2.8525983649031628e-05;3.263419664147007e-06;2.392704422436712e-07;3.496767788936679e-07;0.0;6.164398644688647e-06;0.0002162122349428286;0.0001542470889176217;[{'description': 'fraction_to_generic_market', 'id': '2e0401d2-4fd5-48ca-b088-3541e51ed495', 'unit': '% (obsolete)', 'comment': 'It is assumed that 90% of maize grain is traded on generic protein feed market, i.e. its buyers do not care what type of protein feed they are buying. Remaining 10% of the production volume (PV) is assumed to be used for uses, where specific type of protein feed is required and cannot be substituted by any other protein feed.', 'amount': 0.9, 'pedigree': {'reliability': 4, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}, 'uncertainty type': 2, 'loc': -0.11, 'scale': 0.3286335345030997, 'scale without pedigree': 0.31622776601683794, 'name': 'fraction_to_generic_market'}];;;;
63c1ac90c04ce17ee2378c39a2ce6849;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;63c1ac90c04ce17ee2378c39a2ce6849;market for natural gas, low pressure;natural gas, low pressure;cubic meter;-2.8076820217957803e-05;-1.1743641900822991e-07;9.639244832306684e-07;6.212807175157667e-10;-0.0011099930465746964;1.0005825370338223e-11;-0.000635835132967458;1.1117583054549826e-12;0.039234944746375844;0.0;0.0;0.00023766109085460402;0.009544561643247969;0.0006919676230741595;0.1483700575685753;1.0158636654990962e-08;0.0006822128395212002;2.2605407546633428e-07;0.004303610972501521;3.2425944032307554e-08;0.1623394295151515;0.00017055979925599356;0.0;0.00011834683057006342;5.268147354386107e-12;6.893435642171056e-10;4.765296533901435e-06;3.2076497632088366e-09;1.2168221876909857e-13;3.985020087326985e-08;8.702995535292437e-08;1.7532946452949754e-07;0.0;1.0903474337600543e-06;4.88836720880943e-11;0.007867825011842805;0.0001424835606239336;1.5246084600201846e-09;3.091231211122171e-08;1.2199690291823282e-14;0.16798394254631796;0.0;3.0049504343653075e-06;1.4575341360555096e-07;7.529510483785056e-09;2.3611670325169014e-08;0.0;2.587324997564115e-07;1.6440347647467944e-05;5.542759613946208e-06;;;;;
612a9183c7bac2685fb87a699974c8aa;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;612a9183c7bac2685fb87a699974c8aa;market for helium;helium;kilogram;-0.0006145439476323937;-2.3751880768439033e-06;1.1047889774091757e-05;6.138651498164089e-08;-0.013856511658914163;9.862873276258105e-10;-0.006288512729681647;1.0958747404322624e-10;0.7022804876342935;0.0;0.0;0.0018523864188040367;0.0762859429898273;0.01177603281398667;2.2147522775014354;2.3299074899842334e-07;0.013806585271706496;9.880477239432704e-06;0.059698913845055844;6.158971225946453e-07;2.7170128074897373;0.003479200475794479;0.0;0.0023003787732377794;5.05454677994224e-10;6.024916130578624e-08;0.00011452170528779466;3.051795569533655e-07;2.8789220414448162e-12;1.1631219115231732e-06;2.0116491814268313e-06;6.697065414480419e-06;0.0;2.049837235548359e-05;2.5056828059370603e-09;0.13583703047538523;0.002796173576043541;3.3042131502320115e-08;6.752224311120062e-07;8.547865313180212e-14;1.672611095312012;0.0;0.00015814716301529677;3.719973199280145e-06;2.217845279659819e-07;9.466115277904818e-07;0.0;1.128966051561534e-05;0.0003467920391257866;0.00030126514279177097;;;;;
48c366d0b580d8cd8ae7ae2d54fc27c7;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;48c366d0b580d8cd8ae7ae2d54fc27c7;market for soybean meal;soybean meal;kilogram;1.831220681283675e-05;-1.2332416480868963e-06;0.00012023203898557899;2.142086752118422e-09;-0.001494588066924083;3.513186574389396e-11;0.0011607018312901885;3.903540395846748e-12;0.23843325399092627;0.0;0.0;0.00020176688149183054;0.008760650182718082;0.0006599424851435967;0.5350258982427563;1.5977288069567438e-07;0.003683878246393755;6.953021847860932e-06;0.0012004619748963755;4.793620299690347e-07;0.07783563457615494;0.00037822375294473446;0.0;6.527175239091375e-05;1.2624461300154646e-11;4.128939520393637e-09;7.997991303506952e-05;1.6621545342447938e-08;2.1746710592072802e-12;5.138409003272066e-07;2.6696662465394827e-06;1.7507305433275404e-06;0.0;2.6180622200122288e-06;2.6524817339850216e-10;0.04402190193951468;0.022082170072149177;2.324946069668673e-08;4.3024764327982756e-07;6.102531433547046e-14;0.011669272030496954;0.0;1.2285083106032063e-05;2.3180538852816374e-06;5.228878221951728e-08;1.4743834250912583e-07;0.0;8.205500174215361e-05;0.00010794924254974695;5.094779134315213e-05;;;;;
2849c78852521ffd8f724438423dd19e;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;2849c78852521ffd8f724438423dd19e;market for p-nitrophenol;p-nitrophenol;kilogram;-0.0003763472774999802;-8.78515823032592e-07;2.5277575658569016e-06;1.4218011225834001e-08;-0.0013882147452797789;2.2804888029418418e-10;0.0077203270333107;2.5338762903894082e-11;0.4208321197174591;0.0;0.0;0.0009627558572440232;0.05814332505252091;0.0019841267652680895;1.4136379867661255;2.1864224389262054e-07;0.011772515554820574;6.731739237150073e-06;0.01085259903998137;1.0578386938246181e-07;0.44985049619981726;0.003871948648267105;0.0;0.00043094903961870423;8.944717923799328e-11;9.99674136470371e-08;0.00010679911551650332;4.944427487082194e-07;2.682908663719439e-12;7.721802245145335e-07;1.910558751970273e-06;3.1025314803154243e-06;0.0;4.8549688979709526e-05;4.054413299022497e-09;0.05114739806566623;0.0006106211348527012;3.0597211464365224e-08;5.674826233864793e-07;2.0564315023792312e-14;0.0691139863488301;0.0;5.534652697496992e-05;3.410451822976323e-06;2.0390126296477274e-07;1.4791354525512798e-06;0.0;4.9889487077443755e-06;0.0002115817461185897;0.00041052352175232845;;;;;
f31332c3601535bf2bfee086aca44c68;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;f31332c3601535bf2bfee086aca44c68;market for butene, mixed;butene, mixed;kilogram;-1.5677731257662413e-06;-2.9524244117405177e-08;2.0852112924886465e-08;2.8385376777743043e-11;-7.5637664728195466e-06;4.4483285214902943e-13;0.00022225784576513608;4.942586939224135e-14;0.015001745667210655;0.0;0.0;0.0004796945733710512;8.109902096694167e-05;1.1111984252609673e-05;0.03417177729887257;2.205997039375919e-09;6.042673971086797e-05;2.5262514657562655e-08;0.004104306433248176;9.94786303999415e-10;0.0007156302890322615;4.4629542265709655e-06;0.0;6.07556768948286e-07;1.7497389709466917e-13;5.2889196164271794e-11;1.1099878471878397e-06;2.1089931273793204e-10;2.8217040289627165e-14;4.033478717865195e-09;1.9621422389022688e-08;2.416225639548969e-08;0.0;2.3751069873126897e-08;3.4237348757500153e-12;0.0008146084767711221;1.621440459080877e-06;3.2525872168532514e-10;6.107481537184338e-09;9.06548232588923e-16;0.00014320507253365346;0.0;1.4992210152821015e-07;3.199508529571116e-08;3.855964104634061e-10;1.9030245498952997e-09;0.0;5.837083527399472e-09;1.9211680240683238e-06;2.208586669058446e-07;;;;;
3ec552673809c6c0b2a0fb13aaa627a6;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;3ec552673809c6c0b2a0fb13aaa627a6;market for polystyrene foam slab for perimeter insulation;polystyrene foam slab for perimeter insulation;kilogram;-0.00017914054559913387;-5.676779696634425e-07;7.126969077403961e-06;1.0603660472840621e-08;-0.0009402541204026361;1.7209579004104322e-10;0.013476185201190446;1.912175326177008e-11;0.4290388378590264;0.0;0.0;0.0070785366326917695;0.0434285359195117;0.0031074040262853045;1.2111093152700623;2.017446332592251e-07;0.006071128418438789;3.146749093353846e-06;0.01799362254097202;8.104137281840854e-08;0.13061531437695742;0.0009162882646666096;0.0;8.07070033182581e-05;6.62659031382716e-11;5.19277489847165e-09;0.00010944668639797282;1.974086567207915e-08;4.389699218680491e-12;8.78156789457016e-07;2.004375108395396e-06;2.721684835685712e-06;0.0;3.2859758382521187e-06;4.0337168594234373e-10;0.04923213098731092;0.00019532905968302447;3.046345793590226e-08;5.571389093865519e-07;4.574332953712096e-14;0.035443780952733456;0.0;3.1925927693440455e-05;3.0036351435757868e-06;8.688956355048707e-08;2.5355632829882134e-07;0.0;2.3308122387308263e-06;0.00017697980950911075;0.00017082985230070877;;;;;
9a6a06bd0c19178adabe818f3e5af1fe;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;9a6a06bd0c19178adabe818f3e5af1fe;market for waste, electrical and electronic cables;waste, electrical and electronic cables;kilogram;2.917412750192039e-05;6.451454134331273e-08;-1.3042666855393373e-07;-3.1268386658515573e-10;0.00011041384090895468;-5.246310842205335e-12;-0.00021243551133709747;-5.829233907190556e-13;-0.0760445066101712;0.0;0.0;-2.0000093310341454;-0.0003929939024275643;-0.00014893128005729836;-3.155659065337868;-5.9496500973539825e-08;-0.0011184018639559636;-6.306095694972897e-07;-0.00020179000466270732;-1.149726921073834e-08;-0.012862772608674664;-6.910321281929262e-05;0.0;-8.675823821678334e-06;-1.685486191041196e-12;-8.758828724022875e-10;-2.9548329104571183e-05;-2.9184014091457524e-09;-7.345269053829248e-13;-9.034551703372334e-08;-5.262503516935144e-07;-6.23576598944985e-07;0.0;-3.392950084199234e-07;-6.907904501705573e-11;-0.00933959462230181;-2.9810182487386046e-05;-8.528552057204311e-09;-1.5326888098210287e-07;-1.4111274688831339e-15;-0.002233725027819406;0.0;-2.889365920137591e-06;-8.590608108340913e-07;-7.551240667108786e-09;-4.28140502850307e-08;0.0;-8.136451252628115e-08;-3.7341138770573e-05;-2.599612130763547e-06;;;;;
e276f74c3c90e06b42ac4b8b48bed00f;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;e276f74c3c90e06b42ac4b8b48bed00f;market for electric connector, wire clamp;electric connector, wire clamp;kilogram;-0.004045250045751216;-6.997473737910913e-05;0.0002327324658317811;1.9612191784631448e-07;-0.03321487877881001;3.0591039833591042e-09;0.1587401061528054;3.399004214916598e-10;5.219534003803826;0.0;0.0;0.03334872191344987;2.342049918177853;0.047063844251981526;27.897263878896283;8.489694507859461e-07;0.23967057020128946;7.110971773854846e-05;0.1398444908257448;9.496795686313742e-07;2.5528323471360013;1.1570730919954981;0.0;0.005811277363734959;1.3421605895188962e-09;1.1598031494131509e-06;0.0004799655072291555;5.8252038820306576e-06;1.1180045372536354e-11;6.276245820899212e-05;7.611854282166377e-06;2.0751110292307573e-05;0.0;4.9522448152461685e-05;4.6143945191535946e-08;0.3748651224715609;0.017091703084971273;1.2008426793100009e-07;2.279544998249747e-06;7.236035189907666e-13;1.5740724840804048;0.0;0.0010740069501461217;1.543598412748731e-05;5.645289062378584e-06;1.6339619505951625e-05;0.0;8.621718295520694e-05;0.0035534327843489573;0.004918562110255807;;;;;
74a6b4f42934f802a5cbf724884b69f8;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;74a6b4f42934f802a5cbf724884b69f8;market for sodium amide;sodium amide;kilogram;-0.0004215359436758472;-1.3243965323886756e-06;3.863483777172619e-06;3.1072037151769786e-08;-0.011332728636810594;4.170014213151541e-10;0.007811164537048106;4.6333488380477705e-11;0.5638625466181003;0.0;0.0;0.0008887626966497748;0.07437967918764925;0.018272452255221505;1.7905294822248436;2.36449209712243e-07;0.01362952598817487;8.654304792180041e-06;0.010301126052196071;1.8665250839933613e-07;1.6505887913753594;0.004556881027614884;0.0;0.00025667599503653455;1.6868635794402525e-10;1.1488458399062266e-07;0.0001173145555678774;5.695765491575554e-07;2.927350439893591e-12;9.459757425847947e-07;2.0636280708855814e-06;3.985384265716862e-06;0.0;0.00016186322573979607;4.653623371821757e-09;0.11022161046224915;0.0004736676615685244;3.4114100752539066e-08;6.634312883377182e-07;6.180086509891889e-14;0.10091036758282489;0.0;7.960092447915285e-05;3.738512982601049e-06;2.507845092346353e-07;1.6939773116849153e-06;0.0;6.399387823041885e-06;0.00024148734549510618;0.00047673154848210965;;;;;
0fc83ec01c41c2b0e480a579dad29277;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;0fc83ec01c41c2b0e480a579dad29277;market for almond;almond;kilogram;0.08513059769363868;-6.168769147578843e-06;0.05776615226002477;1.2861755734844167e-08;-0.0035653711001666006;2.1020633816728398e-10;0.24261568703374922;2.335625834621748e-11;0.9638055080699421;0.0;0.0;0.08034714243872987;0.04483125223659925;0.002578796843568545;4.1576205091071525;2.622688662725278e-07;0.00889264011113715;7.1487840470487555e-06;0.0062823608692199355;1.608670541165945e-07;0.2603756251191672;0.0032451370383913014;0.0;0.000251213104430435;7.006591903976203e-11;3.536064407683499e-08;0.00012677749733437297;1.707536682224926e-07;3.788984143068606e-12;2.2017018813401964e-06;2.794584639056488e-06;3.268604070836054e-06;0.0;4.052552138193765e-05;1.5647401790594285e-09;0.1067337352165589;0.06834585888181202;3.713869492138959e-08;7.068663446314735e-07;5.270257950735209e-14;0.050279891611733234;0.0;4.156482776110406e-05;3.7573298821735644e-06;1.2080934805717523e-06;6.410663714114151e-07;0.0;3.2770454088108647e-06;0.00021604865755968212;0.002262833104242183;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;;
119b2553e8b87cd36df13ef0ca3e6d64;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;119b2553e8b87cd36df13ef0ca3e6d64;market for foam glass, electricity from renewable energy products;foam glass, electricity from renewable energy products;kilogram;-0.001843336676006248;-0.0024646164609860056;6.619878523734576e-05;1.903213237232206e-09;-0.001529804582442495;3.08835913522435e-11;0.12963782854303418;3.4315099371930955e-12;0.24828750021589285;0.0;0.0;0.0029939024818064065;0.047593806509806706;0.0004865655897738437;-3.598465032691368;5.816716303208204e-08;0.014579076856072858;3.225369823680461e-06;0.0029081590847031165;4.798142730453488e-08;0.09937620416196369;0.0005194618845718884;0.0;5.985258844069332e-05;1.14976714539463e-11;5.01007242696375e-09;2.8180883513301658e-05;2.363140676225837e-08;8.050216087164297e-13;1.1640600753781273e-06;5.247133357320603e-07;7.032115814212922e-07;0.0;1.7289558049686392e-06;2.568742686251376e-10;0.027623191226872748;0.00017695062392528488;8.23006804549543e-09;1.5544873412938007e-07;2.2439986371993242e-11;0.06510817412970377;0.0;1.0168911662259139e-05;8.569747709334079e-07;4.926635309472611e-08;1.0182651001386425e-07;0.0;1.5875181772453114e-05;5.293964590859013e-05;0.00010297976955129686;;;;;
14931ae1fea58c44c8cda3b84e8862ee;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;14931ae1fea58c44c8cda3b84e8862ee;market for glass tube factory;glass tube factory;unit;-20993.8316626615;-47.72865131316313;1441.6098864485712;0.17264291955818992;-81970.02150800462;0.0027726138828508672;4158746.0367773557;0.00030806819007826085;78830119.76689821;0.0;0.0;678740.3077593452;64322441.24360466;126015.40429633931;512044308.2359219;5.949416580929906;1269393.8226500931;130.9628401964507;529020.6096898594;6.404792723883218;32355472.72735913;21996.171090766533;0.0;2006.3208408319335;0.001054315017631162;0.1268056469302517;2731.455046426473;0.5171104111690173;7.798654150012022e-05;15.24649895601474;44.57061043623971;61.02557661163178;0.0;238.29627054404756;0.008915783819847308;2208445.3765854733;8640.566897399018;0.7061709045605734;13.884047305084618;2.0330963678604255e-06;25324704.90792784;0.0;3861.734988490096;70.63603627355948;116.33050744984752;5.145317449343126;0.0;767.9813721827405;28918.62354371293;332680.3560620376;;;;;
b407d4e67d75198d37b65d50ecba0349;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;b407d4e67d75198d37b65d50ecba0349;market for chemi-thermomechanical pulp;chemi-thermomechanical pulp;kilogram;-0.002101481616592933;-6.537694781849036e-06;9.618576492879592e-06;3.234258864660762e-08;-0.0012411481770273941;5.213305471542228e-10;0.18429862220216547;5.792561275397373e-11;0.6564596707379527;0.0;0.0;0.08650855155059345;0.027398950369965112;0.0009458719457079667;2.88188059559857;5.159259825078994e-08;0.0034685701835318063;2.5368372073729325e-06;0.005008808674953585;4.9888565091451316e-08;0.0778389597097526;0.0006893046502729635;0.0;0.00015719557389916235;2.1599285199335811e-10;9.556799350922161e-09;2.604427565515543e-05;4.9183260116563984e-08;6.82852324189631e-13;1.1925705907922181e-06;4.5282125239556247e-07;2.4382342527045137e-06;0.0;1.424200042263226e-06;4.0812006286559527e-10;0.019757970811856686;0.0002121036753844527;7.207835652249816e-09;1.3728724293503364e-07;1.3512673943306582e-14;0.04047901655112616;0.0;5.92125818843733e-05;8.837860958567114e-07;1.3418143279052826e-07;1.6049450753692568e-07;0.0;4.7728292638240986e-05;6.9758491476313e-05;0.00011145390409181247;;;;;
156367140fa6ac6c4903900b7a8e8149;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2040;156367140fa6ac6c4903900b7a8e8149;market for manganese;manganese;kilogram;-0.00047306551205622663;-1.5379874909116973e-05;1.1527237214360937e-05;7.07481125923331e-08;-0.003015015439524088;1.1412315104424172e-09;0.005261907371653013;1.2680349328727138e-10;5.236471031081317;0.0;0.0;0.0010338695759808149;0.07325379635450274;0.03193009936776552;10.91065629296036;5.20291707495936e-07;0.020125666190757507;1.0323780312652923e-05;1.4560039394078486;2.417077320684137e-07;0.3305904197785451;0.0019202968976610296;0.0;0.00016610176130723065;4.6080042846879987e-10;1.0975681005141951e-08;0.00026688906891295057;4.7327630753106264e-08;6.935545624746673e-12;2.7576205380864527e-06;4.6557956330358525e-06;9.411562587309761e-06;0.0;6.004574942800497e-06;7.561980208261405e-10;0.18204749152891617;0.0008762992293551027;7.591515967277998e-08;1.3960727707851766e-06;1.5750057915811828e-13;0.09645733653164958;0.0;0.00014610934806041302;7.806274412602174e-06;1.361085025294181e-07;4.4124896873720885e-07;0.0;6.854465672433515e-06;0.0005927463074079575;0.00010707034451788922;;;;;
