;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;amount;worksheet name;source
60af5b6fbea08a2700a496dbba637623;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;60af5b6fbea08a2700a496dbba637623;market for computer, laptop;computer, laptop;unit;-0.01230768487797404;-0.0003180816813285202;0.0005469925522559988;7.371124947393652e-06;-4.03795418035621;1.1793179394158491e-07;2.2180675409326205;1.310353184660175e-08;21.07117667520683;0.0;0.0;0.08624714955876155;5.043472649378562;5.705815687118535;83.68515621095855;8.223633570175859e-07;2.122464016557157;0.006858467420887733;0.3172469776237959;7.106614081095871e-06;18.095632562079125;0.5337922741875476;0.0;0.08265929755440979;1.1072507978406268e-08;0.0004408692528330383;0.0014300583137688194;0.003794737188181773;0.00019700476027816605;0.0012429370084017872;0.0351285687080032;0.10235343914016833;0.0;0.0049035476411284475;1.2489070911307156e-05;4.145670085955781;0.18986055429242718;3.2081580007063974e-07;1.845108801699318e-05;3.6190626262723654e-12;7.393725913652962;0.0;0.027624200603372933;0.0008267696807692402;8.46288133435747e-05;0.0005429959155928139;0.0;0.0003485434907230658;0.022184869109299777;0.02611951188777164;;;;;
22c508877da8e2a5e00be1a78c64b28b;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;22c508877da8e2a5e00be1a78c64b28b;market for waste frit from cathode ray tube production;waste frit from cathode ray tube production;kilogram;1.612591521101601e-05;5.542846884303492e-06;-4.49160618142316e-07;-2.9097467739348528e-09;0.0002513360062637786;-4.665035682954132e-11;-0.00033882766505986497;-5.18337265923401e-12;-4.140961579039347;0.0;0.0;-3.605653187355529e-05;-0.0028476621425872293;-0.0002806163631408603;-7.299191782554289;-8.483634577280784e-11;-0.002679072465951981;-3.399547516216699e-07;-0.40074335566878366;-3.144364269156945e-08;-0.032752630305857046;-0.00014669942887985443;0.0;-1.1584506278935617e-05;-4.110760939376554e-12;-3.566511756041727e-10;-3.4030648426864313e-07;-1.250433407084713e-09;-1.0097702795031117e-15;-7.65638324319979e-08;-3.7265187849045217e-07;-5.421275895438432e-07;0.0;-3.560306698800436e-07;-8.540086167858333e-12;-0.04200971982622572;-6.595697648733574e-05;-6.744466484266559e-09;-2.2273910335541235e-08;-6.219477985472583e-14;-0.007614450107024096;0.0;-3.6669687648908076e-06;-7.253958004091974e-07;-2.2769873745125547e-08;-2.884912800633098e-09;0.0;-3.114777329532132e-07;-0.00020685917895630718;-9.266100715650713e-06;;;;;
9ed97f9a87c60b7362ca903799cf1bea;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;9ed97f9a87c60b7362ca903799cf1bea;market for potassium chloride, industrial grade;potassium chloride, industrial grade;kilogram;-3.878173565358504e-05;-7.58871278433787e-07;6.32339301394635e-07;1.17783810157595e-08;-0.0006864676874339625;1.8971861857614744e-10;0.0363887556718556;2.107984519965175e-11;0.13733050823910778;0.0;0.0;7.317488775826308e-05;0.00650136806912111;0.0009256511834966044;0.3934331741019305;7.644708385209125e-10;0.0013670454624846382;9.286326263943019e-07;0.003192839266468681;4.494442496481803e-08;0.03921787485152815;0.00028650837727633673;0.0;0.022852938101430062;1.7896844372254425e-11;5.137966825388265e-09;4.4898750474242533e-07;2.6220742458289033e-08;6.525313886512202e-17;9.649402299848725e-08;2.433762167600261e-07;4.6797506705583195e-07;0.0;3.9990883561218956e-07;1.989852104980355e-10;0.02545845146882016;6.521112504450651e-05;4.442775686010173e-09;1.7270057920251114e-08;2.325543768298679e-14;0.010921195999689826;0.0;6.745298025724804e-06;4.911431630370952e-07;8.571813223842067e-08;6.90291925250729e-08;0.0;6.83109521684365e-07;0.0003858554355038279;6.001347896082425e-05;;;;;
079c76af7a1f3a8cc4b6eea34ca9b1dc;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;079c76af7a1f3a8cc4b6eea34ca9b1dc;market for pulpwood, softwood, measured as solid wood under bark;pulpwood, softwood, measured as solid wood under bark;cubic meter;-0.002705108158723433;-2.5983011601877653e-05;0.00213005521730097;1.900121498592979e-07;-0.9874918754640201;3.056740819587224e-09;-0.0840101699895467;3.3963784775553145e-10;10.636723649422915;0.0;0.0;0.0046957474438219056;0.1192764138686888;0.04940962381073523;21.508428207204854;6.8386449332918245e-09;0.09057639481638344;5.747435242488188e-05;0.042995459530957646;6.310864652753775e-06;5.691744479469392;0.008197689543094756;0.0;0.0010696783611387273;2.58377780274346e-10;1.1527338736731928e-07;2.980788023207274e-05;5.426251726481616e-07;1.7822533309687958e-13;3.4804431521181e-06;2.3658045068019123e-05;3.444718134319236e-05;0.0;4.9778257774397216e-05;4.450666110679592e-09;4.5796682057980505;0.024922249878898187;4.628898968868219e-07;4.116785082271936e-06;8.923923532772052e-12;0.6406081667300016;0.0;0.0002893082999364303;4.5944983457356593e-05;7.930794582020384e-07;1.4560959843511864e-06;0.0;0.07702518749154169;0.016937448262196553;0.0007191734518458254;;;;;
86c4b4a51a0bad9dc60cb04216518e4a;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;86c4b4a51a0bad9dc60cb04216518e4a;market for pesticide, unspecified;pesticide, unspecified;kilogram;-0.0010514166769290696;-8.468623661698654e-06;1.0547415769273514e-05;2.760473795731982e-07;-0.013319274705973924;4.359814210258096e-09;0.02141872369256706;4.844237710628015e-10;1.740091600744638;0.0;0.0;0.003061835157964534;0.21865809235282457;0.022248477983839023;5.412700380416501;1.9782239034825007e-08;0.038314799554315736;0.005506470956855698;0.019391666150389585;9.00543339257394e-07;1.6082423336811782;0.012740794713678175;0.0;0.04191072888903052;3.47031808860741e-10;3.1281361945380267e-07;8.74024791088952e-05;1.5719523546521844e-06;1.0032440454749607e-15;2.35082956730631e-06;0.0039057666674197624;6.1159134708963245e-06;0.0;8.46968304811221e-05;1.2272469606154887e-08;0.364225393010291;0.4328146652813254;3.8562500803158856e-08;2.015539399800144e-07;2.2161117509230223e-13;0.24958836427183667;0.0;0.0009311410679896891;4.949078369928573e-06;2.164473606311283e-06;4.260851568742854e-06;0.0;2.3115010014352308e-05;0.0006509790184076426;0.003005138584344102;;;;;
bc2c53ca3fe04d0ed1ff8a1a7706871a;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;bc2c53ca3fe04d0ed1ff8a1a7706871a;market for calcium carbonate, precipitated;calcium carbonate, precipitated;kilogram;-7.780949002612912e-05;-1.912277846484013e-06;8.602573596167101e-07;1.2088061387080726e-08;-0.0008697155962122831;1.1187198707821351e-10;0.0018875242064514022;1.2430220014698517e-11;0.17574655459364924;0.0;0.0;0.00025770619249816277;0.02281349932041592;0.0010251004304455752;0.5703437349000011;5.88207210312322e-10;0.0034099281822155742;1.7190206375222168e-06;0.0012365055502715175;4.032121391804563e-08;0.07396206639055374;0.0012849294816370672;0.0;5.483312949594699e-05;7.745913737276724e-12;3.285417448331046e-08;1.1006541253682362e-06;1.647200382842319e-07;2.837791531215527e-16;1.9719511025578263e-07;3.2845205860656327e-07;5.533551837733318e-07;0.0;7.590413498076259e-07;1.2866133895312816e-09;0.029325368818314695;0.00012013312933258437;6.04084484627846e-09;2.3734084693640945e-08;2.2310432892385472e-14;0.0227069661808135;0.0;1.219738404782856e-05;7.229312508558975e-07;8.366517513430596e-08;4.473417980450769e-07;0.0;1.2753744948213023e-06;0.000136625464603481;0.00013755755505706776;;;;;
8326a5bb4187fa927e12d7734ffcc25d;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;8326a5bb4187fa927e12d7734ffcc25d;market for wastewater from tube collector production;wastewater from tube collector production;cubic meter;8.590841522465924e-06;1.2434430315902986e-07;-3.304949070886693e-07;-2.7260842397231526e-09;0.0079510919218427;-4.3912545632061316e-11;-0.004337360394554327;-4.879171433956862e-12;-0.21553869043668253;0.0;0.0;-0.002291160847857408;-0.1555322383256886;-1.8262360349231845;-1.2337731354941261;-3.584088634507533e-11;-0.0006698413787167153;-2.170016681605936e-05;-0.017974333050497834;-1.2887013847306243e-08;-0.1004570247177049;-0.00010670991770626853;0.0;-1.1376244995425198e-05;-3.525383508276717e-12;-3.391569070169692e-10;-2.0276891591967046e-07;-1.7576003217176937e-09;-1.0958510441201312e-16;-3.617367680819027e-08;-6.131981044749741e-08;-1.1238368852742299e-07;0.0;-3.3835188590492867e-07;-1.2598707889616529e-11;-0.006923957753710547;-3.165891883797419e-05;-1.1203905447130762e-09;-4.6099460237037014e-09;-6.134775139361893e-15;-0.12512561833043057;0.0;-1.791034457807894e-06;-1.2113942306717912e-07;-5.501809110642816e-09;-4.336351840815726e-09;0.0;-2.0245045085903242e-07;-0.00019109760347398494;-6.449587727730579e-06;;;;;
e583dddef385eaac71967d8f0dbe329c;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;e583dddef385eaac71967d8f0dbe329c;market for mineral supplement, for beef cattle;mineral supplement, for beef cattle;kilogram;-9.657756723256752e-05;-1.1358978854673947e-06;1.581679942582526e-06;9.110361057284237e-09;-0.0006484279467628578;1.446018404657955e-10;0.0028869607575011122;1.6066870165303552e-11;0.2700370610213502;0.0;0.0;0.00031707752325554797;0.026482783419522645;0.0008327475310015254;0.7719732278581345;5.0660429241828015e-09;0.004591859781202212;2.4271260773197834e-06;0.0015833738307351952;2.522405219779115e-05;0.10338365864689954;0.00565663046396968;0.0;7.969681693193284e-05;1.288931133046806e-11;3.6231562187512365e-08;1.458382490816331e-06;1.8063986847423263e-07;1.0996743470640123e-16;4.067520732814224e-07;5.956230947581842e-07;9.694171104027227e-07;0.0;1.2496476074912453e-06;1.4150133326319839e-09;0.05372001337575356;1.4064865985794686;1.0872559309944226e-08;4.101709425882222e-08;1.524072948907437e-14;0.025155430133074547;0.0;1.6370342365196273e-05;1.2508585812779021e-06;5.274340427477834e-07;4.918063696018004e-07;0.0;1.732839468729434e-06;0.00014837179098626247;0.00016259519515127678;;;;;
abf8828ae5c4d00dbc4c36e7c19f0d41;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;abf8828ae5c4d00dbc4c36e7c19f0d41;market for fuel cell, stack solid oxide, 125kW electrical, future;fuel cell, stack solid oxide, 125kW electrical, future;unit;-2.133716896820087;-0.05309193480171685;0.0345938421594742;0.06465666177205798;-1674.2353929906133;0.0014996329587132877;-1083.05952066221;0.0001666258739559803;5296.927329833762;0.0;0.0;8.205504881881255;639.536759727978;828.1125003676842;14167.76985153593;0.0008567200518644865;81.50815024197117;0.06879225628403579;149.16888706857105;0.001120278806103438;6730.150134737533;30.167198621680733;0.0;1.7282073661744304;8.515561319718189e-07;0.0006158785152826559;0.029606678946342467;0.0031272268179073203;2.8075961576488996e-12;0.008655281050359244;0.004929629871643717;0.015013393831940601;0.0;8.110474867460198;2.4161870463656363e-05;846.8454335929277;4.054871235831389;8.212316664470128e-05;302.29661800965306;4.234323435576608e-10;777.1502284242144;0.0;0.4363787216321602;0.010234024643229582;0.10881143855903869;0.008397351423583542;0.0;0.05354926305200562;42.77793525508025;3.3154031797959984;;;;;
ef239d6b1b178db6513a971f4ae1bf7d;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;ef239d6b1b178db6513a971f4ae1bf7d;market for fibre and fabric waste, polyester;fibre and fabric waste, polyester;kilogram;-2.1701785960429876e-06;-9.31751036059703e-09;3.623014793557153e-08;2.1025607329540187e-10;-2.2747480309195758e-05;3.354035299510816e-12;8.34529971336873e-05;3.7267056569610057e-13;0.03110905974452295;0.0;0.0;2.7780505967049005e-06;0.0001270100342293574;4.176000014748986e-05;-2.9365786560068763;1.463647613074618e-11;0.0002273576634109879;3.313647157103117e-08;3.522723787477707e-05;5.234484453719593e-09;0.004562727042736647;1.8262780824211938e-05;0.0;1.383894859880538e-06;2.4486414597665797e-13;6.270677417779307e-11;5.8473942457029914e-08;1.3528889994039108e-10;7.977195216633523e-18;5.8352308467243075e-09;8.811179782220642e-08;1.2334405418779714e-07;0.0;3.148864154087004e-08;1.068309790632587e-12;0.004524185319734266;9.099147631904345e-06;1.569349927630414e-09;3.908277506845234e-09;7.085993841621528e-16;0.0006202906350614901;0.0;5.747078187629031e-07;1.7114573086231272e-07;1.7061768041521456e-09;3.784624006737941e-10;0.0;9.892145955942389e-09;1.2838363698380289e-05;7.729062053675762e-07;;;;;
7fa98cbbd34271e6b4248401793d6709;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2020;7fa98cbbd34271e6b4248401793d6709;market for sawnwood, board, hardwood, raw, dried (u=10%);sawnwood, board, hardwood, raw, dried (u=10%);cubic meter;-0.010737862486293472;-5.2515533220458586e-05;0.009908738984559313;2.0524420755146003e-06;-4.086378439309492;3.311564497722077e-08;0.07053525832643044;3.679515880125667e-09;67.67026775939975;0.0;0.0;0.02688789402814351;2.6166773269256214;0.22845687236337886;149.19101234907515;5.649472652723493e-08;0.48938361831395527;0.00022169959970051544;0.2192005844207854;2.210220282996714e-05;22.297981506179365;0.04474120147417015;0.0;0.004419874834700136;2.87166861562618e-09;3.0553618618149486e-07;0.000157450402603345;1.4287685167738134e-06;8.087865578133139e-14;2.4001068668462338e-05;0.00015009045090630014;0.00023000595263621335;0.0;0.0011856566277550294;1.1793994106906916e-08;14.955413218817366;0.06837871312669554;2.7198111599450327e-06;1.374899063720153e-05;6.397628401939392e-11;3.392003521914091;0.0;0.00185544346075247;0.0002918987677963947;6.37703287685792e-06;3.427952680686471e-06;0.0;0.34383822433362066;0.16192698210759396;0.009931978652542181;;;;;
