;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;amount;worksheet name;source
329bb09fce32474293e1feea0e5945e2;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;329bb09fce32474293e1feea0e5945e2;market for wheat bran;wheat bran;kilogram;-3.1754470504241634e-05;-1.4541634737302372e-06;7.176516241795157e-07;3.4606522387533678e-09;-0.0005089995664053399;5.5522937489999204e-11;0.0008337326916886824;6.169214893631297e-12;0.16458990150039068;0.0;0.0;0.00022931899087088545;0.008825919647849644;0.00040589481693440534;0.3942278436190242;5.598857453650662e-10;0.0018879282630808337;1.4778396040760686e-06;0.0010635264833178712;5.189415432237597e-08;0.10703104579238588;0.0004361969531807461;0.0;3.935542778013599e-05;4.493272908780802e-12;4.080311204959093e-09;6.341606837881417e-07;1.9821344360030646e-08;2.287124709444914e-15;3.182658225005293e-07;1.3360815789254401e-06;5.606566007297226e-07;0.0;7.584518769771973e-06;1.5552201730916609e-10;0.04009682531371297;0.03295209825948389;7.051607890581861e-09;3.4840654561484624e-08;4.391144940494592e-14;0.010853620102776403;0.0;6.527184111979073e-06;7.459656442295792e-07;6.032240427676721e-08;5.378364618591445e-08;0.0;1.458452876077386e-06;7.965559265117919e-05;4.430191859593491e-05;;;;;
94ce79023f7075e5579a8e2984d5059e;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kilogram;-0.0006123761237692521;-0.00017266955472538783;2.3789872717926824e-05;1.66397528239817e-07;-0.017925701913570024;2.6640892615676384e-09;0.49207861058224406;2.96009899573246e-10;1.6722560047938257;0.0;0.0;0.03112335049295218;0.16960568370198967;0.03905793284541419;5.450892392466379;3.713218771149844e-08;0.29944275073398696;0.00013068858023819566;0.1763954371531481;1.8041963811801308e-06;8.863479238700851;0.01857670384578441;0.0;0.001082577682705729;2.4537167817732747e-10;2.3122870573568425e-06;0.0002305325859006101;1.0268407402996605e-05;2.2756413225195284e-15;5.5460806722953124e-06;2.3036949105608667e-06;0.0006099631303115323;0.0;7.425253614186764e-05;3.9326733994095255e-07;0.27625403160330186;0.0029166572365131424;1.8062545542965751e-06;1.5028900394655375e-07;2.2257025392412448e-13;0.17676007704938085;0.0;0.0023258881188804093;1.7835806503282382e-05;4.223150776498893e-06;0.00018757467715556575;0.0;1.709095522369872e-05;0.0008933916861356103;0.00918111131632989;;;;;
0557ff67ebe642639f166ad6115443c1;World;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;0557ff67ebe642639f166ad6115443c1;market for cement, type ICo;cement, type ICo;kilogram;-4.1004976311970995e-05;-1.5261210940535753e-07;8.111485972323271e-07;1.651462190902774e-09;-0.00014699521553515713;2.6293860806111465e-11;0.00036964781767614936;2.9215399081748653e-12;0.12601111620641692;0.0;0.0;5.540743935387391e-05;0.005967322154011;0.00015024927017325985;0.28997385178373564;6.12761245165268e-11;0.0008954589700523125;1.912658980496937e-07;0.00040036602736584574;2.3126950475867097e-08;0.02207503265326027;0.0001602202651570745;0.0;7.803738929106896e-06;6.5634685758378e-12;2.3128318473708697e-10;2.547446231548073e-07;1.1073121412292195e-09;2.5006936582490934e-16;2.3028250633541063e-07;1.372624543836559e-07;2.1589028690072109e-07;0.0;2.4624820125713343e-07;5.838550708482119e-12;0.015399262828739785;7.053120713075029e-05;2.238069206612757e-09;1.529203806148736e-08;4.267851044504286e-15;0.0051540611247567186;0.0;2.8892330253159277e-06;2.6835498815420995e-07;7.089748983757347e-09;2.0283833652272095e-09;0.0;2.821082433800723e-07;5.100948177967123e-05;1.1624626884709989e-05;;;;;
f26980d768519c377a7ec264b866e732;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;f26980d768519c377a7ec264b866e732;market for refractory, basic, packed;refractory, basic, packed;kilogram;-6.50902397864838e-05;-4.682920136257943e-07;4.771944925738804e-06;1.4767560879535706e-08;-0.0017636418363429598;2.381608299949932e-10;0.0014667736026803748;2.6462312800891477e-11;0.29999578415435935;0.0;0.0;0.0017569296783589978;0.006372474960147919;0.000998202397258715;0.6637255354062408;1.916395875335968e-10;0.002685702632830815;1.0663054448265209e-06;0.0029806467861178292;1.2657215200166047e-07;0.18455752993040653;0.00045889882426066066;0.0;6.829495803188858e-05;1.8046545291697182e-11;1.0233984570391256e-09;9.636248274809742e-07;4.560910719810101e-09;1.5808393697272557e-16;6.585773914450456e-07;6.580467544424257e-07;1.0654275338224635e-06;0.0;2.4964215189704624e-06;4.0257957471290246e-11;0.09950463958272114;0.00032078194987794487;1.2650223390819208e-08;7.833997016937094e-08;1.8228703184461766e-12;0.05898989974855816;0.0;1.1322463334802328e-05;1.2879403473096862e-06;2.2782923195149606e-08;1.20063593696875e-08;0.0;1.931904657366813e-06;0.00015214751957460862;2.212983436935548e-05;;;;;
42396513c641aca1c0439453085b26a2;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;42396513c641aca1c0439453085b26a2;market for sulfidic tailings, generic;sulfidic tailings, generic;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
b58e366aa745755d69e7aeb815267fbe;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;b58e366aa745755d69e7aeb815267fbe;market for indium rich leaching residues, from zinc production stockpiling;indium rich leaching residues, from zinc production stockpiling;kilogram;-3.3958559013057693e-07;-5.319214717698762e-09;1.810978010389766e-08;2.37490774946458e-10;3.2272378850872276e-05;3.649958929063308e-12;0.00024120922436635575;4.0555096693822675e-13;0.0005952993263644782;0.0;0.0;2.098192831296833e-06;7.003350481647104e-05;1.0779646980537776e-05;0.0018285770516395855;3.666027599428863e-09;1.3517677014801596e-05;7.43549589002704e-08;1.833828646159693e-05;2.1018756468805167e-10;0.0003883963719716235;9.74500711503157e-06;0.0;3.166035008186517e-07;3.039051154878193e-13;7.86205163701563e-12;5.811280963185332e-09;1.1339982539376886e-10;1.755221981882473e-18;3.4873646268378845e-09;7.360966918688449e-10;8.899349746115532e-09;0.0;1.1583999617862055e-08;3.1783220458640194e-13;0.00027655493174652096;1.1107112037690054e-06;1.6033472285285788e-11;1.1727127112460175e-10;8.618471651113411e-17;0.0010433864062858616;0.0;1.0032402061879494e-07;2.388640492219713e-09;3.663193749940764e-07;1.0513565098134983e-10;0.0;6.521734519564099e-09;1.9566045529944286e-06;2.427679346916005e-06;;;;;
b7072a552cbbac7d515a80f544f0fd5f;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;b7072a552cbbac7d515a80f544f0fd5f;market for deep drawing, steel, 3500 kN press, automode;deep drawing, steel, 3500 kN press, automode;kilogram;-3.162795057807344e-05;-1.88241174311094e-07;2.179284652615013e-06;4.653116633391954e-09;-0.023832146240407658;7.423454460680263e-11;0.06774332219638918;8.248282221968407e-12;0.2740628908331333;0.0;0.0;0.029962655733752928;0.09635760532393899;0.03965453221258069;1.5645514159843001;1.5726778519161003e-09;0.002196811062999037;1.055944595310352e-05;0.006179588880331158;2.0190291567841684e-08;0.07644937617208539;0.00010701648406293182;0.0;1.1129869497011485e-05;5.861017976092095e-12;5.078449747136726e-10;6.38064990472896e-07;2.6847901576995918e-09;1.0207191233863885e-16;1.055932185508971e-07;6.558559547548924e-08;1.4211857929729722e-07;0.0;4.3637170184684423e-07;1.9673606765635973e-11;0.017305149846458538;6.139319697018742e-05;1.297508294043348e-09;1.012092650923258e-08;6.963430704279084e-15;0.04190229041941632;0.0;6.858534765947963e-06;1.316328410356498e-07;1.6957725614534854e-07;6.906045723022909e-09;0.0;1.3101336323777926e-06;0.00017313782831656114;0.0004789177288314854;;;;;
7f8f93c360476060c84904320cdcb76d;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;7f8f93c360476060c84904320cdcb76d;market for battery, NiMH, rechargeable, prismatic;battery, NiMH, rechargeable, prismatic;kilogram;-0.0019002938370806962;-0.0008289275071215405;8.55889473195198e-05;5.129612459400617e-05;-1.4320972542327788;1.2304171962199893e-06;-0.697250646748048;1.367130133139598e-07;11.844272201765122;0.0;0.0;0.00857676596989768;1.5096714700557032;1.0713490294955879;43.302532187880274;8.935818564707048e-07;0.09505766772082802;0.00015583292680829277;0.2622985521243967;0.010770443849115609;4.424544067133568;0.02762163567710653;0.0;0.029512029702332784;5.973449513871445e-10;4.955121428463537e-07;3.2580625898268594e-05;3.0652131513401615e-06;6.050387935450358e-15;2.2806262992088954e-05;0.008522254798438888;1.5331231799535264e-05;0.0;0.4294412111652815;1.9577401591128613e-08;1.4909642083379404;0.013517945044646906;1.3449708444384373e-07;0.44168986845721664;7.7283177514167e-12;3.337099772945539;0.0;0.0004134124834716543;1.4045485265965195e-05;0.00010173903256445029;6.667663891908129e-06;0.0;4.413706327294766e-05;0.03068967525823251;0.014908607077356965;;;;;
599a59909a4ce575b182a7509bf16269;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;599a59909a4ce575b182a7509bf16269;fraction 1 from naphtha separation to generic market for chemical, organic;chemical, organic;kilogram;-0.00012643188919884242;-3.712010360845339e-07;1.4167862951634073e-06;1.2073317790758454e-08;-0.001257074797377317;1.9453754384148344e-10;0.0010873962776802508;2.161528130700039e-11;0.20806155780338353;0.0;0.0;0.000307237007798659;0.0239440804817872;0.0010631408015138928;0.6595428154667603;7.533740811442951e-10;0.0041305748195071485;2.59637199015354e-06;0.004679162023085135;1.1104866015149916e-06;0.23528782686957353;0.0015068705253666382;0.0;0.00022823293092430556;1.4230041308515686e-11;3.8232219811133535e-08;1.5190089434199254e-06;1.9064620095391253e-07;9.010225564943726e-17;2.1905018270358428e-07;3.778599105402557e-07;6.777902478983784e-07;0.0;3.0069152371373634e-06;1.6370080560856634e-09;1.2565920740124754;0.0003148919853965901;2.256146470582701e-08;8.727541514169546e-07;4.443888077398679e-12;0.052641387515710986;0.0;1.6335696196554672e-05;8.346247608794702e-07;8.402785386715023e-08;5.207610555234003e-07;0.0;2.054463267183349e-06;9.282300802275671e-05;0.000171804978681021;;;;;
a35a478d836ec3307273f01c8398bb5d;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;a35a478d836ec3307273f01c8398bb5d;market for panel glass, for cathode ray tube display;panel glass, for cathode ray tube display;kilogram;-0.0001702837079609418;-0.00010334598917545153;1.5984339162086526e-05;1.014996382313979e-07;-0.020007847835671156;1.4873682440608034e-09;0.014665117663778204;1.652631279680925e-10;1.3227875701568979;0.0;0.0;0.003024937859044583;0.14742367278195226;0.035871420310779216;4.870013572897347;1.5164097593017039e-07;0.011516295815429274;4.466200722256288e-05;0.009494557305506121;0.008330172356823444;0.4125892325010352;0.06517859213014462;0.0;0.000593929389699462;6.011294988415839e-11;2.8711214749949118e-08;3.755777242871335e-06;2.1100012588727617e-07;2.4763429007195494e-15;4.341535993803968e-06;1.0050085487584805e-06;2.0581514503546585e-06;0.0;0.008345314788602072;1.1371441921247008e-09;0.1307469846393648;0.010464770747966113;1.9694954270584328e-08;8.909714325928912e-08;1.0046775052278692e-12;0.4547374039864872;0.0;4.4264559132458095e-05;2.0743326635867336e-06;1.6542987209766854e-05;3.7971368924765797e-07;0.0;4.1565496686478245e-06;0.003462570931944424;0.008656397183555046;;;;;
