;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);parameters full;log parameters;amount;worksheet name;source
c4145544d60a08f29fd42760e6794806;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;c4145544d60a08f29fd42760e6794806;market for pulp factory;pulp factory;unit;-198223.78163964604;-560.2824903767269;1723.7373073051458;5.171807914648117;-633719.7618028398;0.08261962116223706;19551873.752344307;0.00917995733694845;418444446.0366637;0.0;0.0;851039.4081011818;306766222.49878234;1152651.7545796016;2678274679.333071;48.8420773061412;11790819.329092188;4551.746966426169;6461706.27533901;53.999838037939845;226284801.06401056;3460138.394967802;0.0;97131.95570814374;0.01607297276159345;73.19263968685809;4388.8194187773615;365.12310490736894;4.229220281657208e-05;262.7849631845361;205.41843907606682;504.45212703244675;0.0;2206.35011000233;2.879551654588909;16652100.58068921;155317.43152103864;2.554795127269189;84.13987675452583;1.790497404475e-05;128909515.08584118;0.0;40352.25176969094;580.145413337571;534.0218171549201;1003.5242076758466;0.0;3312.9435690576474;174883.76080287262;1455953.501008877;;;;;
32673da2dd326c15dd8bbefa0fd1fe61;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;32673da2dd326c15dd8bbefa0fd1fe61;market for fruit tree seedling, for planting;fruit tree seedling, for planting;unit;-0.00039895751914263206;-3.211605250384309e-05;4.051740613458464e-06;2.7162199022920142e-08;-0.0019068370335224578;4.3974756215763233e-10;0.18831521999934997;4.8860837206056815e-11;1.7624362971266356;0.0;0.0;0.024130710268028828;1.3333315430565538;0.001783722886999005;10.783059875268096;1.4747617548529095e-07;0.009424582790564696;4.308490822594875e-06;0.006456851395282602;9.88384044448377e-08;0.36456168307764536;0.004268967594236196;0.0;0.00017951499942644295;9.690024248137134e-11;4.736165647711119e-09;5.30559243288115e-06;2.4494299890318e-08;1.742101443273519e-13;1.5349779507898957e-06;1.3421592762070054e-06;1.776314109161773e-06;0.0;7.1827522016650985e-06;1.9135505612647515e-10;0.051086806784580815;0.009251555864796106;8.472910192108138e-09;2.823257841979528e-07;6.067349803142093e-14;0.5662415813087712;0.0;4.670260460917007e-05;1.36426918357435e-06;1.2774947987081028e-07;7.230303550619695e-08;0.0;5.898753721709988e-05;0.00074961508350814;0.00016411893214240657;;;;;
f6d3994eae35ad7622262840614551f5;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f6d3994eae35ad7622262840614551f5;market for electric parts, heat and power co-generation unit, 160kW electrical;electric parts, heat and power co-generation unit, 160kW electrical;unit;-0.5850370191357178;-0.013755182479142675;0.16976734270989566;0.00020180071030162383;-6.84601383161881;3.2432044703893222e-06;59.95658972403914;3.6035602989163275e-07;1720.4019905168336;0.0;0.0;9.356548145195905;50.31227405464638;13.287910805918298;4024.938903376936;0.00018386182113645932;24.63568651495678;0.015787022947710654;25.582433476320432;0.0010675121193675534;1378.7222405163855;13.02997695394011;0.0;0.39349892774564255;6.673193090679644e-07;0.0001473162458416846;0.022189461761040596;0.0006679143011369479;1.869127903339948e-10;0.0039622517652425325;0.0010065135607768198;0.043952441004206526;0.0;0.22466663631132863;2.258173189617544e-05;553.5244167900092;2.214716107712074;0.0014185898926158303;0.0009017199569759934;9.34348293559956e-09;112.36316729036594;0.0;0.3042835150318587;0.0028992262461806596;0.0004361258798946571;0.011560726589024066;0.0;0.011069037461262697;0.7611227747624605;0.7550299200401697;;;;;
1aa3a7558cc8db1a76a3770661632ffb;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;1aa3a7558cc8db1a76a3770661632ffb;market for bisphenol A epoxy based vinyl ester resin;bisphenol A epoxy based vinyl ester resin;kilogram;-0.0005240878888213588;-3.927911179746124e-06;5.575115145143232e-06;5.8941185708926264e-08;-0.011075830625252327;9.330025327525294e-10;0.004629574151562654;1.0366694164712338e-10;1.0845235271431746;0.0;0.0;0.0015910392413854171;0.08875047869444612;0.005847900906647889;2.9999211619498283;4.818346353846799e-07;0.016842884755060374;9.061590224533873e-06;0.017475137923692294;2.2676146658195523e-07;0.3649669520811217;0.005675069226328324;0.0;0.0007574981494223109;1.9511619253930472e-10;1.3866282650158245e-07;1.3848691557924226e-05;6.913204316547382e-07;6.661819125903767e-13;1.1206040033284393e-06;2.7170734568154823e-06;4.859862463633166e-06;0.0;8.595661639690337e-06;5.4699885888947e-09;0.15934853123671808;0.0009474692786040918;2.7689417348088747e-08;9.083817283168377e-07;6.983746607730583e-14;0.10085010842383474;0.0;9.451660663373348e-05;4.701576949086783e-06;5.322703948046933e-07;1.9260717834550044e-06;0.0;7.771773372927946e-06;0.0003631800265748265;0.0005879976841308182;;;;;
7f94506cf1198efdfbd069a26f8ce1c6;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;7f94506cf1198efdfbd069a26f8ce1c6;market for isohexane;isohexane;kilogram;-0.00020450861084425072;-4.1494951766534437e-07;1.5492369389340201e-06;9.482766514083769e-09;-0.0011426917445031693;1.5311020472082405e-10;0.0030866253870200466;1.701224391272131e-11;0.2379728531761096;0.0;0.0;0.0003932089060595182;0.034271834727040214;0.0011745371697435172;0.8203658783098942;1.4921716633201666e-07;0.006225362847517541;3.4464021217675594e-06;0.0051520135264443555;7.596292349262391e-07;0.20427014929310153;0.002252458905596305;0.0;0.00019451966363278063;2.8518604659262636e-11;5.826921014472341e-08;4.323626627155016e-06;2.9009253904051615e-07;1.2621169230432214e-13;2.552992857550305e-07;6.887241174739235e-07;1.2331991756359957e-06;0.0;3.013559533114277e-06;2.383573678600171e-09;0.8378395304138488;0.0002778327959720554;1.8670688318268536e-08;8.220398830902837e-07;2.932135289764656e-12;0.050098609138322536;0.0;2.573392950096045e-05;1.4654476438648604e-06;1.1929109194170878e-07;8.013801780233647e-07;0.0;2.4688636696167154e-06;0.00011035300957482684;0.00025015431198150117;;;;;
0557a7d27edb93078a6241b43847cc85;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;0557a7d27edb93078a6241b43847cc85;market for lignite dust factory;lignite dust factory;unit;-3998.709690525924;-23.245753202631732;39.613240438963885;0.25915785732851265;-136456.4766147165;0.0041745282022303334;29390.70985536722;0.0004638364381157246;24732647.19491873;0.0;0.0;12891.061931796525;14773129.05977807;238181.75242012218;135681968.1435544;4.006815465658233;108669.32972289207;41.49021399000403;1414672.9802481104;13.455602399492891;73691844.5952447;8389.730777941371;0.0;840.0519660918642;0.0008947228351120455;0.030866166165663234;126.23175693736415;0.14754116405706197;3.2460784276923714e-06;8.824788370189479;18.470341158270926;32.76419099960728;0.0;461.6720996618642;0.0013025586921955356;2059216.2714151284;6293.02802567795;0.2381416158896788;8.4606957675187;1.8381932226593106e-06;7729100.858580607;0.0;396.68504296618573;35.62274211976912;0.6748048251128999;0.5429448893516673;0.0;35.939111990505026;8044.103774554212;665.8639542217948;;;;;
283a2ea82c95f298fdd79f029c043bd4;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;283a2ea82c95f298fdd79f029c043bd4;market for anthranilic acid;anthranilic acid;kilogram;-0.0005528188184101039;-1.3104780368374563e-06;3.675695201775914e-06;4.6401120624375486e-08;-0.0023644613882445246;7.417019367245593e-10;0.012757774118486213;8.241132118596045e-11;0.5874440538712832;0.0;0.0;0.0013806768029884955;0.10590023370572532;0.0035351258786796413;2.2124640002425795;3.3493789429054944e-07;0.0175682661651265;9.974934738686521e-06;0.01639855366539935;2.7906304879717135e-07;1.1913534234534102;0.006860484514095847;0.0;0.00036216355341426703;1.4524174168319773e-10;1.7772831549171665e-07;1.0667028725746606e-05;8.867883539623475e-07;2.5049932083181226e-13;8.343913012890901e-07;1.54304212473071e-06;3.529286616986055e-06;0.0;0.0001501400643158202;6.987518444131787e-09;0.18872834618008796;0.0005919010846696703;2.0438318544000994e-08;6.877747404619339e-07;9.232169011281118e-14;0.14929659985169366;0.0;8.76108840622367e-05;3.4588234260051253e-06;3.4171037649868937e-07;2.4388728547514826e-06;0.0;8.04165215295226e-06;0.0002658114062589784;0.000740964859391831;;;;;
7cd7a0703a9e4960a548118206be2c5a;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;7cd7a0703a9e4960a548118206be2c5a;market for impact extrusion of steel, hot, 1 strokes;impact extrusion of steel, hot, 1 strokes;kilogram;-5.219404673133692e-05;-5.646081864903988e-07;2.8733108842021404e-06;5.2012423995232434e-08;-0.02417757123969511;8.317115124684868e-10;0.06802162748997972;9.24123845365602e-11;0.32767597225565154;0.0;0.0;0.030022340392938367;0.10194226483414544;0.040025988276316836;1.7142067455550027;3.048486590038375e-08;0.0031651696067991277;1.302280627875932e-05;0.007360592859153179;4.154245789882438e-08;0.10474204443418662;0.0011275185022199328;0.0;3.492547124221181e-05;1.4923498747029705e-10;9.632035883696738e-10;2.1941149821964e-06;7.177593484344921e-09;3.000652280946809e-14;1.6778929186351729e-06;1.355069255104419e-07;1.4660186333317468e-06;0.0;8.527228282673467e-07;3.938705843400573e-11;0.021407909256596316;0.00010933363739744418;1.7913554756852917e-09;6.05568640712187e-08;8.866989786002883e-15;0.058848492537194354;0.0;4.260737351305904e-05;3.478418616416348e-07;1.844830099088426e-07;1.5165858024515115e-08;0.0;1.8995230074315634e-06;0.00019792056933067896;0.0004884060213848296;;;;;
b5f195d264a1a87e1c303492a5dfcbe2;GLO;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b5f195d264a1a87e1c303492a5dfcbe2;market for maintenance, refrigeration machine;maintenance, refrigeration machine;unit;-0.0021131499029140915;-1.530054586108525e-06;1.1977642506413911e-05;4.2358592598331565e-08;-1.3461767800579552;6.823793551671707e-10;-1.31285950296389;7.581992364438732e-11;0.8670085870466149;0.0;0.0;0.006100921212557174;0.5367994341544171;1.5126935900915868;5.422487170272285;1.9303496349121376e-07;0.02586378745138459;0.0004789052645174052;0.04333789780187496;1.1639540336411144e-06;0.8543206730457215;0.0022199953586676774;0.0;0.0008030372912866427;1.501170485927996e-10;4.746952963235439e-08;8.304309906097243e-06;2.386663246427959e-07;1.834256892231556e-13;5.472268161030897e-07;8.752948739841173e-07;2.4891402030619806e-06;0.0;5.834486634924277e-06;1.8742879124915223e-09;0.950787296204868;0.02542436266979258;2.5987102376118018e-08;1.1776631302983248e-06;1.2095016320901538e-13;0.2810210386477;0.0;7.588783267740926e-05;1.8403429697323613e-06;8.618587361402165e-07;6.58006006414783e-07;0.0;8.16567791164606e-06;0.00038995059981531094;0.0021791671666575303;;;;;
ecae1bfe350094fb6ec36c62fae5f00a;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;ecae1bfe350094fb6ec36c62fae5f00a;wheat bran to generic market for energy feed;protein feed, 100% crude;kilogram;-0.0001465425999004175;-2.5542279909337057e-06;1.3118028974917167e-06;4.191274848398242e-09;-0.0008884177725066971;6.796879080566706e-11;0.0014780140595266828;7.552087398401033e-12;0.2675915459782541;0.0;0.0;0.0004007723212831866;0.015347455707901648;0.0007168688589387303;0.6484018657370487;2.1770934442257167e-07;0.004009276946548123;2.998276172687722e-06;0.0018480169202385946;8.317089940243466e-08;0.17824678161945637;0.0007822500089182678;0.0;6.969788656526641e-05;1.3957473481231996e-11;7.387688958694905e-09;4.534033660902256e-06;3.5490831079944226e-08;2.1157848911148322e-13;5.740118120649202e-07;2.6937470947844597e-06;1.483572012488453e-06;0.0;1.3382955091306734e-05;2.94898237743593e-10;0.06195601785558814;0.05785729116297546;1.255571156240459e-08;4.060434987910668e-07;6.882247147210673e-14;0.01869464581565627;0.0;1.4415655661113786e-05;1.9365403888634946e-06;1.1027843499614108e-07;1.0911068977398315e-07;0.0;2.492031558356862e-06;0.00013098517198500091;7.77891178132655e-05;[{'description': 'fraction_to_generic_market', 'id': '2e0401d2-4fd5-48ca-b088-3541e51ed495', 'unit': '% (obsolete)', 'comment': 'It is assumed that 90% of maize grain is traded on generic protein feed market, i.e. its buyers do not care what type of protein feed they are buying. Remaining 10% of the production volume (PV) is assumed to be used for uses, where specific type of protein feed is required and cannot be substituted by any other protein feed.', 'amount': 0.9, 'pedigree': {'reliability': 4, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}, 'uncertainty type': 2, 'loc': -0.11, 'scale': 0.3286335345030997, 'scale without pedigree': 0.31622776601683794, 'name': 'fraction_to_generic_market'}];;;;
60fcde0a572fbe1adb52ae447cf3a388;RoW;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;60fcde0a572fbe1adb52ae447cf3a388;market for chlorosulfonic acid;chlorosulfonic acid;kilogram;-0.0002463782810110511;-2.5683811729871292e-05;3.3972561446724148e-06;2.0548471688947864e-08;-0.001818700237785269;3.209969972183564e-10;0.0069707943947301;3.5666330809804513e-11;0.312586886300922;0.0;0.0;0.0008110739238256087;0.05704565107376103;0.0034645563672820795;1.1306144090175265;1.9692213787110556e-07;0.008860588492906904;6.842086068774047e-06;0.006488147997987781;8.071000232391008e-08;0.1534130595599938;0.0033374091292062034;0.0;0.0001832519531981195;7.604143535146357e-11;8.164161810390488e-08;5.719302003832171e-06;4.085443313260501e-07;1.4778384888193805e-13;9.144807547854914e-07;1.0506925376927814e-06;1.8620259250009563e-06;0.0;2.6815800555159185e-06;3.2110850179988864e-09;0.04679319746348699;0.00035327646305847695;9.865307001398325e-09;3.1266817771927704e-07;2.93679039957052e-14;0.0480298596360802;0.0;4.44446614100055e-05;1.7780641042103752e-06;2.681911620026345e-06;1.1201772092864772e-06;0.0;3.954897401186437e-06;0.00017420712824941015;0.00035700547588705933;;;;;
