;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;source;worksheet name;amount
6bbb367fa3e03a1a151f4277a6fd81ae;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;6bbb367fa3e03a1a151f4277a6fd81ae;market for perfluoropentane;perfluoropentane;kilogram;-0.0010219418975473918;-3.1581302862713866e-05;8.333984243958072e-06;5.639720378641782e-08;-0.010102725615299084;8.613506534029711e-10;0.012393889621568935;9.570562221369846e-11;0.8777377982098249;0.0;0.0;0.0020303236466178804;0.11200937872920945;0.013652388832093807;2.7558173914559196;4.058663767381769e-07;0.023100638105975388;1.7539535508792003e-05;0.033538886759554715;2.0724735255774114e-07;0.5020913840441108;0.006761977136418287;0.0;1.4520227514580215;1.1921947875793079e-09;1.5318508765673085e-07;0.0001958435745844755;7.660925909281826e-07;4.75934530638287e-12;2.1794654921542267e-06;5.267706405631753e-06;1.4531280927154996e-05;0.0;6.886593573513672e-06;6.2451326077577365e-09;0.1149710620898738;0.0011880738621383258;5.391226458937466e-08;9.978424903519403e-07;6.349390627831135e-14;0.2054408822719429;0.0;0.00034533837874579015;6.54339286048374e-06;3.321944671140093e-06;2.3008477040826775e-06;0.0;1.1819168264823327e-05;0.0004190649466905398;0.0007093539533727765;;;;;
0359b9f53c1748fac3950af176ff31bf;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;0359b9f53c1748fac3950af176ff31bf;market for magnesium, for reuse in titanium sponge production;magnesium, for reuse in titanium sponge production;kilogram;-0.00038815975625842986;-2.0160478915419893e-06;7.343822530592857e-06;2.4360299186510157e-07;-0.0035275616072076997;3.933877387561823e-09;0.001875281979179204;4.370974603682865e-10;1.342009897565393;0.0;0.0;0.0004050580063549914;0.06473852742141888;0.003412108581133488;5.0354034890755655;5.761571973774149e-08;0.016178120369730663;1.966968434459294e-05;0.00591100467780875;1.9354547239470414e-07;0.26685732613193464;0.0024708589016808826;0.0;0.00022744564070472962;4.5679880695861234e-09;4.922470315348781e-09;6.20083502703389e-05;6.96078424919895e-08;9.919247903392916e-13;2.100281505495757e-06;5.307496363173189e-07;3.8111362625817356e-05;0.0;3.282952518669894e-06;2.371654285493983e-10;0.028617191516009357;0.0004997656452136358;8.946150467469084e-09;1.5988968752716214e-07;1.3840792984390481e-14;0.0822388953678475;0.0;0.001082165799049919;3.5716853383268603e-06;2.3686412125620585e-07;1.3506130710373512e-07;0.0;5.346110435096875e-06;0.00012451968298528353;0.00020883544889991308;;;;;
3e8ee0c88212f3995b23c0b361a31018;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;3e8ee0c88212f3995b23c0b361a31018;market for sewage sludge, 70% water, WWT, rainwater mineral oil storage;sewage sludge, 70% water, WWT, rainwater mineral oil storage;kilogram;3.673746566561403e-05;5.3578383706144413e-08;-1.1822884544134555e-07;-2.436970757116521e-10;1.1077487858517692;-3.9530266552628064e-12;-0.000516232613631086;-4.39225156647402e-13;-0.12487585286953352;0.0;0.0;-7.130871241138403e-06;-0.010890006189843997;-0.00016057015518270936;0.8389132209272429;-2.9548860977455107e-08;-0.0006737745549828843;-3.246132377029181e-07;-0.03267050747499982;-6.092806865368269e-09;-0.01776966545390993;-4.121531427615396e-05;0.0;-1.2583594996799329e-05;-4.137900945043788e-12;-5.290666980637794e-10;-1.4769107650448696e-05;-1.9468323347269085e-09;-3.6927465274189477e-13;-5.110458710057155e-08;-2.617946998742601e-07;-3.3998370376063817e-07;0.0;-4.6868180588388393e-07;-3.819662110757667e-11;-0.004983847643092259;-2.86319911200461e-05;-4.235544040286781e-09;-7.586607448979991e-08;-1.351238162613579e-15;-0.003871344408932962;0.0;-2.311580642898625e-06;-4.290430273008483e-07;-4.5856040463013405e-09;-2.2718385178737795e-08;0.0;-2.0392093520262234e-07;-2.280145498478993e-05;-1.9753663031440723e-06;;;;;
5391da1f94bd5b06c29d75e25a4c1ac8;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5391da1f94bd5b06c29d75e25a4c1ac8;market for gas power plant, 300MW electrical;gas power plant, 300MW electrical;unit;-11608.114861431854;-31.8203802441894;104.185686341541;0.09643939634154101;-60915.96350138738;0.001524174617365758;-3132.106833247295;0.00016935272474806072;3415287.216340543;0.0;0.0;3677.476349772402;234968.65682504696;115814.06188486941;8713272.813128121;1.2520724770857812;783201.0041015269;46.71966433842304;232772.37144527436;3.460783593381834;19718212.46740194;375295.2031783737;0.0;2838.253830420569;0.0017580176646797559;0.05616343090884678;869.3040587251603;0.2782602085785584;1.9055728879675836e-05;24.880073672188537;11.093387021384043;27.497437020382385;0.0;105.49409373075706;0.0031008570949355285;1280898.3666386302;11752.349444106627;0.18453579438048484;4.11432051695935;9.319063749602721e-07;5148780.765775461;0.0;3192.4191876610334;18.59622538484906;2.548196703763324;1.5619771015614772;0.0;97.55007589358814;6936.575943165141;3302.3634991250824;;;;;
94b54096b004e0e7df8227ebfdf12746;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;94b54096b004e0e7df8227ebfdf12746;market for cement, CEM III/C;cement, CEM III/C;kilogram;-0.00012837320256136843;-1.835567899402921e-07;9.058856734315629e-07;2.4925113881023103e-09;-0.00029839700534186703;4.0314547846616735e-11;0.0007466107798952305;4.479393927062252e-12;0.14552560764217398;0.0;0.0;8.28603391130576e-05;0.007099366979610854;0.0012330511784935322;0.3416524717614958;1.1410020787848964e-07;0.00337498919920754;1.409071678209022e-06;0.0006684622506586826;2.5014228940423625e-08;0.03462498886679356;0.00034276860950848136;0.0;2.1220239959428172e-05;6.201186780267544e-11;1.7220260296727853e-09;5.239645257826678e-05;6.529631509813717e-09;1.4094864904821508e-12;2.250792366785578e-07;9.732343749042653e-07;1.6618103615331159e-06;0.0;8.646116433531679e-07;1.3279117916132956e-10;0.02125703693379517;8.323416195248145e-05;1.5356623542862356e-08;3.003808924491535e-07;1.2199023055441957e-14;0.008392740279716086;0.0;2.144324971452583e-05;1.6220241149284694e-06;2.4458643475358003e-08;8.18071488952235e-08;0.0;1.1068745029950424e-06;9.402061423090611e-05;2.1385852921444585e-05;;;;;
edc7c575ade2a7b0662fe570d3f1fe20;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;edc7c575ade2a7b0662fe570d3f1fe20;market for aircraft, belly freight, long haul;aircraft, belly freight, long haul;unit;-688.8050278700599;-9.13848801528416;9.6524887466596;0.053722876415946474;-6869.673113290328;0.0008595142834305335;5114.132042407908;9.550158111831838e-05;654155.3788056207;0.0;0.0;6568.738568849154;44037.05746010064;9513.882281627904;1834867.1587172174;0.17281596288839646;322232.18817993806;19.755999255712492;39668.218865633025;5.441295624372247;875729.9464381556;3214.808617779251;0.0;942.4231478527288;0.0011276004575699575;0.009910015414664202;254.74879667014255;0.06139315078802197;2.4928913390383625e-06;3.9099698050567406;1.5804947352034857;286.1235585337284;0.0;3471.8433735572053;0.000509863601479207;4692361.891167517;1461.1360076925216;0.10398756309949242;4.728587957214163;1.900441029922464e-07;175447.96939378855;0.0;1284.2813420141067;3.1856469319521503;0.13991281263881383;0.24485272910788383;0.0;9.989645052495487;1203.548780322329;151.33466731367056;;;;;
30c25f067fad6e59bf00eaed5a0ddb1a;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;30c25f067fad6e59bf00eaed5a0ddb1a;market for sewage sludge, 70% water, WWT, WW from CRT production;sewage sludge, 70% water, WWT, WW from CRT production;kilogram;2.7979564644132073e-05;3.859360675883065e-08;-6.907298946111558e-08;-1.5636401241641764e-10;1.0030402452947136;-2.5935671841518683e-12;-0.0004937432187617322;-2.881741136802256e-13;-0.04427144835535652;0.0;0.0;-4.209498466221106e-06;-0.010701722674952318;-9.331189135068639e-05;0.8605288558137983;-2.4325445233252814e-08;-0.00046726997764388504;-2.542181790901724e-07;-0.003516427125119031;-4.8371084420535716e-09;-0.014359243116947383;-2.9072830027631386e-05;0.0;-4.418261771383548e-06;-2.301116050172605e-12;-3.6543198244739446e-10;-1.2049844044376735e-05;-1.2470957950467536e-09;-2.977801954749987e-13;-3.8455156952872824e-08;-2.1471185402097941e-07;-2.693485507710998e-07;0.0;-2.5254715849827553e-07;-2.8421271311774187e-11;-0.0033745562831809907;-1.7544346175601944e-05;-3.468964520394399e-09;-6.213338379128402e-08;-8.456672427900213e-16;-0.0033157731296815708;0.0;-1.5725158407971711e-06;-3.519619094804216e-07;-3.1959520906006294e-09;-1.750645324372197e-08;0.0;-1.479913685028077e-07;-1.429632867316523e-05;-1.1421131139707714e-06;;;;;
c7cf571e5175aa5d01e44a386009bcec;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;-4.8013045603627444e-05;-7.21802256101213e-08;3.317537616343431e-07;9.020944010542824e-10;-0.00012578153110881125;1.4614738895478395e-11;-0.0005348409290925406;1.6238597764528908e-12;0.019534109292173734;0.0;0.0;5.1947865267902103e-05;0.000751846429458275;0.00042204296629665307;0.05458216247233477;4.96903117004286e-09;0.0002830650968527244;8.612527574444786e-07;0.0015600832190545482;2.3514221429235934e-08;0.11139738643022029;3.601820011902231e-05;0.0;0.0001251580708203709;3.216783238598218e-11;4.5551980872519114e-10;2.2777849652078102e-06;2.3852925671763385e-09;5.5314035556398205e-14;2.7172360778553787e-08;4.1280296654089084e-08;2.7159774781909304e-07;0.0;6.735953354079047e-07;2.0555964149467027e-11;0.017199898942504965;0.00014779426991578796;7.20433765816169e-10;1.8167738103928537e-08;3.4842790301680704e-15;0.019189958814253425;0.0;6.685164619327086e-06;8.405350170288771e-08;6.5253579421895436e-09;8.668235992277443e-09;0.0;3.61729267281769e-07;1.0813456794379935e-05;7.219919253883818e-06;;;;;
360636def07f1eafd172bb4a5b7aea42;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;360636def07f1eafd172bb4a5b7aea42;market for lignite ash;lignite ash;kilogram;7.65674279692169e-06;1.3869729148813485e-08;-1.7172535312250998e-08;-3.9888537285009946e-11;1.2305943697816955e-05;-6.621685600700287e-13;0.00029321150389046113;-7.357427988413279e-14;-0.007948702772079173;0.0;0.0;-1.2476247000253129e-06;-0.00012677595260289205;-1.6057832319395838e-05;-0.016229091023001855;-6.123635794353747e-09;-0.00011639642099791023;-6.990303676836964e-08;-4.303125776164856e-05;-1.0862043373892773e-09;-0.0013693895129380245;-7.305051984170175e-06;0.0;-9.064843678472448e-07;-5.90852525341379e-13;-9.002314560324637e-11;-3.043312982552782e-06;-3.031218815892785e-10;-7.562966258282363e-14;-9.600946733117616e-09;-5.416577273546484e-08;-6.794140911965e-08;0.0;-3.410676528557608e-08;-7.105949700109479e-12;-0.0009283668819321615;-4.718272888231397e-06;-8.76871989651829e-10;-1.5730984002048783e-08;-2.280718813655258e-16;-0.0002314014096718397;0.0;-4.0266212709124273e-07;-8.868614933129662e-08;-7.869352578475931e-10;-4.408245964883819e-09;0.0;-4.1046578535394526e-08;-3.831537217147306e-06;-2.8220007346916125e-07;;;;;
a0eb06865e4230e9018112f6db1f0140;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;a0eb06865e4230e9018112f6db1f0140;market for oriented strand board;oriented strand board;cubic meter;0.007897494218672474;-0.00047777911707421074;0.11266174168473021;2.506511782866567e-06;-2.188395652762535;4.02073832400938e-08;0.6754516973031546;4.467486749298999e-09;104.08619934428157;0.0;0.0;0.19365014669265312;7.718081082574892;0.539989313218478;261.34630287021514;5.5518398888929096e-05;1.7670102480785128;0.0014413453166807436;0.9386207099206317;3.074797363058162e-05;52.860019290115474;0.2533574414538972;0.0;0.027931047450977863;7.133835996161307e-08;5.320357113980148e-06;0.032311052068941165;2.4767363015600217e-05;1.6693781360828112e-09;0.00021614977272134335;0.0006239342227276435;0.0012188559164514681;0.0;0.0027433198207821446;2.831688403841394e-07;20.054229376954595;0.1359745607339291;8.767918392689008e-06;0.0001640643454136937;1.5349430569473945e-11;8.659153216097003;0.0;0.021208120828091457;0.0008771750455990755;5.3677726092581007e-05;0.00014197250694777844;0.0;0.14742558663692876;0.07336003070312722;0.04011303149883427;;;;;
869a2f2a8903e1426b70cbea55ba10ab;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;869a2f2a8903e1426b70cbea55ba10ab;market for sulfite pulp, bleached;sulfite pulp, bleached;kilogram;-0.0303993753710559;-2.5572354753927936e-06;1.0877552286612877e-05;8.469449194686646e-09;-0.0041568725193260265;1.3333548724440885e-10;0.015475644399824458;1.4815053218428063e-11;0.142749174819125;0.0;0.0;0.0016052110095304542;0.020120223103272397;0.001030441799986724;0.4741044383649761;4.701301379465266e-08;0.00294735694809914;1.7777914006566872e-06;0.004699011184293132;4.746522677632531e-08;0.07678429885271237;0.0004737405751710512;0.0;3.92243799645919e-05;1.3137972135656854e-10;8.998065353605947e-09;2.453001243318795e-05;4.4252067990091415e-08;1.163710486557498e-12;3.9559826318832435e-07;4.774422778537973e-07;1.6599776164580336e-06;0.0;1.6076365281870744e-06;4.057919917620122e-10;0.07010828300870427;0.0003941063393192746;6.963843710553339e-09;1.4579787175109424e-07;6.894138631397863e-14;0.018673813627239244;0.0;3.812306228759215e-05;7.843204974036268e-07;1.1865016205563365e-07;1.710003354550751e-07;0.0;0.0002870752691775613;7.449781020089969e-05;0.00010158093464640636;;;;;
