;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;amount;worksheet name;source
d3575708df6d299e63624c8d0456c52e;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;d3575708df6d299e63624c8d0456c52e;market for sulfur trioxide;sulfur trioxide;kilogram;-0.000540800478852565;-3.352092091400306e-05;3.91341803235191e-06;1.4188671986833083e-08;-0.0009457335847617841;2.2585747142409765e-10;0.005307701145276396;2.5095273044557868e-11;0.2273692044040468;0.0;0.0;0.0006248057780680548;0.03770128032425556;0.0018966822333291418;0.7901007998093829;8.283963863732146e-08;0.0075238220635237526;7.762517151710052e-06;0.0021063550729066645;6.26851623891684e-08;0.05862791912360136;0.002232823429343282;0.0;0.0001728803689379731;2.5081554829263123e-10;5.052775393685516e-08;8.505345346079756e-05;2.5048334404684384e-07;4.839033423789848e-12;1.4087734430749136e-06;1.4241873771885831e-06;3.6320640022139508e-06;0.0;3.4668217798608153e-06;2.1550611095953887e-09;0.025708764242414073;0.0004190204534305693;1.7982487510814817e-08;3.148057668948442e-07;2.427402542351934e-14;0.035388623299100155;0.0;8.074739536769368e-05;2.133474300000452e-06;3.4236715678082653e-06;8.352213762439743e-07;0.0;5.700499950805141e-06;0.0001591740977311251;0.00023363221365330504;;;;;
416f0f9d17929167f69641d20b00d8df;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;416f0f9d17929167f69641d20b00d8df;market for dross from Al electrolysis;dross from Al electrolysis;kilogram;4.168567001753685e-05;2.721398187773658e-06;-9.894127135072663e-08;-1.0959512650144403e-10;6.236423053033762e-05;-1.7584608621168888e-12;-6.711974321578664e-06;-1.9538452810414152e-13;-0.010562564498374912;0.0;0.0;-2.9038457964806143e-06;-0.00023658097421426743;-4.273185122960001e-05;-0.022734906399685336;-3.792811146494329e-09;-0.00019152615160692853;-1.4314010785667302e-07;-2.3791654358954266e-05;-2.2520600609249857e-09;-0.0016263481320908156;-1.621466727122915e-05;0.0;-3.382451631307454e-06;-2.8104486695134314e-12;-2.7385812162997927e-10;-5.947851960039135e-06;-1.0267360645921498e-09;-3.457120142610425e-13;-3.447749273490868e-08;-1.0241773886182868e-07;-1.2050015747683716e-07;0.0;-1.2752958819843922e-07;-2.289673668401068e-11;-0.004671945468560157;-2.1603643384738016e-05;-1.3007769695518407e-09;-2.291399110772339e-08;-2.5715233564476915e-14;-0.0004818067097808668;0.0;-1.1240635103897965e-06;-1.355305678496726e-07;-1.4963876182260576e-09;-1.3963222588039014e-08;0.0;-3.1734206278809e-07;-5.182833238997641e-06;-1.0993763202487228e-06;;;;;
473f34ef4701ff772d1433665472a930;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;473f34ef4701ff772d1433665472a930;market for lentil;lentil;kilogram;-0.00023938758416942743;-4.393213006383411e-06;6.859910869997973e-07;2.3420079310946904e-09;-0.0014393094258392514;3.747043507621071e-11;0.0006050407447048681;4.163381416637778e-12;0.13027485191503277;0.0;0.0;0.00041704981310224397;0.016190349894909032;0.0006477698537611584;0.3598134581842955;4.031527428094138e-08;0.002767186568445379;3.46107944139716e-06;0.0009085274647765374;4.4490535400963214e-08;0.12310199487960083;0.0005056127860871363;0.0;4.615206976661293e-05;4.88571080555302e-11;4.396616217437819e-09;6.13291965506223e-05;1.8713458740456023e-08;3.5427812139679413e-12;1.0926139824786454e-06;2.2453361640091143e-06;1.433323114985963e-06;0.0;2.4010821747872757e-06;2.964989706148708e-10;0.0175392149031471;0.04121880566946099;1.3355197724898239e-08;2.3659490864334447e-07;3.888698650512056e-14;0.011737083144230243;0.0;2.0197020922962676e-05;1.4207234386742047e-06;7.741022362185323e-08;1.6482466501048147e-07;0.0;2.7486492975432025e-06;6.263497393942479e-05;0.0001471436011285035;;;;;
7b62e459ae2e302a703a92dd474a8342;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;7b62e459ae2e302a703a92dd474a8342;market for glyphosate;glyphosate;kilogram;-0.00461860760936955;-4.771164838757726e-06;2.038041408027697e-05;2.3223631172452856e-07;-0.021871294147785162;3.638318250781968e-09;0.025580641683162902;4.042575583206055e-10;1.9244746027140411;0.0;0.0;0.003479749856725603;0.27836808676695884;0.030634611885512805;6.170285399766251;4.11322397617256e-07;0.06025999930452592;4.148583891931746e-05;0.02261930954395559;2.546178682521068e-05;0.843871241216318;0.016273639045403767;0.0;0.0011057089439561018;4.352808293020211e-09;3.668845476361607e-07;0.0006662302881757582;1.8309834856795636e-06;3.8284538981785547e-11;6.258824572929075e-06;1.3045241720685798e-05;5.016648259700462e-05;0.0;8.51889632921294e-05;1.5745346813061772e-08;0.40264590118802784;5.580054336429742;1.3864626259392066e-07;2.497922622410599e-06;1.770725148338137e-13;0.30938194758493015;0.0;0.0012266726425567058;1.7928048706000186e-05;9.748687929018053e-07;6.166153021171507e-06;0.0;5.448749945648927e-05;0.0012160071110359665;0.0017518151849613814;;;;;
5335ca05edd8d58c2e669f097830465f;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;5335ca05edd8d58c2e669f097830465f;market for ethylene glycol monoethyl ether;ethylene glycol monoethyl ether;kilogram;-0.0006164887476315456;-1.1525129709320026e-06;3.2090068656312186e-06;2.6281887068335886e-08;-0.00143282281629269;4.235611360119448e-10;0.004654641956817582;4.70623455237566e-11;0.2852629687023644;0.0;0.0;0.0009795878096166251;0.050497158297654325;0.019299616318515487;0.9911664451683732;6.196020997565015e-08;0.010280496469022153;6.190233306006772e-06;0.004176944585471403;8.494144145817093e-08;0.08732030770062649;0.002894892906795995;0.0;0.002675098628283231;4.827512944653959e-10;7.193056236241411e-08;0.00010587380088778508;3.5684086534314234e-07;6.170150722491779e-12;1.1529107315509683e-06;1.7308851407875906e-06;5.8184707093007516e-06;0.0;5.6884171510114744e-06;3.040500545543227e-09;0.020789505207283194;0.0028924316552092952;2.1686330333198726e-08;3.717372690626535e-07;1.3517242889784832e-14;0.04102157341935434;0.0;0.00013892107202868008;2.6633150872655188e-06;2.0407773372792068e-07;1.1672729302183017e-06;0.0;6.9568884311199105e-06;0.0002141313161336589;0.0003126621822418988;;;;;
6c2175a0500c77fcb5c3c2df2d062a93;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;6c2175a0500c77fcb5c3c2df2d062a93;market for aluminium melting furnace;aluminium melting furnace;unit;-756.241921861912;-1.1701056966718366;20.291573284792648;0.006515061813438662;-14873.151396688903;0.00010337745148180153;38449.06918239335;1.1486382784809426e-05;1129412.7969349807;0.0;0.0;7305.001743087636;799642.0253697436;12797.82371032059;6710968.786662314;0.0555495688619731;15859.434886056264;3.05543075201448;16963.87176997018;1.072482699974905;739709.3172932258;4062.377237424954;0.0;67.47096026533295;0.00013617225053450435;0.004490812335287382;74.93699108714651;0.019416590425390543;4.848367328904808e-06;0.8021703350835603;1.2745072722838302;2.3648839416075607;0.0;42.560681755536244;0.0003467040649208092;28731.938283517487;386.4910121102174;0.01528176532089244;0.27702379342223543;3.998907030257952e-08;334511.1263875475;0.0;78.50327580786514;1.6653247316455906;1.2724527724592536;0.20669274213477987;0.0;12.563563772436435;398.27616205806635;3562.4356636558305;;;;;
ae337939d6b260592d04d58fe36e3ce6;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;ae337939d6b260592d04d58fe36e3ce6;market for cadmium telluride, semiconductor-grade;cadmium telluride, semiconductor-grade;kilogram;-0.004236799725850267;-1.9220399148853932e-05;5.334280462666506e-05;5.371790425209249e-07;-0.017966021560827827;8.592853809118871e-09;0.15371240889997678;9.547614750671457e-10;1.5669891685792205;0.0;0.0;0.002820735852480191;0.30419402539573326;0.05056531444217489;5.295314207153634;2.403658903642051e-06;0.06664667243626902;8.415448729007653e-05;0.0193772987278617;6.719761991488232e-07;0.5739356332531026;0.1300709816211744;0.0;0.0019089695474360465;1.0043069292995694e-08;1.1560789225583353e-07;0.00045320854951454056;6.810373999583379e-07;2.2618596492694983e-11;1.6513122795716357e-05;6.578468136466996e-06;9.920266659983928e-05;0.0;3.028357783708115e-05;5.3318124742005725e-09;0.12799034473651774;0.004776088114014815;8.347699421501081e-08;1.4589528777056256e-06;1.851821695829877e-13;0.30667097707525154;0.0;0.00260984382370361;1.5744039378622427e-05;0.000229558007958992;2.31397217737347e-06;0.0;4.025125743805428e-05;0.0011176017965514105;0.002457586563938778;;;;;
e59bfb8a17e41871f9564d5b149a917f;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;e59bfb8a17e41871f9564d5b149a917f;market for heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, building;heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, building;unit;-529.3893949422429;-0.3471201064309965;2.0943803834815053;0.001995225529031194;-1420.9493477582578;3.148526061409537e-05;3344.47746448679;3.498362073248131e-06;1406362.9331600957;0.0;0.0;1954.1885902806791;1220992.8518086758;1753.6232946302684;8918225.78345069;0.02901557597652118;2456.910168169925;1.4653345331598622;2500.4509852518527;0.12190762385497825;159949.1776601524;216.76182923793024;0.0;30.821691381263484;4.159465747189773e-05;0.002855729001050233;49.909128952526835;0.011047280914546742;3.974733814868731e-06;0.4084047028999886;0.9328270358181476;1.1655225321606835;0.0;5.424378884620311;0.00024681446606261053;17091.501265795414;170.42861290036709;0.01063660864168656;0.1898100340651723;2.1685447620593838e-08;516000.751306247;0.0;15.483025628719984;1.1087680924830572;0.02159798289531796;0.15632284626114973;0.0;19.495149706806842;757.8270661755711;16.66609677179978;;;;;
9826b49ccc99578f3b3da20e68f7027c;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;9826b49ccc99578f3b3da20e68f7027c;market for portachrom;portachrom;kilogram;-0.00037261461147964134;-1.6254479862576868e-06;3.840726451160795e-06;2.2015398882291274e-09;-0.0005361605880128145;3.5380864934055636e-11;0.0005650590952561208;3.931206970813613e-12;0.1084355100447012;0.0;0.0;0.00013091250691664766;0.008692523047206477;0.00040057147615972977;0.28165293944643877;3.46695237094001e-08;0.003084047481173573;1.5653304509750285e-06;0.0004682011111565073;2.4590113355956537e-08;0.02349877785971024;0.0004602098953316269;0.0;2.5705987536439354e-05;4.60355118802067e-11;2.7134462858734736e-09;5.494196008627553e-05;1.0676914670559798e-08;3.196626851034568e-12;1.3488822677093605e-06;9.400046434554793e-07;1.3131671096483383e-06;0.0;1.5151835935073054e-06;2.1852410095458943e-10;0.015660841479467162;0.00034935175492176765;1.1869659830147023e-08;2.0843163826741831e-07;1.5591142316745134e-14;0.011446475363619969;0.0;2.0282868869218588e-05;1.255123983672157e-06;1.6340665686572293e-08;1.3194709114359844e-07;0.0;3.128562562516168e-06;6.739393503914513e-05;1.2999914122505068e-05;;;;;
0e4914e3ae35460b4a1ad962c39cead4;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;0e4914e3ae35460b4a1ad962c39cead4;market for wood preservative, organic salt, Cr-free;wood preservative, organic salt, Cr-free;kilogram;-0.0018272939172181708;-1.433649043495176e-05;3.5726813639803986e-05;5.47601783330626e-08;-0.008034443059527817;8.446779788062863e-10;0.011727029244031502;9.385310292908634e-11;0.8147445996830518;0.0;0.0;0.0019018113983625207;0.13546796397717778;0.01240701770641868;2.8361335940086803;1.6107409082722793e-07;0.029732810433403027;0.09851520555351505;0.01101628118381822;2.33028216035414e-07;0.8716265885624631;0.16325080948497356;0.0;0.0012192379650219128;1.056816205645053e-09;1.4649995674382796e-07;0.00024936740203494197;7.321484036999478e-07;1.4130031553415788e-11;1.0351429838666406e-05;4.558702625258089e-06;1.3109996347983651e-05;0.0;0.00010494739235250609;6.299185051579666e-09;0.07086561927217357;0.003235598019761894;5.208700248432763e-08;9.199228112026706e-07;1.380555327207917e-13;0.16814004587116668;0.0;0.0003329286791699869;6.3754545919159665e-06;1.1674596040263972e-06;2.270661850621599e-06;0.0;2.046587316999586e-05;0.0005963547889448325;0.0006206750063347586;;;;;
