;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;source;worksheet name;amount
e8e8ee58680aa78aca668910fd7805d3;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;e8e8ee58680aa78aca668910fd7805d3;market for metal working, average for steel product manufacturing;metal working, average for steel product manufacturing;kilogram;-0.0002656511980240084;-1.2082887776745391e-06;3.985856685200279e-06;6.048593264132649e-08;-0.031666417780812126;9.717052914418003e-10;0.06702674655020573;1.0796724790115532e-10;0.5180402890783382;0.0;0.0;0.030117446130789302;0.11226902208939923;0.05175101233397196;2.1550640180830767;9.0489480428289e-08;0.005711570005615039;1.4317152818232024e-05;0.01949448126433545;1.1419089841730812e-06;1.3925741834747092;0.001416319640545646;0.0;7.103743153553454e-05;6.732583566787761e-10;1.9022890749921548e-09;7.833078007502475e-06;1.591761820274266e-08;7.3153140378191e-14;1.9154517288790613e-06;4.103496952883e-07;6.348294663965282e-06;0.0;4.0175591635296405e-05;7.718003412291479e-11;0.10653730821199789;0.00033966886323949323;6.297603762594215e-09;2.3715011037960745e-07;4.397192718662709e-14;0.06808352021166364;0.0;0.00016962516722162553;1.1898899490175576e-06;2.094439237951522e-07;3.214531678755799e-08;0.0;3.383179322480931e-06;0.00024492919479052845;0.0005279275077762094;;;;;
ad0679625ef2b061dae0dfd5830b5c7a;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;ad0679625ef2b061dae0dfd5830b5c7a;market for wheat grain, feed, organic;wheat grain, feed, organic;kilogram;-0.0002970552540057009;-2.2974988423681886e-06;7.235239901320879e-07;4.282843382273939e-09;-0.0009550464367914643;6.916054257452424e-11;0.000649729040056144;7.684504253385864e-12;0.11583794425354092;0.0;0.0;0.0003694955316514889;0.01441712585986455;0.000594881294078161;0.3231005258732218;8.743921145236338e-08;0.002238376302125757;1.0063944324846082e-06;0.000714322008544626;6.30623953006846e-08;0.09707564087559753;0.00048187773347270837;0.0;1.7971074749579618e-05;4.8990531890777896e-11;6.002314704537686e-10;2.353781510025694e-06;2.9787841781190065e-09;8.134096884807853e-14;5.372344269343582e-07;4.0506640595492774e-07;9.733666379330475e-07;0.0;5.584084111752454e-07;2.467790254461292e-11;0.04998934722255594;0.0001980474551368389;5.430478922719393e-09;1.83200543315941e-07;2.6098766062363666e-14;0.01315168664557398;0.0;1.827260814004078e-05;7.982848902507049e-07;3.9646454566410074e-08;1.1323214718903005e-08;0.0;1.1445244915227483e-06;7.25353375105958e-05;8.084847237804207e-05;;;;;
20487bf03f69cf902ed96f416b8140ba;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;20487bf03f69cf902ed96f416b8140ba;chlorine, for reuse in zirconium and hafnium tetrachloride production, to generic market for chlorine;chlorine, liquid;kilogram;-7.432111054077495e-05;-1.7499068592830513e-07;5.582694347885587e-07;3.735147169292783e-08;-0.0003430387594847916;6.001696379036708e-10;0.00017436875198022605;6.668551118224852e-11;0.10980671563120584;0.0;0.0;3.7635798634448e-05;0.008703776738349578;0.00031250228475449357;0.4340061486621586;5.7458982269403854e-09;0.0015114088671176642;1.2546931155566715e-06;0.0002725275673194425;1.8302627586017483e-08;0.018821496420152697;0.0002279570393678341;0.0;2.080808208288668e-05;4.793973679545792e-10;5.406552322158516e-10;3.5373590405151518e-06;8.751087298661354e-09;5.3426318503145436e-15;1.5951953776643173e-07;2.6045314826300903e-08;4.370361784132182e-06;0.0;3.296248915987448e-07;2.1472062052944702e-11;0.002732500629603374;2.8809408441300748e-05;3.681165834841274e-10;1.076268893510121e-08;1.309313289080733e-15;0.005445224739378051;0.0;0.00012092766502145527;3.596021575644058e-07;2.3853143202731782e-08;1.010861114888112e-08;0.0;7.816543199264186e-07;1.059754202311813e-05;2.4630054509243364e-05;;;;;
6706d6a0e7fcb0523210743ad64d8be5;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;6706d6a0e7fcb0523210743ad64d8be5;market for ryegrass silage;ryegrass silage;kilogram;-0.00010871111842292814;-1.7880763928128552e-06;1.1101415185100898e-06;1.0590393888921993e-09;-0.000528405947356223;1.7036113567451282e-11;0.0018713409675859634;1.8929013899677974e-12;0.01325036803137693;0.0;0.0;3.926116418294919e-05;0.011103984863373674;0.0003849740595694101;0.07558961046343353;5.737114380512927e-09;0.00034809735797591216;1.467466245567515e-07;0.0003490541674490486;5.26976583533661e-09;0.05717639602999529;0.0001400313878068458;0.0;1.0160093391084445e-05;1.1064870136047354e-11;5.066327362139276e-10;3.4997031344459227e-07;2.6191129394285707e-09;1.0384915130240463e-14;3.9886955911526103e-07;2.6237107602203427e-08;1.4199461389854784e-07;0.0;5.158077469595723e-07;2.3411457510645706e-11;0.018990559770744857;0.0007915979553576867;3.2062102422552454e-10;1.0938234111202444e-08;1.2048688882545883e-13;0.0039017419810444855;0.0;4.330771589427368e-06;5.8041297575984954e-08;1.9513184640704804e-08;7.2459455915853365e-09;0.0;1.5182445028450458e-06;5.977528413032651e-06;4.66579018761505e-05;;;;;
7d49322dfb3a2d921bf16afd50782419;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;7d49322dfb3a2d921bf16afd50782419;market for sewage sludge, 70% water, WWT, WW from concrete production;sewage sludge, 70% water, WWT, WW from concrete production;kilogram;3.4384492989040854e-05;6.424560286065147e-07;-1.317708951994421e-07;-5.070195952193344e-10;1.089746401379566;-8.225475230228116e-12;-0.0005229806443107828;-9.139416355026021e-13;-0.26506877980666654;0.0;0.0;-8.046120315769328e-06;-0.011023737160401672;-0.0001463600366485044;0.6070569733810629;-4.350850075429482e-08;-0.0006860348465926674;-1.6795937043521103e-07;-0.0431606481213446;-8.754913927473673e-09;-0.016699528812675987;-4.2044318730147946e-05;0.0;-1.0887777072880354e-05;-5.581140348576148e-12;-2.002203552192182e-10;-8.133032270622877e-07;-7.37141764721042e-10;-3.6493932908915706e-14;-2.0196811556105937e-08;-2.018001946618906e-07;-3.183691690004189e-07;0.0;-4.894288802842382e-07;-8.212067139480693e-12;-0.008033127831127583;-3.290596198956971e-05;-2.4085476814021157e-09;-7.49539245553226e-08;-8.009968357193316e-15;-0.004331246034708914;0.0;-2.4569570856773845e-06;-3.860135926615925e-07;-5.614025620599459e-09;-4.083755329271814e-09;0.0;-7.751439729181054e-08;-3.8223050841533874e-05;-2.2623065260730347e-06;;;;;
e6dddd7668de43a38c66b562684ce802;World;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;e6dddd7668de43a38c66b562684ce802;market for cement, CEM II/B-S;cement, CEM II/B-S;kilogram;-0.00012250493994953374;-1.9974580532608214e-07;5.723152294728045e-07;5.459420199877865e-09;-0.00025641025040669776;8.772453095496327e-11;0.0006654610802308831;9.747169500923083e-12;0.1572690002864733;0.0;0.0;7.049950794773188e-05;0.006328777177975626;0.0006658372721171197;0.35272001938087294;1.506382048341252e-07;0.005092388416977297;7.969253842028059e-07;0.0003389919318500831;3.06505298186029e-08;0.028544586255585137;0.00028120785904829366;0.0;1.468215374280899e-05;6.47389815862146e-11;5.93178818490874e-10;3.1736791062084307e-06;2.9007357993574006e-09;1.34052399689869e-13;1.3922457985264492e-07;7.002497401812506e-07;1.4542494320143434e-06;0.0;5.307542380858095e-07;2.4918239657383165e-11;0.039335487802971476;9.68594339898601e-05;8.404040008744603e-09;2.603183455851329e-07;5.2861609359981715e-15;0.011228095918957078;0.0;1.9582781694613386e-05;1.3636480664282362e-06;4.2645308327259724e-08;1.3414879230303017e-08;0.0;6.710450558924577e-07;0.00032299210722659525;1.7922705787769387e-05;;;;;
db0413d27e791eab59ab8577d188a8ef;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;db0413d27e791eab59ab8577d188a8ef;market for printed wiring board, surface mounted, unspecified, Pb containing;printed wiring board, surface mounted, unspecified, Pb containing;kilogram;-0.04393574306803033;-0.00016843549238768893;0.0014569507282270798;1.2277910054961837e-05;-0.48524742409869154;1.9641589243274644e-07;0.3370321251249583;2.1823986693071477e-08;17.830329793672384;0.0;0.0;0.057807050094411845;4.4226612138823;1.6810071160031832;63.06812211573234;7.122564137490094e-06;0.8992471237304305;0.029520969524405957;0.337747144042564;1.0861157367446078e-05;12.621876482577726;0.5547672376430564;0.0;0.06573126963536123;1.5923687117768493e-07;0.0019176028041650193;0.002533708839644109;0.009658289384730437;4.0665288967651485e-12;0.00045546925149974476;2.0150105650942407e-05;0.0013205416007507711;0.0;0.008440865262652007;8.394359199549393e-05;4.546343945966522;0.29185166375912847;3.0809608056640853e-07;1.0197445561609864e-05;1.6347009346923848e-12;5.022068365193751;0.0;0.08067866292550703;0.0030022505832827335;0.00030912009671201814;1.3413066559207254e-05;0.0;0.00044515354669192746;0.009424485082509808;0.021392333023137998;;;;;
228b534a1a7990970465a6d898801fb7;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;228b534a1a7990970465a6d898801fb7;market for used toner module, laser printer, colour;used toner module, laser printer, colour;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4f9c94c33e56aeed705769f524771454;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;4f9c94c33e56aeed705769f524771454;market for photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof;photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof;unit;-0.8155190413349391;-0.012316324845379659;0.10189210133923199;0.0001792090848612777;-31.24606895303689;2.8837274023625925e-06;65.24151268017442;3.204141359241376e-07;883.3116781381395;0.0;0.0;10.679035318484159;150.85465128296917;22.262379135458193;2992.586887031505;0.00019408010736910196;211.021123445603;0.40791669034232847;38.205284086316915;0.001452401153745399;989.8093854439816;55.51617079691907;0.0;5.705119025594166;2.2067091889983836e-06;0.0007460819288098747;1.86078531519457;0.003857955651313188;1.723492840995436e-10;0.094482232530736;0.0008943393837677041;0.030342356934430863;0.0;0.039776276338772745;7.513278299232893e-07;147.55250214508143;2.418187722674033;1.0792881223804573e-05;0.00034700653648288434;8.13464688311977e-11;322.08924796823857;0.0;88.03659870471239;0.13389783449033638;0.001431486017477631;0.12861823612914425;0.0;0.014819086244314406;0.34600106169972367;0.8403928810963003;;;;;
414e1da2948a570a502e8c443ed04d00;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;414e1da2948a570a502e8c443ed04d00;market for sewage sludge, 75% water, WWT, WW from glass production;sewage sludge, 75% water, WWT, WW from glass production;kilogram;3.3919332070129205e-05;2.552916664351956e-08;-7.472507798487381e-08;-2.47632911884986e-10;1.0000744959055896;-4.062558559278259e-12;-5.7449931935040983e-05;-4.5139536744904844e-13;-0.034058161595557176;0.0;0.0;-4.155110806846917e-06;-0.00026784316126599885;-7.008789412110998e-05;0.9297727586426513;-3.417819866453819e-08;-0.00038771059386625385;-1.1848665405920129e-07;-4.855059405955775e-05;-6.945092375054614e-09;-0.005003755655825443;-2.626182692258479e-05;0.0;-2.7636580646762713e-06;-2.5543614643895064e-12;-1.2223051799012323e-10;-6.177700149615099e-07;-3.7172219321416673e-10;-2.862629141878551e-14;-1.0708272126909356e-08;-1.585207875366607e-07;-2.3541680683441767e-07;0.0;-7.050967404442763e-08;-5.048534757925583e-12;-0.007882128340581811;-2.331992694777646e-05;-1.9098571774383826e-09;-5.981238305806028e-08;-1.6409917208605015e-15;-0.0009624160858333292;0.0;-1.4649022280874631e-06;-3.0212540189609787e-07;-2.961584028865516e-09;-2.716745768419857e-09;0.0;-4.024027109991385e-08;-1.4633725009225692e-05;-1.4731934090427873e-06;;;;;
d5d53c1f35a6ace5c7e5a5784b1974f5;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;d5d53c1f35a6ace5c7e5a5784b1974f5;market for sewage sludge, 75% water, WWT, WW from plywood production;sewage sludge, 75% water, WWT, WW from plywood production;kilogram;3.3919332070129205e-05;2.552916664351956e-08;-7.472507798487381e-08;-2.47632911884986e-10;1.00007449590559;-4.062558559278259e-12;-5.7449931935040983e-05;-4.5139536744904844e-13;-0.034058161595557176;0.0;0.0;-4.155110806846917e-06;-0.00026784316126599885;-7.008789412110998e-05;0.9297727586426511;-3.417819866453819e-08;-0.00038771059386625385;-1.1848665405920129e-07;-4.855059405955775e-05;-6.945092375054614e-09;-0.005003755655825443;-2.626182692258479e-05;0.0;-2.7636580646762713e-06;-2.5543614643895064e-12;-1.2223051799012323e-10;-6.177700149615099e-07;-3.7172219321416673e-10;-2.862629141878551e-14;-1.0708272126909356e-08;-1.585207875366607e-07;-2.3541680683441767e-07;0.0;-7.050967404442763e-08;-5.048534757925583e-12;-0.007882128340581811;-2.331992694777646e-05;-1.9098571774383826e-09;-5.981238305806028e-08;-1.6409917208605015e-15;-0.0009624160858333292;0.0;-1.4649022280874631e-06;-3.0212540189609787e-07;-2.961584028865516e-09;-2.716745768419857e-09;0.0;-4.024027109991385e-08;-1.4633725009225692e-05;-1.4731934090427873e-06;;;;;
58d6606e13e72faf7f1f14dd6bbc4a2e;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;58d6606e13e72faf7f1f14dd6bbc4a2e;market for mine infrastructure, open cast, lignite;mine infrastructure, open cast, lignite;unit;-130687.89466932992;-108.54592100834924;371.20862864948793;1.1501133993798887;-386829.1856774987;0.018373641639286488;1392828.0969436786;0.002041515610944524;20321968.18881474;0.0;0.0;439026.49078801693;937042.1516200785;554998.1461120072;57684821.3235983;7.523200952730054;229541.92813988106;110.72720765874541;1293021.2353559681;41.781627125349054;127719051.0666309;1167891.8672335674;0.0;6991.697821587919;0.012752627416474331;0.13900473554114695;350.65489237308606;0.8355041079844486;6.716891057464357e-06;79.07335184406264;34.83721032389774;153.91169967009674;0.0;1552.6221355310224;0.005686510986891819;4850801.701693206;54555.510461655314;0.46601554490654795;16.48474543345728;3.9938608179772935e-06;7439568.7493981;0.0;3470.3763936433656;73.71915978463393;5.376819504697661;2.2184265168162716;0.0;2739.0951778565523;12553.330354845448;2412.3301543683283;;;;;
bc7f779d70f586e74ee4ab7ce9315c36;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2030;bc7f779d70f586e74ee4ab7ce9315c36;market for kerosene;kerosene;kilogram;-6.654463601289093e-05;-1.241570197394976e-07;7.135660805888988e-07;3.5647125792528802e-09;-0.0007578734256367378;5.90188452020689e-11;-0.0015301631854723258;6.557649059744095e-12;0.05526784459880415;0.0;0.0;7.478382173743494e-05;0.0023917986239318802;0.0004858468156313463;0.14102645534427374;3.124457913807539e-08;0.0007610318243369868;1.1427825253524092e-06;0.0009892968051785028;1.2664929500666557e-06;0.10902849954951357;7.809437878722241e-05;0.0;0.00016643096059277727;5.695471652307643e-11;6.355653718994276e-10;1.094533874282997e-06;3.552746576071354e-09;2.6116438197366464e-14;6.852202515705634e-08;1.44925383117012e-07;5.841764231599927e-07;0.0;2.3109373888254127e-06;2.564647591978534e-11;1.1096298923323344;0.0002241833559977951;2.0304326042240937e-08;1.0578810625521344e-06;1.2358017284620842e-14;0.021745144097215972;0.0;1.3074564830197202e-05;3.023324344841131e-07;1.480802785676818e-08;9.896980822521262e-09;0.0;2.0821197436185724e-07;2.8697183791761785e-05;1.650983028027778e-05;;;;;
