;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;amount;worksheet name;source
b2891a096d2f1aec6defd2d7a6d8adcb;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;b2891a096d2f1aec6defd2d7a6d8adcb;market for heavy fuel oil;heavy fuel oil;kilogram;-6.512535896169312e-06;-9.67164177585624e-08;4.2747742246714717e-07;2.7950045996915164e-09;-0.0010211262067487178;4.536610135595109e-11;-0.0012802171912850136;5.0406776154725455e-12;0.05321019095641317;0.0;0.0;6.92673030003901e-05;0.0022204846390023974;0.0005713579956248683;0.13475212774137985;3.1366097031003814e-08;0.0006008429042013769;1.016997129562003e-06;0.0018582900469403983;2.1336749673521195e-07;0.12726771258136582;6.983110838262623e-05;0.0;0.00015008516750611466;2.0855423295649124e-11;5.616394829343748e-10;8.01036671301127e-07;2.968063409507419e-09;2.593682378912308e-14;4.5825254031835836e-08;1.4539461639640813e-07;3.5435881533823957e-07;0.0;1.1776857022062807e-06;2.27478400730346e-11;1.0049473159877336;0.0001636197331622575;4.5445648510842185e-09;2.065858629423512e-07;1.2446781320997417e-14;0.021854599021043367;0.0;5.766895685421819e-06;2.87030299635596e-07;1.1716813296099233e-08;8.734279851334432e-09;0.0;1.63481592048268e-07;2.769094339903255e-05;1.4352556102524751e-05;;;;;
50b890a3ec0ccd9c8e49308afa18bdfe;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;50b890a3ec0ccd9c8e49308afa18bdfe;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;unit;-0.9075482550955353;-0.004556819076085525;0.018702041653234573;7.719330957511663e-05;-13.694723252290627;1.2290561313082658e-06;178.0149926809383;1.3656178388871344e-07;1525.9107404075678;0.0;0.0;30.55837101156625;310.1220671452259;35.49162546666467;8752.234421542025;0.0007134575144072062;237.0396222281669;2.4724959988254303;95.25740648709542;0.0017999326107703587;6575.076629430514;23.602024507079733;0.0;1.5512702695314575;4.516867356923965e-07;0.0007659229635377069;0.10080692399487058;0.0038267476312369673;5.596052102692271e-10;0.02025642669719506;0.0022158754354828203;0.007826476385738215;0.0;0.044828153484076635;3.0110237282410413e-05;169.12397409757557;1.3819596601201798;2.6000826503157555e-05;0.0008799845470551408;1.2881359241286494e-10;191.00949997151193;0.0;1.0460162617147681;0.006239088658815221;0.028157098813017055;0.010491384375289431;0.0;0.016536455993937067;0.5485602246050758;80.44409003952879;;;;;
098d62da0cc835aa22548a7e64a89891;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;098d62da0cc835aa22548a7e64a89891;market for heat and power co-generation unit, 50kW electrical, common components for heat+electricity;heat and power co-generation unit, 50kW electrical, common components for heat+electricity;unit;-0.8644034175063452;-0.02393773733816813;0.07842115598486324;0.000717526928395858;-51.80138684383784;1.1491005448601896e-05;51.092464021912036;1.2767783039051563e-06;9488.43722656273;0.0;0.0;8.986077567636993;184.32772537878253;108.95463323414126;20431.300060729067;0.0014665574622221489;70.30027659908389;0.054027916958152795;435.7373169257662;0.004864085980457317;27961.175905754848;22.55567375322579;0.0;0.8201528185164382;3.8956383899351284e-06;0.0001243729130202515;0.08176015061282753;0.0006043279099447293;1.2806533109989076e-09;0.02443297348780965;0.006911017269195921;0.06995840816670848;0.0;0.30523456042793834;1.743084931194232e-05;1256.938565112764;3.7218190841605727;0.0010343701541902597;0.0033046829649230145;7.735881292438407e-09;1291.1656578793466;0.0;1.103119331004784;0.01588541475336178;0.0007052590981890467;0.00886865661560196;0.0;0.038241756916037095;2.223949550113362;0.9250614867847075;;;;;
7902ddf31516846c0f5cf42030d8f244;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;7902ddf31516846c0f5cf42030d8f244;market for receiver system, solar tower power plant, 20 MW;receiver system, solar tower power plant, 20 MW;unit;-276.50976069002087;-150.334767386053;64.1678353031441;0.17609834892138146;-175026.38002488692;0.002624007215238203;-76614.77631635584;0.0002915563391464888;15935884.496138886;0.0;0.0;2656.68697447408;1588339.0334505623;125145.18472951345;41918021.8915797;1.1649332457078778;50785.5504854293;29.361224146353603;225593.96838571088;2.4065047642719217;15751344.409587834;6226.326329726562;0.0;1806.3602254408456;0.0004766446220143059;0.015165079498047327;297.0901604018819;0.17702765726450762;1.0217061564092404e-06;5.875511816419143;5.412576156295481;11.321273729299866;0.0;88334.85725471447;0.000651008166675602;417967.49332283915;3932.4498232873484;0.06749868003053985;2.230701769754103;1.6507243812862727e-06;2874752.436736148;0.0;2807.213545303539;10.512025164395142;0.5258914621401058;0.2345134464546246;0.0;10.313037946748707;8337.626372064611;272.7103925687297;;;;;
ba52b3e52af40933affa2965307092b1;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;ba52b3e52af40933affa2965307092b1;market for benzene;benzene;kilogram;-2.390538341016396e-05;-8.367372965072865e-08;7.77422079265253e-07;1.2363649136857047e-09;-0.00016374503618615168;1.9923564580279895e-11;0.0004241370141696762;2.2137292603624717e-12;0.051682561672972596;0.0;0.0;0.0004673582768275517;0.0019426100613303674;0.00020243844593807752;0.12041589774976279;3.127218200743672e-08;0.0005606166312944568;4.209723463559929e-07;0.004425033075864337;1.4327948794251164e-08;0.02567032732074806;4.526132869934783e-05;0.0;3.614823149843304e-06;7.405834159792382e-12;2.4632181552096637e-10;6.783837776155975e-07;1.153463578969874e-09;2.971311165682381e-14;2.1238090268651408e-07;1.4530511797549904e-07;2.6304057920142723e-07;0.0;3.3183966093850993e-07;1.038824997930673e-11;0.010511261771098653;0.00010726453397147384;1.8048363200401417e-09;5.806425699971703e-08;9.66053413634602e-15;0.003973995819840059;0.0;3.2510408994281376e-06;2.7980863618872957e-07;3.810490787311523e-09;4.544713579121735e-09;0.0;1.3392188827103675e-06;3.011642905612537e-05;3.0562923579109106e-06;;;;;
6d40184719d14e5b8fddb48a6ce9a531;World;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;6d40184719d14e5b8fddb48a6ce9a531;market for cement, CEM II/B-S;cement, CEM II/B-S;kilogram;-1.7126232014654036e-05;-1.5084940832385323e-07;8.699963869307518e-07;1.9240438770328897e-09;-0.00027482618578498287;3.129600037477836e-11;0.0007813386166414955;3.4773331590741106e-12;0.18556965240311396;0.0;0.0;7.073248206492007e-05;0.0067895400840016235;0.0007945152494806502;0.4201766729091118;1.8649232313222235e-07;0.027384136968270686;8.27313990991764e-07;0.0007018229505842927;3.357324634845779e-08;0.03766238228213499;0.0003027184684675393;0.0;1.455136126573251e-05;5.055082105666457e-11;1.0727978749589433e-09;3.703358069695092e-06;4.061109155116711e-09;2.1617130027062583e-13;2.4390933223087596e-07;8.672028057030597e-07;1.3814357277209325e-06;0.0;6.850609881514372e-07;4.673664720020665e-11;0.025406338393544517;7.028009516590528e-05;1.0366831673728058e-08;3.163481122431486e-07;4.880996939048406e-15;0.03814325869369765;0.0;1.2106874894273047e-05;1.6476802955788573e-06;1.9926231827670846e-08;2.3520895051121772e-08;0.0;3.782229705978462e-07;7.702018790757133e-05;1.7003515722594654e-05;;;;;
e30a34bbddea4094b095976944bbcdf7;World;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;e30a34bbddea4094b095976944bbcdf7;market for cement, type IS;cement, type IS;kilogram;-1.4607645748793814e-05;-1.3035747207101842e-07;5.678517882643782e-07;6.615753630138714e-09;-0.00024092866530428078;1.0971019540727979e-10;0.0006022560080490519;1.2190020955063847e-11;0.12111466800927835;0.0;0.0;7.756069423585367e-05;0.0066382689830957586;0.0009428379337185404;0.2780912109574994;1.1392314324205066e-07;0.001995911248106254;7.593744072560257e-07;0.0006376785376986498;3.041392710702942e-08;0.03457060338680849;0.00028412803968569486;0.0;1.4033722581267416e-05;2.692259271635642e-11;4.406253204613943e-10;2.0754930035088076e-06;1.5853681053817385e-09;7.235635336728721e-14;1.3058423925071044e-07;5.345863452676116e-07;9.682719030131664e-07;0.0;7.080959787251692e-07;1.7148369184719805e-11;0.034243764230528786;5.833642959280719e-05;6.565069391089563e-09;1.9198007322915545e-07;1.770080020592455e-14;0.011065848602332264;0.0;1.0976760984634365e-05;1.0360248051573916e-06;5.8415166775191984e-08;8.410660807928886e-09;0.0;3.306915941207737e-07;5.154446378759847e-05;1.9043480973004948e-05;;;;;
c15d7becd2020002d3237cad9dca28f5;RoW;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;c15d7becd2020002d3237cad9dca28f5;market for methylene diphenyl diisocyanate;methylene diphenyl diisocyanate;kilogram;-0.00045599348572224695;-1.894629559804166e-05;6.399210345982285e-06;9.486507405040091e-08;-0.0053877410313488035;1.5147235283160914e-09;0.012827075634300038;1.6830260380774232e-10;0.9716897816579162;0.0;0.0;0.0019293470460224813;0.13303858171091543;0.008482923404376121;3.0639994999684337;6.477082477730272e-07;0.023152786637408596;1.4363046386908884e-05;0.01873922028700764;3.2041006971390667e-07;0.8780797756600706;0.007430961234215557;0.0;0.00042337575211411;6.912840994735019e-10;1.7671938568669504e-07;1.9936532810457064e-05;8.872915491675797e-07;5.25580138435032e-13;1.6307558056294723e-06;4.021464920498605e-06;1.0064444677158997e-05;0.0;5.967091806016803e-05;6.950823346201618e-09;0.3199700164450712;0.0007711345872875681;3.6506240124447814e-08;1.1700399520503388e-06;6.311445423316547e-14;0.13768435045958674;0.0;0.0002244524146058901;6.395170910855843e-06;2.136662412560112e-06;2.4383669325707966e-06;0.0;1.046843545974999e-05;0.0004765374569037632;0.000790073970920658;;;;;
c9a05ccaffafadfdfdbf7a9559da5146;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;c9a05ccaffafadfdfdbf7a9559da5146;market for residues, MSWI-WWT, WW from ceramic production;residues, MSWI-WWT, WW from ceramic production;kilogram;9.17341877173008e-06;5.59996183177391e-06;-4.264370308477465e-07;-1.7388849839370407e-09;0.00019767431152730748;-2.779708153240493e-11;-0.0002712312967809966;-3.088564422948337e-12;-2.0919502102394953;0.0;0.0;-2.910182770570486e-05;-0.0025744146050679494;-0.0002501510700813448;-3.1995002262519807;-8.593319510114439e-08;-0.003354893102126288;-3.936992143129241e-07;-0.8022540737582237;-2.03252194531147e-08;-0.021492886924899847;-0.00012361860702678619;0.0;-9.164844690556773e-06;-1.1489122399092308e-11;-3.5950600061620406e-10;-1.5435184180814187e-06;-1.4551478776034613e-09;-7.841771211090287e-14;-9.845533327222732e-08;-3.9831463137715597e-07;-6.448612846206028e-07;0.0;-3.493848993764692e-07;-1.5175107788642283e-11;-0.028281666278106903;-3.620520934440516e-05;-4.769718619369473e-09;-1.5168989008207225e-07;-5.751049199296366e-14;-0.006689709994465406;0.0;-5.898196976620275e-06;-7.626120249893585e-07;-1.4561124163479688e-08;-7.81197850066706e-09;0.0;-2.2437494979800334e-07;-9.807716475083078e-05;-7.829520408223087e-06;;;;;
72c8c162633f57f8a8679424cf6b588a;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;72c8c162633f57f8a8679424cf6b588a;market for vegetable oil, refined;vegetable oil, refined;kilogram;-0.012252113922193664;-3.171201593833913e-06;0.02596074487930719;3.03276183355624e-08;-11.047214753957544;4.882477386393699e-10;0.03883790599697494;5.424974536944018e-11;0.9230611624667481;0.0;0.0;0.0027271165553494456;0.06668106990940127;0.3085215280418317;-8.589442678877548;7.824321725383707e-07;0.014789765717345435;0.00022414709609926115;0.012211094635730795;4.371373741377668e-06;0.3706092109937978;0.0013914505166928593;0.0;0.00016663225069768557;1.9714987233020193e-10;1.4338801479771192e-08;1.609917200894496e-05;6.973000392775997e-08;7.145534641553639e-13;9.599298873420747e-07;5.815765266490219e-06;6.554939923348931e-06;0.0;1.1623776917387971e-05;5.757033496907026e-10;0.14620491035220637;0.04826826533818653;4.363076979903214e-08;1.3740732675810113e-06;1.331305736266739e-13;0.0580893251293589;0.0;7.538107221250472e-05;6.988798114390032e-06;5.649550908727315e-07;2.239708398118482e-07;0.0;0.00011145064594428813;0.0004069776052989633;0.00019560411888627498;;;;;
1bb0afe88c73e144ef02fa79095a7761;GLO;ecoinvent_cutoff_3.9_remind_SSP2-Base_2030;1bb0afe88c73e144ef02fa79095a7761;market for ferry;ferry;unit;-1806.9227938193621;-16.02568962515688;30.698118850988955;0.2549582338573732;-108192.02224178692;0.004091476639798095;47995.58680242711;0.0004546084873073112;5060063.368708345;0.0;0.0;17177.48954646788;277150.1044851053;205439.34317863005;11948352.215033477;2.098832068572256;66851.48609839036;4917.356399732002;627495.1138361583;10.250407454760083;47404203.837828055;25199.64886476497;0.0;1354.9491149953124;0.001631690670338744;1.6054567822623798;96.6598624420121;8.025023319591774;1.48311210487427e-06;7.272241986180215;9.4777393155101;37.19641831839636;0.0;396.5739223589787;0.0630995754793668;559090.1599208238;3908.9707166237677;0.112401581294541;3.840825322560287;8.036475588120137e-07;266409.20190047653;0.0;852.3631987167837;22.577547723681807;9.746688333949159;21.988888154239547;0.0;45.36699336945517;2510.9834874403277;26435.44659214825;;;;;
