;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;source;worksheet name;amount
9b766978b5b04e886ae15900efb7e69c;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;9b766978b5b04e886ae15900efb7e69c;market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;battery, Li-ion, LiMn2O4, rechargeable, prismatic;kilogram;-0.0011330638634214454;-6.423466801555546e-05;4.66899644518192e-05;1.3231871840627172e-07;-0.01098603032587464;2.0888746739441026e-09;0.046836088938023136;2.3209717158329986e-10;2.0042298059277703;0.0;0.0;0.004684924300396259;0.22779354972819071;0.03531731104653632;5.601422946239658;2.095305881135437e-07;0.47977101069079736;0.0028523283973715197;0.04048120017453065;6.481935305951835e-07;2.1113082548831685;0.03933273222148731;0.0;0.13164720903644958;2.42206160177198e-09;6.694650166365247e-06;0.00046974332795417944;3.329672732872021e-05;1.9251448313945797e-11;0.009005429732188751;0.03945624148389272;2.5806607942153192e-05;0.0;5.5402022020377596e-05;2.8946751057964776e-07;0.4132412636316352;0.12823553995743295;6.648849998808355e-08;1.1973735656862088e-06;1.1604917061344197e-13;0.19964196464531977;0.0;0.002237498795049943;2.0256978115202053e-05;2.1072498995564475e-06;2.262621773747771e-06;0.0;1.7619218995964926e-05;0.0006432811932867539;0.0011498681081010724;;;;;
a0eabacaccf5fef59bc32f5879f51a0c;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;a0eabacaccf5fef59bc32f5879f51a0c;market for fennel;fennel;kilogram;0.08519307232025078;-1.2793416606750116e-05;0.05776465461304854;2.518704713863292e-09;-0.0012520289699929858;4.000545158065519e-11;0.07174123260484529;4.445049899643327e-12;0.21048347261381553;0.0;0.0;0.0002270132652119413;0.009446845548751075;0.0007659190035074782;1.0344588079059636;6.79283404110174e-08;0.003979293950886111;4.459339265637037e-06;0.0019975479510459266;5.382553927110359e-08;0.10631017334888276;0.000580463805425723;0.0;8.651991696660995e-05;5.148167803612172e-11;9.775608077961103e-09;0.00010579895105403474;4.271435225133546e-08;6.472002883174738e-12;1.2303264975102859e-06;3.069423486483382e-06;2.140996919244768e-06;0.0;6.776174358060919e-06;6.083736877993372e-10;0.03756009905880087;0.004033049451791532;2.326560252148292e-08;4.209764107452957e-07;1.1337831163754657e-13;0.011476797079947112;0.0;2.2877812492388935e-05;2.423799272896812e-06;7.648949725936946e-08;3.2425271672579465e-07;0.0;2.0871104395291967e-06;9.91873975215144e-05;7.1271089267388e-05;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
d1990e5101bf995514022e256a256d8f;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;d1990e5101bf995514022e256a256d8f;market for clinker;clinker;kilogram;-4.18208096891152e-05;-3.431450958135429e-07;6.379851727790041e-07;1.815330575511806e-09;-0.00021184015611533675;2.840135072780021e-11;0.00015498619046433942;3.1557054404902602e-12;0.046249287290656804;0.0;0.0;2.5662499240305776e-05;0.0023701383389389172;0.0002305685078330675;0.10026722144290352;1.7472478203015374e-08;0.009987437750694517;8.853901300773495e-07;0.0003271882571445643;1.3377025867297242e-08;0.020154431700530773;0.00010947349104093682;0.0;1.685917763996046e-05;4.401887336021272e-11;1.416639982202922e-09;2.6235424659761757e-05;6.0368881612281145e-09;1.7430466072238079e-12;2.987505989196637e-07;4.764069171171334e-07;7.632135346026738e-07;0.0;8.954547806988936e-07;1.1458927793230492e-10;0.030145911956091356;5.8797847239088266e-05;5.736484940176172e-09;1.0709326738561192e-07;3.59225691682988e-15;0.01501348957753161;0.0;1.1694600288805234e-05;6.330139702756809e-07;3.699106759148089e-08;6.942899463916398e-08;0.0;6.449390754012394e-07;0.0002743754684181799;9.033600133293195e-06;;;;;
d07b7cb3fb491cca9121179e24171f27;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;d07b7cb3fb491cca9121179e24171f27;market for waste gypsum;waste gypsum;kilogram;1.2359360035998156e-05;8.617337322179549e-08;-4.552520786737934e-08;-7.22269599730479e-11;4.750263195856869e-05;-1.1833992278819554e-12;0.006220892325308224;-1.3148879493409596e-13;-2.0098424922825777;0.0;0.0;-5.16020850460212e-06;-0.0005009362532496807;-3.670741244019678e-05;-3.0163408543402506;-3.386337585329996e-09;-0.00016769283240249832;-1.8945621057034333e-07;-0.00015682693155902265;-2.4508689474533904e-09;-0.0025668451783942914;-1.2504305629050448e-05;0.0;-2.7189579712787325e-06;-1.5189020748017003e-12;-2.3809338720302453e-10;-5.306587740878776e-06;-8.659157224413676e-10;-3.073687771350664e-13;-2.8580407817963156e-08;-9.134548675377617e-08;-9.842164716828345e-08;0.0;-1.1578968540729092e-07;-2.0130255742843104e-11;-0.0034542857733989487;-8.279023730666478e-06;-1.1660951413189016e-09;-2.0838605359898402e-08;-1.2572580249429622e-15;-0.0005395266267637822;0.0;-7.492231567938305e-07;-1.20359706058251e-07;-1.2248213002341315e-09;-1.2341507424666454e-08;0.0;-8.19805970373222e-08;-4.730290292953819e-06;-7.538398677554843e-07;;;;;
6c34763c1a84b8172102b2add76d34cc;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;6c34763c1a84b8172102b2add76d34cc;market for carbon monoxide;carbon monoxide;kilogram;-0.0001605401061937205;-4.847674206604379e-07;2.5427544032998314e-06;8.630487608398364e-08;-0.00223450362030143;1.3937456857874989e-09;0.0017510851206458708;1.5486062213915345e-10;0.17602783912204983;0.0;0.0;0.0004080056866422509;0.0471427984756157;0.0021410739771489168;0.6830092267558524;1.770370524297492e-08;0.00894475378546345;7.027654775762886e-06;0.00487362825388887;2.3140371066955194e-07;0.19405134578792071;0.002072522443580418;0.0;0.000221558164685242;1.458754841155951e-09;3.668861874436262e-08;3.683680452601734e-05;1.9573383278915746e-07;1.620531251783138e-12;6.973890293374693e-07;4.632085375824877e-07;1.3789518058025945e-05;0.0;3.6815649458505043e-06;1.4966238171923178e-09;0.6395838318249634;0.00026522938512991257;7.562911052944495e-09;2.0404296368367748e-07;1.1192863401389636e-14;0.04191425553343199;0.0;0.00037846985859559494;1.6052327935241871e-06;1.1065812844641209e-07;5.590472979356287e-07;0.0;2.5435149049770306e-06;6.979223343482862e-05;0.000238733416850102;;;;;
6c31cc8ee2de328bdad350223ea1778e;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;6c31cc8ee2de328bdad350223ea1778e;market for building, multi-storey;building, multi-storey;cubic meter;-0.6635209480142251;-0.0012125495114047387;0.004497422142422626;2.84305044259755e-06;-0.7941974597222522;4.423640436009234e-08;17.81598256754801;4.915155734837221e-09;526.7755765134414;0.0;0.0;4.654258685237425;285.86128232822415;1.3232363030667773;3336.5705530397972;2.0171733758604543e-05;34.73678174634183;0.0013775329193105104;11.680660714049313;3.725846241805273e-05;111.54746340350209;14.111263690126515;0.0;0.09085621206142337;4.082885278172368e-08;2.248104536146515e-06;0.04218951356497743;1.0150911042707687e-05;2.039469898986741e-09;0.0009709857026520548;0.000561713263817179;0.0008706673173831393;0.0;0.002079738876689425;1.6776924977067798e-07;14.693211193658778;0.26014327359768213;6.9464950671417335e-06;0.00012553445066996647;2.1338064305135287e-11;144.94342284945608;0.0;0.11824626126138646;0.0007359362777948959;5.888721684287381e-05;9.586967110361926e-05;0.0;0.013267325244458783;0.11893989851010693;0.02204935978871695;;;;;
555483f89274428fecc646c962e26084;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;555483f89274428fecc646c962e26084;market for vinyl acetate;vinyl acetate;kilogram;-0.0003605648387005406;-1.2437465402091442e-06;2.558247700626242e-06;3.646694346364333e-08;-0.002067997140532324;5.873135843772723e-10;0.004874623850278738;6.525706087911636e-11;0.36415730189248374;0.0;0.0;0.0006959201769769918;0.051618107313527256;0.0025979802315709943;1.1854266489784602;7.690333201237148e-08;0.011750148800816828;7.84232470454313e-06;0.007671468140337119;1.9585884739973315e-06;0.2229153532081671;0.0031393082201892544;0.0;0.0005291226321941526;7.262909945452554e-10;7.458500905060063e-08;0.0001335986150210968;3.667362408286536e-07;1.270570977402647e-11;1.4496571924420707e-06;2.644459655101896e-06;8.659983325526993e-06;0.0;1.368583221660104e-05;3.3528809458422995e-09;0.2802329430107759;0.0005865551867486383;2.8732699330882e-08;5.748419586498747e-07;4.8947233140908754e-14;0.07469175298089728;0.0;0.00020853296676699116;3.438213087207929e-06;1.7869436740314867e-07;1.4013951623100914e-06;0.0;4.296785300108781e-06;0.00017835868389811199;0.0003477293530550125;;;;;
744ccd13d9807c322687c4a67a341826;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;744ccd13d9807c322687c4a67a341826;market for steel removed by milling, average;steel removed by milling, average;kilogram;-0.0007045191219945566;-4.89500255899483e-06;1.410963841403052e-05;4.0511870053608196e-08;-0.15549099025977836;6.390609510687202e-10;0.2953079439162927;7.100676793228843e-11;2.2377358159214373;0.0;0.0;0.13257961840097857;0.46190746008774386;0.25963021536983016;9.179534924689902;1.3336370105247785e-07;0.02188153148428192;5.50476922473237e-05;0.17689552876507614;5.92276312751506e-06;8.120553199872306;0.002190995489175641;0.0;0.00019478905991206487;7.268996235849261e-10;1.3980779706937958e-08;0.0002135508327225449;6.867544721082118e-08;1.3544623645271371e-11;3.262506475061732e-06;3.6196011984385512e-06;9.914441499135794e-06;0.0;0.00023534609386498061;1.0199876090901253e-09;0.12932169645830982;0.0011512787650730385;4.469416530604304e-08;8.363004142079687e-07;1.4790332601729877e-13;0.22889752023056065;0.0;0.00023571108450290808;5.022403815029322e-06;8.43764369067354e-07;5.898207551119619e-07;0.0;1.1507895592077033e-05;0.0009654363737579306;0.002222058127604768;;;;;
6be14d317eff6e3635ae054bae274149;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;6be14d317eff6e3635ae054bae274149;market for used motor scooter;used motor scooter;unit;0.0011690309685301904;1.5828866297664553e-05;-1.049963844413928e-05;-1.0514837348545971e-07;0.008758383530787587;-1.6128745805007476e-09;-11.449146360004688;-1.792082755955909e-10;-27.99171469501262;0.0;0.0;-3.7882253538491724;-0.2769489080189842;-0.013353162759581228;-116.74959074720674;-3.913780755041323e-07;-0.03581024578407738;-2.4463479548055382e-05;-0.2703302468972633;-6.573572279900932e-07;-0.5801006165253061;-0.0055431437897015155;0.0;-0.004838388608415819;-2.10990283077572e-09;-1.1752187477365007e-07;-0.0006218328177458648;-5.932593306548658e-07;-3.543312381095395e-11;-4.198120124825473e-06;-1.0443452913815084e-05;-2.7358498627843894e-05;0.0;-2.2306813513776515e-05;-5.868464442921572e-09;-0.5890877375978273;-0.004458105348361211;-1.3724772142738517e-07;-2.574117751165521e-06;-4.198162511029438e-13;-0.16010614199896775;0.0;-0.0005741308966741937;-1.5116888918820836e-05;-1.3054228196169374e-06;-2.662662222414739e-06;0.0;-1.0558765468380201e-05;-0.0008310207051155758;-0.000985823502874152;;;;;
27f56f8877f4bb30b59995b83ab20640;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;27f56f8877f4bb30b59995b83ab20640;market for hard coal preparation plant;hard coal preparation plant;unit;-2858.69366434413;-10.492913791513562;42.760300388092986;0.03529691739844243;-80516.46755013999;0.0005515093295231514;160362.13618371656;6.127881058677188e-05;5289829.443676459;0.0;0.0;15547.109794315142;3220730.5932218772;75326.13961926183;30280399.10363287;0.29040183274675496;165836.64233634563;16.468893522436822;185593.59612575133;4.646364455485925;7942784.469541385;64484.77514437615;0.0;577.2193015540935;0.0005690426474686249;0.025726831385971767;453.1033899342938;0.1140212628522931;2.6759660967982484e-05;6.677382422339229;7.224307449306756;11.67042410555866;0.0;188.6021391020105;0.001978249046699117;173460.62715482255;2098.049830934752;0.08823970785583232;1.6111825536230697;2.3487199926744947e-07;1378588.8963079236;0.0;637.2721220839323;9.438405874195906;4.1687766933423305;1.1630887775701892;0.0;50.78640033397019;1610.171066223717;11099.56980855147;;;;;
cf2af2f1a807e874549efc037bccb781;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;cf2af2f1a807e874549efc037bccb781;market for sodium fluoride;sodium fluoride;kilogram;-0.0006561629972487868;-2.3112373510822808e-05;5.935397414223137e-06;5.052794072006419e-08;-0.010181541496549085;7.584592981326487e-10;0.009597389812028246;8.427325011569994e-11;0.6748049955555397;0.0;0.0;0.001284941990643356;0.1025157187427373;0.01348243382779553;2.245952732962727;1.610862082518535e-07;0.020677572439166694;1.5566342162840067e-05;0.01608300612821642;1.8220242738633815e-07;0.30017929380095143;0.006146522481993262;0.0;1.026370296644441;9.152327741579163e-10;1.4973449004650715e-07;0.00022747498614932282;7.449585448146947e-07;1.3003249415525513e-11;2.277575534970511e-06;3.811399557023157e-06;1.1846504167534072e-05;0.0;9.419916064679009e-06;6.337909266626947e-09;0.07290992602320309;0.0006526071787613098;4.776378772159994e-08;8.469320024631551e-07;4.484556996025796e-14;0.09249293479965824;0.0;0.00027854041514087884;5.874345223551889e-06;2.414569192182966e-06;2.4358558279282954e-06;0.0;8.170359178425305e-06;0.0003139264473178215;0.0006572805516013351;;;;;
ab5638b804b99bd4b7894b6ad151af50;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;ab5638b804b99bd4b7894b6ad151af50;maize grain to generic market for energy feed;protein feed, 100% crude;kilogram;-0.0005358775637887129;-4.291427977352847e-06;1.6763814791037518e-06;3.973118361385939e-09;-0.0017718479606549807;6.37027912288844e-11;0.0021161132786605822;7.07808747485497e-12;0.2662978143805246;0.0;0.0;0.0008257304102454498;0.026452445221001722;0.001423618942096075;0.7099250740851769;7.35406454280984e-08;0.006230238014151318;6.555488003558827e-06;0.0025793436392943583;1.1064251222477038e-07;0.25506436983443154;0.000937901216655784;0.0;0.0001324421008680072;8.1931926407594e-11;1.4925731399744118e-08;0.00011739533093390602;6.47139303128079e-08;1.1001432234503474e-11;2.1541489663973925e-06;4.516211894246933e-06;2.585789823120582e-06;0.0;1.897843292894191e-05;9.52971113365822e-10;0.06914141341251866;0.06880675898670915;2.5945257788220824e-08;5.014528195508243e-07;3.693723783945084e-14;0.026318090077566955;0.0;3.6923097774699794e-05;2.6840152171054917e-06;2.2606406787840973e-07;5.310364440702146e-07;0.0;7.517835992001724e-06;0.0001496220025886578;0.00014847565321912649;;[{'description': 'fraction_to_generic_market', 'id': '2e0401d2-4fd5-48ca-b088-3541e51ed495', 'unit': '% (obsolete)', 'comment': 'It is assumed that 90% of maize grain is traded on generic protein feed market, i.e. its buyers do not care what type of protein feed they are buying. Remaining 10% of the production volume (PV) is assumed to be used for uses, where specific type of protein feed is required and cannot be substituted by any other protein feed.', 'amount': 0.9, 'pedigree': {'reliability': 4, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}, 'uncertainty type': 2, 'loc': -0.11, 'scale': 0.3286335345030997, 'scale without pedigree': 0.31622776601683794, 'name': 'fraction_to_generic_market'}];;;
7bc83af8add810bea547f73525fd71b1;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;7bc83af8add810bea547f73525fd71b1;market for ethyl tert-butyl ether;ethyl tert-butyl ether;kilogram;-0.00022190233223648564;-2.1478131994506674e-06;4.418787829780435e-05;3.523216048369783e-09;-0.0033468141394292095;5.701552402179024e-11;0.0003263103858410553;6.335057831311194e-12;0.18477400078480227;0.0;0.0;0.0003811823875460333;0.013577579401396398;0.004473667568053664;0.47519333315526874;4.885289471597534e-08;0.0041091354607163694;4.950303541397022e-06;0.0029546157536729256;5.59307719175415e-07;0.18051554236004416;0.0005370582882355827;0.0;0.00016113600027736782;8.649901298466979e-11;8.430109470886002e-09;7.497550319932446e-05;3.717974345311905e-08;5.735633700985386e-12;9.592784830025126e-07;2.3886312616933288e-06;1.968856536818673e-06;0.0;9.890893025988048e-06;5.898372646936997e-10;0.6005029186644607;0.030186660124752403;2.3732623382087054e-08;7.002350755871509e-07;2.0637777828720592e-12;0.03724948185988116;0.0;3.1439436307625644e-05;1.7717089497473394e-06;1.3670074412489776e-07;2.8524724509499416e-07;0.0;4.958712374050429e-06;0.00010325160035959936;7.532979856265804e-05;;;;;
a23f1aa1e619409d9f9372b18e02d871;World;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;a23f1aa1e619409d9f9372b18e02d871;market for steel, unalloyed;steel, unalloyed;kilogram;-0.00024248958857763043;-1.5334768976500044e-06;3.168714709623217e-06;1.0515966731924957e-08;-0.014952629310407398;1.637470656941606e-10;0.0009625702304086529;1.8194117280822786e-11;0.6758331950482944;0.0;0.0;0.00017807657964269026;0.014573833131167502;0.03218332905350049;1.4316858144069426;9.30039907948807e-08;0.0061313598912578;4.679629794036401e-06;0.0849369822596469;6.507565945522233e-08;10.143152445437577;0.0005300939493810944;0.0;7.30985390305191e-05;1.4113371715857962e-10;7.732768753124293e-09;0.00015369498665908796;3.294409816708575e-08;9.74664592826136e-12;1.527652368798803e-06;2.6283740200904177e-06;3.7690287628510028e-06;0.0;3.8609621411138986e-06;6.395371572019016e-10;0.04801887808866959;0.0003650070061622987;3.1992109586391563e-08;5.866073953989118e-07;1.8111768132549718e-14;0.019972203067331596;0.0;5.350610540804979e-05;3.415036013376876e-06;4.9072203828054565e-08;3.893516213172029e-07;0.0;3.49457450203703e-06;0.00015716682635833528;4.741018494497486e-05;;;;;
06b38090618ed2640dd2f6203f78fa03;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;06b38090618ed2640dd2f6203f78fa03;europium oxide to generic market for mischmetal;mischmetal;kilogram;-0.00027004260592275567;-2.6319201022699426e-06;1.5645626375616503e-06;4.888122410144473e-06;-0.10592702003277511;1.0851954202662722e-07;-0.06592402321909975;1.2057726143205283e-08;0.2039039041990469;0.0;0.0;0.0004070179016374132;0.030840467091673537;0.055328482422395985;0.5563801184614728;1.0837739170386445e-07;0.006090918434503876;5.461620032254485e-06;0.00645287940358033;6.797989128590221e-08;0.22238928342530062;0.0017052976046428882;0.0;9.749015789728741e-05;1.7442826782604363e-10;3.853154757354262e-08;7.29476779049367e-05;1.8987518862314096e-07;4.231642905986724e-12;6.528638625091224e-07;1.2850467170783302e-06;2.950419452411912e-06;0.0;1.6892624284497656e-05;1.6618608391057465e-09;0.034925475736927024;0.0002595760161843731;1.578907370030248e-08;0.022004004634899568;1.2285964797041909e-14;0.03862556437110566;0.0;6.130130017287512e-05;1.842537105809108e-06;8.668998455140173e-06;6.525339017093612e-07;0.0;2.9442135548453604e-06;0.00011338953569145942;0.00020517474305852663;;;;;
dd96697cb956c24ce5c217c858c3d70b;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;dd96697cb956c24ce5c217c858c3d70b;market for tea, dried;tea, dried;kilogram;-0.0005004952498524316;-2.5798609006981342e-05;3.3030865161294563e-06;1.1365385367570713e-08;-0.003847861368310868;1.82803438014849e-10;0.20520299167585151;2.031149185165758e-11;1.1948778699052305;0.0;0.0;0.16836944675491572;0.058819902988575506;0.0022812841498960337;4.6466899400849995;8.062287827135287e-08;0.007263737209409173;0.00013520315411112878;0.0035946892520817876;1.2932343048241785e-07;0.36967367984229155;0.002158200856605622;0.0;0.0002835763803480699;2.501917120851373e-10;1.4671448482948926e-08;0.00012681476610130728;6.727963938534393e-08;7.836499333551458e-12;1.9477761544452356e-06;0.000165584893017135;3.993181880313677e-06;0.0;1.721958836324185e-05;8.473694484021821e-10;0.0641582472856377;0.04261225548640681;2.7251761357267987e-08;5.090724672153715e-07;4.079994366333163e-14;0.03955413792721313;0.0;0.00010425710948815025;2.942996574162735e-06;1.6239789786247477e-07;4.3340578170513763e-07;0.0;5.204087887436268e-05;0.0001461956487755433;0.00017547257598998718;;;;;
a702c27df6a24f4e35ee0b64b598e33f;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;a702c27df6a24f4e35ee0b64b598e33f;market for average incineration residue;average incineration residue;kilogram;5.9753089729386534e-05;5.802731784466703e-06;-5.940551237883635e-07;-1.3181723462642715e-09;0.00022526467766620945;-2.0188552858642377e-11;-0.0002294501346065697;-2.2431724005746767e-12;-2.0681732769684085;0.0;0.0;-3.128712286666917e-05;-0.0026601329923825515;-0.0002632567896915853;-4.153178285363487;-2.1326380375569857e-08;-0.0050276955870847614;-9.719514614639595e-07;-0.8020115577208713;-1.3033430677181194e-08;-0.01652223875281533;-0.00014409123512751826;0.0;-2.0946842540309936e-05;-2.760444607764902e-11;-2.0332406734084856e-09;-4.0475698907334304e-05;-8.12223035116313e-09;-2.7367056510020577e-12;-3.0284313939964484e-07;-6.905872526312492e-07;-8.249863945371383e-07;0.0;-9.937527233830476e-07;-1.7274165582464504e-10;-0.02003455278458533;-5.8560893982776365e-05;-8.40450213684787e-09;-1.443685258143083e-07;-5.46713151342894e-14;-0.007914370458900843;0.0;-9.644597584716794e-06;-8.611812900966641e-07;-1.3957855701635538e-08;-1.0634591354700522e-07;0.0;-4.4229782235305156e-07;-7.136003535332448e-05;-8.562921879234768e-06;;;;;
d2df0e953e4bc32d893d9ee501b3fced;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;d2df0e953e4bc32d893d9ee501b3fced;market for fibre cement roof slate;fibre cement roof slate;kilogram;-0.00013621439074138516;-9.033608169771921e-06;2.2864639424063065e-05;9.064399361154785e-09;-0.0021795173935937415;1.4570596105372894e-10;0.007004710227521413;1.618955022301251e-11;0.19650611841359897;0.0;0.0;0.0025836024766021353;0.03550501833726556;0.006257819122899927;0.6187809263889541;3.6759638699218925e-08;0.009581971785813558;4.718716444814437e-06;0.0038799171232693185;1.1650329886540087e-07;0.09619579003392467;0.0016335222484360088;0.0;5.915268333662958e-05;1.6969740098420818e-10;6.025323323301153e-09;5.245733070690231e-05;2.8606137511265582e-08;3.2947015531941028e-12;5.160556647977362e-07;9.457394910846948e-07;2.41113120037419e-06;0.0;3.2889163546560243e-06;3.5086639152369827e-10;0.035045402894425697;0.00015270488474367213;1.1396347618276468e-08;2.164101060590877e-07;3.154712986076015e-14;0.028538122815079513;0.0;5.748910778691022e-05;1.3395620518513773e-06;6.417528103362381e-08;1.801242322028276e-07;0.0;9.590288885268947e-06;0.0004673969308299308;5.152361417508763e-05;;;;;
da410c6f78a143b7a4a84b2c4642f514;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2050;da410c6f78a143b7a4a84b2c4642f514;market for lithium carbonate, battery grade;lithium carbonate, battery grade;kilogram;-0.0012465024680449752;-1.2097548039448759e-05;2.9698666501614122e-05;6.529717070010802e-08;-0.006725940998303602;1.0392969902435891e-09;0.013088641279217944;1.1547743619061575e-10;1.059273332098139;0.0;0.0;0.0049394953010892875;0.08828730301959554;0.007023942142026396;2.9330331768047757;1.351779256850499e-07;0.01817731715255835;1.3163771289719693e-05;0.013866488212753473;5.518613315898025e-07;0.5124867259054763;0.004873960356087018;0.0;0.0004557270356160604;1.2122219064109057e-09;1.1820965748336073e-07;0.00018186402969968258;5.894609491618408e-07;9.995701353771833e-12;1.8443072662170352e-06;3.4677413631841438e-06;1.3306208272152655e-05;0.0;1.3839032928914428e-05;4.9930750063978635e-09;0.46688679756043955;0.0008490258829141011;4.4100798982654755e-08;9.748046953285568e-07;5.4029074591623415e-14;0.16478674107554012;0.0;0.00031709642376393974;5.476998992436425e-06;4.322846375472704e-07;1.917250974657229e-06;0.0;1.4425699098800924e-05;0.0002756572938222873;0.0005432948272626147;;;;LCI - market;1
