;activity type;database;location;name;reference product;unit;code;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand)
7fb54ac95b14b1d46501af0c0e3dae59;market activity;ecoinvent_3.9.1_consequential;RoW;market for sewage sludge, 70% water, WWT, WW from medium density board production;sewage sludge, 70% water, WWT, WW from medium density board production;kilogram;7fb54ac95b14b1d46501af0c0e3dae59;5.876214437360598e-08;0.0;3.987292538089188e-08;1.0883822830131472e-09;1.0030048219167937;1.7624271718730465e-11;-0.00044719367597784854;1.958252291607967e-12;-0.022958997193681798;4.268236777391248e-05;-0.09859720500906456;-3.150084834471865e-07;-0.01058462243458115;4.26834561561955e-05;0.9044076169077292;-1.7632663200874494e-12;1.2345186160948578e-05;2.5449717571166483e-07;-0.0017817489523593217;1.9965712051721414e-09;-0.008922948166461615;4.5613432489133895e-06;0.16347080522879864;-6.239171724395961e-07;0.0;-2.9071052846682627e-10;1.3165426395061632e-08;-6.573942758914623e-10;1.4630774734574749e-16;1.8372396165583686e-08;-8.320253567817253e-10;4.945460183672657e-09;-0.009162437896824005;2.955997602303345e-07;2.5098715369338926e-11;0.00020557276663575044;-4.414371807059107e-07;-2.99208811820548e-11;-1.1963638747628957e-09;4.211334858688019e-12;-0.003123594209552683;1.172983065893526e-13;4.569613927906109e-07;6.167567563727461e-09;-2.8642845882556734e-10;-1.5612500139991203e-09;0.0;-4.980635510915783e-06;0.28279070278160023;-3.957892330637953e-07
e660221bb99ac6f182b349958db33d47;market activity;ecoinvent_3.9.1_consequential;GLO;market for storage, 10'000 l;storage, 10'000 l;unit;e660221bb99ac6f182b349958db33d47;0.013199426452823603;0.0;0.008904015550395281;-2.642754248806574e-05;16.462550909761482;-4.2866998730741366e-07;-2.1502366999608657;-4.7629995632453216e-08;3332.0480333556666;17.847349590937462;6952.617288457368;0.8839845309961758;40.29043703588439;17.84732316339498;6969.07983936713;4.715268673045515e-07;524.972623389487;0.047451723895735765;302.61890142620507;-0.004063524080587888;27147.73493059338;1.2636482570046759;1376.3277769705699;0.2751707634127606;0.0;1.3028061906576746e-05;0.09762427284047269;4.212937711590462e-05;2.9190485880046715e-11;0.002000277724524052;3.2982067785846947e-05;2.2024047236472324e-05;726.1983124591812;-0.10833602462913368;-3.514981880541245e-06;239.0651578418925;1.1989590604063938;3.95015914978914e-06;0.00016196364849352827;-5.412724350583534e-07;100.24954011811862;-1.587981372258927e-08;1.0547691842939955;-0.00022615055322844233;7.659575434424009e-05;0.00011655010662487181;0.0;1.1519292817114193;11575.568258732468;0.10584065212008709
9d20c3c3e8f7f228c9b9900b79560bc6;market activity;ecoinvent_3.9.1_consequential;RoW;market for o-dichlorobenzene;o-dichlorobenzene;kilogram;9d20c3c3e8f7f228c9b9900b79560bc6;-1.8521469484379325e-05;0.0;-1.251600787361303e-05;1.2411078448860392e-07;-0.011562766703656455;2.0101768950200324e-09;-0.0038820343215516815;2.2335297446798103e-10;0.006998466223014094;0.02227576883780464;0.15444401597551993;-0.001510804195721131;0.03478499038109299;0.02227589294858912;0.14288124927186352;2.6602529027224718e-11;0.0019965709893668927;2.0886718095599378e-05;0.008180626108475572;6.353860055359222e-08;0.16347687356617818;0.0004475562695822587;6.451306666159124;4.3449310156408596e-05;0.0;5.353958204532025e-09;4.80500469755786e-07;1.5310312325374495e-08;-6.342710813028196e-15;1.789458893971419e-07;-3.2162665171213473e-09;-4.401379462649711e-08;0.2416861787358473;1.001019145569007e-06;-1.3149380800587556e-09;0.05144372552081094;-0.00012751907476414492;1.2697698322633294e-09;5.0311620418187504e-08;-1.647350229764406e-10;0.038977301156687905;-4.93281226211578e-12;1.8944290398186597e-06;-1.0139598414017268e-07;4.32136728486511e-09;3.951857143288646e-08;0.0;0.00015621762240632198;4.80753617318961;5.971301352095433e-06
b21e018fc6ea8b00cdc4d926d83f1239;market activity;ecoinvent_3.9.1_consequential;GLO;market for cast iron removed by turning, primarily dressing, conventional;cast iron removed by turning, primarily dressing, conventional;kilogram;b21e018fc6ea8b00cdc4d926d83f1239;1.9333627857232736e-05;0.0;1.3038237987991726e-05;-2.4303638551043333e-08;-0.08349659688972534;-3.926843912725071e-10;0.29863006154476573;-4.3631596321272464e-11;2.538526178857033;0.13666229639345878;9.710395809620648;0.13243769467843497;0.42879393337743793;0.1366622720898202;9.626899212730933;9.646405710995137e-09;0.015053591052773634;0.0006492873515956956;0.14671886150073457;-6.851195790488076e-06;13.443090998596224;0.0008166754836021286;1.3511900704899626;0.00021581581779471628;0.0;1.941667674767612e-09;5.544640813229916e-06;2.8744356401259558e-08;1.7559734183389168e-14;1.7424591865332253e-06;-1.0137182863190117e-08;1.5286811021206259e-06;0.4801630004234441;-0.00010390580796222905;-3.437699378266184e-09;0.14704072588224676;-0.00018858101517290918;2.7908923183747118e-09;9.712665014496087e-08;-3.570378220618291e-10;0.21687042645037277;-9.52284603521594e-12;0.00014793607016217624;-2.789135168089824e-07;1.5669811698492922e-06;1.6691351159718248e-07;0.0;4.691097929757237e-05;98.43819453907513;0.0021652676482742553
d630adad63200f274ef56b2c92d89481;market activity;ecoinvent_3.9.1_consequential;GLO;market for compressed air energy storage plant, adiabatic, 150 MW electrical;compressed air energy storage plant, adiabatic, 150 MW electrical;unit;d630adad63200f274ef56b2c92d89481;246.98199930747256;0.0;155.279927437877;1.780957454677739;-64671341.80621086;0.028930745113275216;-64377825.288866356;0.0032145270352242463;32218651.692147773;406482.057303238;181318670.59389043;35887.99315130173;2623688.874647483;406483.83826069254;116647328.78768;0.046120647322073605;468381.00329147436;341.91236622666895;850635.0308168228;69.08873334585627;34949209.17921862;170801.67808207707;72465994.47152391;31554.81538012267;0.0;2.0013303006139864;101.68391731479475;10.927752451392749;1.3064048702699336e-07;15.90828364077393;0.06278728204387056;3.001874632228837;20709581.649360728;4396.17674143987;-1.368861804141357;45404478.96034185;1052588.6343092024;1.1803554491207398;43.57316297415049;-0.14807695148887065;7447593.025051224;-0.004272137822933565;1132.529673733493;-10.535599263727267;7.491928917376422;29.638704378869633;0.0;-4740.875370311568;56400151.56804676;10352.409856670945
587f604073c2708c96b1f6dcfe6f6d07;market activity;ecoinvent_3.9.1_consequential;GLO;market for air compressor, screw-type compressor, 4kW;air compressor, screw-type compressor, 4kW;unit;587f604073c2708c96b1f6dcfe6f6d07;0.007235903788316513;0.0;0.00484918887978008;5.204168157255866e-06;-2.791394642380425;8.418019166766396e-08;12.864303902608492;9.353354049007774e-09;129.66611266508622;8.646531001430168;386.04378401027657;1.6486199842145994;10.730985236737348;8.646536205598325;383.252389367896;2.358798787344075e-06;40.1484403482171;0.015276866604326532;8.583978837813145;0.00017114477952015912;369.65271227406936;11.978087545071942;488.2082891094371;0.2533877297443567;0.0;0.0004585163982294119;0.025483027140916468;0.002430157064182946;2.155693710782378e-12;0.0013410060817882475;-2.2609784103010053e-06;1.5636572104739404e-05;72.43725064280473;0.24772453496294303;-7.529172264919203e-05;16.150426962650503;0.42195931632511763;2.5319482770828237e-05;1.0307521521353387e-05;-1.9134602450597066e-06;23.493005836145834;-1.0106068243738052e-09;0.29914073827112897;-0.000744151964812168;0.00038316792740932795;2.178313944131645e-05;0.0;0.00893381685130294;1715.985756842047;0.5294646375077451
cd263d558575f2fa3c936f406dd82c03;market activity;ecoinvent_3.9.1_consequential;GLO;market for steel removed by milling, dressing;steel removed by milling, dressing;kilogram;cd263d558575f2fa3c936f406dd82c03;2.6626237229334198e-05;0.0;1.7953804314806095e-05;1.9874620919559715e-07;-0.11505359247189807;3.21936886208055e-09;0.29441238672663544;3.5770762913287017e-10;3.156712108815034;0.1855711199144847;11.49263973937265;0.1330557574510106;0.5099166969268536;0.18557131866069404;11.377586146900754;9.866987448760051e-09;0.029010585784425114;0.0007059680635332513;0.1733206594786786;-2.6338039448481366e-06;14.029355533321558;0.005567968333639031;24.388508154545868;0.00038508526923088223;0.0;1.2537568971019849e-08;4.8168675157640485e-05;1.5680191777696092e-07;2.6177717554349802e-14;1.3546554052413282e-05;-4.2146836924457014e-08;2.2497984939041844e-05;1.1425528713987188;7.538825961522292e-05;-2.5058098891905335e-08;0.19353357499989704;0.00029057781173739885;1.0638010203406155e-08;1.3274414602982346e-07;-1.0018231534316501e-09;0.33742363951053167;-1.3014990954213792e-11;0.001870593961187516;-3.749665828762148e-07;1.6028129023977463e-06;1.7071569205821786e-06;0.0;6.99161621126814e-05;110.9334643320261;0.0022147802351270072
93a2612793b02b42f41f2315ebc3d198;market activity;ecoinvent_3.9.1_consequential;GLO;market for wastewater treatment facility, capacity 1.1E10l/year;wastewater treatment facility, capacity 1.1E10l/year;unit;93a2612793b02b42f41f2315ebc3d198;-17.437812624963506;0.0;-11.837921310331275;0.24297845915155722;-55718.52888685758;0.003936736608885693;478035.5822963236;0.0004374151516067694;5367090.383300814;456768.66601741634;19737304.976922028;407524.33080198814;796929.9274334077;456768.90899587556;19681586.448035154;0.013205550202988917;52047.49524388826;105.90502510937151;92711.2709916977;-3.0743214563108863;4988360.199248559;16028.828935554859;15837164.591395933;1070.5235635405215;0.0;0.16817185815270658;9.73108199079759;0.8148248528762203;4.793730551974296e-07;2.324885388858908;-0.03571217721266343;0.47308773965101286;1121001.1472128378;172.95936948008114;-0.05810004378252221;635678.2178535982;1534.5527976103704;0.029203510902540437;0.5897816708167479;-0.003019820171772157;1453598.3581021784;-5.782533542526854e-05;115.39483488013632;-1.7164899397736186;2.145135621032098;2.253824148390989;0.0;551.7224186842446;35234736.63254646;2964.166290414478
b539281f03b3cd421f16d283c7e3f307;market activity;ecoinvent_3.9.1_consequential;RoW;market for wastewater from particle board production;wastewater from particle board production;cubic meter;b539281f03b3cd421f16d283c7e3f307;-4.534047322623703e-07;0.0;-2.92364817734334e-07;-9.038908983178369e-10;0.01425035910791559;-1.4650675591406076e-11;-0.0035315244481342258;-1.6278527424191615e-12;-0.2182892174294066;-1.8258992850324645;-1.2438176995256003;-0.002413319544590724;-0.1572046731491786;-1.825899285936356;-1.2295673404176846;-2.589315585200034e-11;-0.0005599894433963112;-4.4543187449808466e-05;-0.018904703817919317;3.3570330617710935e-08;-0.17839867838655596;-6.194756597898347e-05;-0.10319701429024175;-1.4769233788927825e-05;0.0;-5.370429798536314e-10;-8.127107077595667e-08;-2.079772274948266e-09;-1.6228972176616002e-15;-3.094777918261357e-08;1.5342448447744222e-10;-2.2534968742885336e-09;-0.010942621838719885;4.359572701953499e-07;1.605533540453154e-10;-0.005151698271474105;-2.1812260105876e-05;-1.2112630568111383e-10;-4.013375159933524e-09;1.483947856735323e-11;-0.12523066529009297;3.9349273289336997e-13;-8.803290035750097e-07;7.856431758635202e-09;-4.206135307144557e-09;-5.838092829955246e-09;0.0;3.0398464010175666e-05;-5.3410256503033855;-5.812072844308753e-06
4684b803dab24bc1defafb102fbb1080;market activity;ecoinvent_3.9.1_consequential;GLO;market for sewage sludge, 97% water, WWT, WW from vegetable oil refinery;sewage sludge, 97% water, WWT, WW from vegetable oil refinery;kilogram;4684b803dab24bc1defafb102fbb1080;-8.982672643851521e-09;0.0;-5.8491064272291256e-09;-3.250981005088929e-11;0.9999349554133106;-5.324545479161762e-13;1.2342259774155943e-05;-5.916161276189424e-14;-0.01999720110017567;1.9561436440061106e-06;-0.03949440612473513;-2.4693996111887274e-06;1.1157848095298692e-05;1.956111134196056e-06;0.9604405492885741;-4.652876174830765e-12;-1.7816032821818848e-05;1.3629179364745275e-08;-3.268768743824188e-05;-1.4915751682411333e-09;-0.0018784459074976268;6.103060719621069e-06;0.0007168586489753572;-8.3391497835963e-06;0.0;-1.1167082866476423e-10;-8.139261042561283e-11;6.328036402853104e-10;-8.011960972190885e-16;-3.6119342911415446e-09;-9.576726378105274e-10;1.96860212418434e-09;0.0008752377379615021;4.5417515095013405e-07;-4.998164229926354e-11;-0.002860076221670756;0.006181673548368012;-2.965412433402746e-11;-2.797503581476333e-09;6.063286546720329e-12;-0.0002041362027042396;2.742816095765722e-13;1.1731909537288914e-07;7.530708543326661e-09;-7.5582238297212e-10;1.8270736530330239e-09;0.0;-2.1168930552495856e-05;0.002158624868518341;-1.0444016719412693e-06
54bc8227f9554599572a7a0ea4c2200a;market activity;ecoinvent_3.9.1_consequential;GLO;market for iron(III) chloride, without water, in 40% solution state;iron (III) chloride, without water, in 40% solution state;kilogram;54bc8227f9554599572a7a0ea4c2200a;-1.56693655585917e-05;0.0;-1.0595463604093025e-05;8.846661035658854e-08;0.009590511134807599;1.4333682905931026e-09;0.00025974962285241806;1.5926313351087664e-10;0.28864979311357414;-0.015213932407094356;1.083806740010319;-0.001180594207616259;0.07446518521434478;-0.015213843940484008;1.093397251145126;1.3040755593723111e-09;0.010291543599076376;3.331764773901895e-05;0.03484735924067835;-4.585286088252832e-06;4.228548574337993;0.0035630435579787666;4.9918067602335086;9.301492576029862e-05;0.0;7.074097144933941e-08;1.98115169001977e-06;3.750120117043184e-07;-9.132945247746765e-16;5.260275478016609e-07;-2.2298321358269513e-10;3.689066472353404e-08;0.22906185937348603;-4.646749411062543e-05;-2.5028672355252725e-08;0.05232760950552036;0.00010152847402101331;9.084906151844537e-09;4.3819411770940264e-08;-7.463012382911021e-10;0.056759437740150256;-4.296300458271758e-12;1.7769799996903167e-05;-3.615038366262389e-07;2.1183660596691698e-07;1.0263843295299985e-06;0.0;0.00015674005267175554;6.456455690695982;0.00029271758872794954
