;activity type;database;location;name;reference product;unit;code;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand)
a0bd454544d5b0919de48edec5c458e7;market activity;ecoinvent_3.9.1_cutoff;GLO;market for steel, low-alloyed, hot rolled;steel, low-alloyed, hot rolled;kilogram;a0bd454544d5b0919de48edec5c458e7;-0.0001163420369517584;-0.0005695768200513518;4.250337110980949e-06;3.274730737076831e-08;-0.020307037614745345;5.236752009859843e-10;0.0005944185870726749;5.818612983021665e-11;0.7009260943822335;0.04011116414970597;1.6191070685399953;0.00036345653133059157;0.029773905174444948;0.04011119689701335;1.5988000309252521;3.511183726292042e-10;0.003330714901741953;4.9294688798181e-06;0.06269993505496771;3.1770224765226494e-06;8.588420791180182;0.0006624562627651963;1.5450053266399022;6.089956946624865e-05;8.680270918104325e-14;2.9629770846265294e-09;7.844670438323625e-06;1.8622678220688033e-08;1.357254296408352e-13;9.052567789588924e-07;3.7300091525724355e-09;2.7569476139203396e-08;0.10359060306702031;0.00010435185498891608;1.2773674807246508e-10;0.0843820746796399;0.0005237218172755496;1.089043601733335e-09;5.3079417204520644e-08;5.2177732272696735e-12;0.03769860199012332;0.0;1.1386128989448192e-05;9.434976251575117e-09;4.442877019668737e-08;4.1674511237529155e-08;0.0;5.700073327193147e-06;2.6388565205384746;6.761584512857159e-05
9864ce2172e511f3ed194ce8a75b9022;market activity;ecoinvent_3.9.1_cutoff;GLO;market for dioctyl adipate;dioctyl adipate;kilogram;9864ce2172e511f3ed194ce8a75b9022;-0.00042916926715450796;-0.0010204812928582946;4.129926520890792e-06;6.101139631230434e-08;-0.0015497275767788739;9.781191751060595e-10;0.006565339760272635;1.0867990159738117e-10;0.32656526212138715;0.0011580421006102987;1.2122222479741538;0.0012497831887481278;0.062474281344088556;0.0011581031120066112;1.2106725203973736;2.2621557516383183e-09;0.014407395153656005;1.0945898869693082e-05;0.005728732831491793;1.2015805578920534e-07;0.4095799697573947;0.006997175250208311;3.296835219998809;0.0006969554602515421;1.7108202608415444e-12;1.3685860048787795e-07;5.48027111115008e-06;6.88574894792708e-07;2.6626977355557966e-12;1.0868010981449274e-06;4.171320603915651e-09;3.1689554138137765e-07;0.3714346764448244;2.560028639566425e-05;5.585742066249787e-09;0.07235160813116542;0.0007872860988306339;9.23009154004425e-10;4.077746014818599e-08;9.182221720299184e-12;0.08048658704217258;0.0;7.147704444669515e-05;3.273358418013646e-07;2.5914856709416977e-07;1.2181267468678637e-06;0.0;1.4796628150927381e-05;5.169013295608768;0.00040114964998962793
cbe7ab0c424f1bfcc1553b8c798c95b6;market activity;ecoinvent_3.9.1_cutoff;RoW;market for waste glass sheet;waste glass sheet;kilogram;cbe7ab0c424f1bfcc1553b8c798c95b6;2.6522812311082904e-07;1.23748841954244e-06;-6.350321453086812e-08;-8.796295260072069e-11;3.6564683759817975e-05;-1.415271275436859e-12;2.4496990244797653e-05;-1.5725235417391738e-13;-1.8013033647435697;-1.3285821631537447e-05;-6.66939129201917;-1.9409497188188137e-06;-0.00012724772926426948;-1.3285909594490053e-05;-6.669354727335401;-2.9845100216799985e-12;-2.15990189653822e-05;-3.317060259289533e-08;-1.8543811473066983e-05;-3.9378049651650844e-09;-0.002803444851121679;-3.57264145891153e-06;-0.005620372155558694;-1.4646041340634765e-06;-6.516298304712295e-16;-8.422590517469504e-11;-1.0575603766370743e-08;-4.309739264995427e-10;-1.1428440023128009e-15;-2.006891726506718e-09;-1.1425389280566081e-10;-5.434705055348318e-10;-0.00020509335939486895;-2.123796244573347e-08;-3.338011203145383e-12;-0.00412051212362896;-4.393808314415541e-06;-4.435029110572852e-11;-2.378099783296469e-09;-1.1099331236041051e-14;-0.00038904364659788217;0.0;-1.0942772229573978e-07;-2.5649632476112566e-10;-3.832376543223533e-10;-1.175594237999091e-09;0.0;-1.0324223822956666e-08;-0.008125963993826332;-6.128681866726485e-07
36d70c414913a62700d40b5ff8369568;market activity;ecoinvent_3.9.1_cutoff;GLO;market for used Li-ion battery;used Li-ion battery;kilogram;36d70c414913a62700d40b5ff8369568;0.00012570375376778561;0.0007705985677162457;-2.263147320965562e-06;-5.076385613092751e-08;0.0015464412163800265;-8.079307085286462e-10;-0.049233676616613334;-8.97700731517453e-11;-0.9380222862562119;-0.0016283044645441116;-2.6494900161472086;-0.027067408831181073;-0.06087570843354655;-0.0016283552284002422;-2.647943574930828;-3.2710412758970673e-09;-0.0037206979213959624;-6.661864211438778e-06;-0.002135751140952497;-5.550004895935181e-08;-0.1092798055305527;-0.0012018737798124635;-2.443610805779272;-0.0013445090959804682;-4.278616550407177e-14;-2.8993942061857356e-08;-1.1432704572935624e-06;-1.4958921046445e-07;-6.699597055729917e-14;-2.9149974018824105e-07;-4.341363230394304e-09;-4.399137426484373e-08;-0.0811617229628841;-1.6778643280864844e-06;-1.1488008414683916e-09;-0.03859828933260354;-0.0011491340532604325;-5.301297405904741e-10;-2.1886932482431706e-08;-6.903417483472969e-12;-0.037702643257435636;0.0;-1.184260166479468e-05;-7.386650747253057e-08;-3.6580519407850074e-07;-3.969331126641674e-07;0.0;-3.7835745945464976e-06;-2.6743814419573986;-0.00027356883167955196
867f236efc8033a7a3b34d9103c65502;ordinary transforming activity;ecoinvent_3.9.1_cutoff;RoW;calcined clay to generic market for supplementary cementitious materials;supplementary cementitious materials;kilogram;867f236efc8033a7a3b34d9103c65502;-3.0617607784257246e-06;-1.8576063365181625e-05;1.2227941673175976e-07;1.3079953961019701e-09;-0.0001797857913993943;2.1042938148494393e-11;0.0001597895629444958;2.3381040935529877e-12;0.017650993050730108;7.002600159189267e-05;0.06770121084181537;1.534316254925336e-05;0.005531662186749449;7.002730958728872e-05;0.06752142505041589;7.980959234039059e-11;0.00019339899970232863;1.946394154591539e-07;0.00018304800284126393;9.830040397866593e-09;0.022788577945874505;6.685056834649398e-05;0.06959141413762324;9.000621209303055e-06;1.0595115162324286e-15;1.0022753597191896e-10;7.793576569716652e-08;6.419903063030919e-10;1.6608297572150274e-15;9.739638209568435e-09;1.460114074337135e-10;5.854224801296281e-10;0.0024419629791720032;1.896695317032466e-07;4.2245188208638736e-12;0.05382261185151545;1.3530713471202981e-05;6.371489767913927e-11;3.2474696135320164e-09;1.6875700947747222e-13;0.003584811999348334;0.0;6.087313562220717e-07;2.867957557784138e-10;8.791179602761261e-09;1.4134979481549016e-09;0.0;1.0241752481402731e-07;0.07149891268380727;2.348988381496664e-05
ea0640a1208690c28984b17f7b69c710;market activity;ecoinvent_3.9.1_cutoff;GLO;market for aubergine;aubergine;kilogram;ea0640a1208690c28984b17f7b69c710;-4.589868165034716;-0.00015423435882987253;0.05776468121573916;4.077117670514126e-09;-0.0002928238123244838;6.560872577281132e-11;0.07132161372914748;7.289857966587296e-12;0.16007245218848493;8.198651752157128e-05;-3.7896752194884478;6.33120129821727e-05;0.002901980984330093;8.19905946392418e-05;-3.7899680433007736;1.6442758427598395e-10;0.0005556526671192438;1.3625808893142534e-06;0.0006805721913279514;5.001420767224311e-08;0.11158309854531691;0.00019148444569266012;0.2995260843231299;2.382019942734306e-05;3.3786880905444477e-13;2.732217012133761e-09;3.2314067373735894e-07;1.4149362231445368e-08;7.889713838699355e-13;2.1779359849077327e-07;8.986617755272995e-08;6.317199028744088e-08;0.01245276575275628;2.6070870381864737e-06;1.0864938767541628e-10;0.037797047329549985;0.009589445423707202;6.188621337407326e-10;3.256907089437187e-08;1.395629691294723e-12;0.007065960903469953;0.0;6.5961262547191504e-06;1.3434220685422238e-08;1.8891588277710163e-08;3.965613242095954e-08;0.0;2.436550482961044e-06;0.4355025267642752;1.76963701247774e-05
3b49615620f8effb56efaa478dd0ff66;market activity;ecoinvent_3.9.1_cutoff;GLO;market for clay pit infrastructure;clay pit infrastructure;unit;3b49615620f8effb56efaa478dd0ff66;-4586.141625032357;-4604.721242782767;171.38491343404465;0.28026301204899684;-287086.05539101316;0.0044711991113753225;807246.9144081236;0.0004967998704185284;23157336.56966475;178820.3626343906;139653728.02674872;33493.93848783598;16435468.96311626;178820.64289740263;139366641.97135785;0.22919275823129867;482423.69219844806;58.44660764148481;379381.62568499474;13.256899434263573;43257969.88218993;184468.58403054555;12895549.016846258;1550.6118520693026;1.2903175261531688e-06;0.04471868616668289;180.84844858113883;0.2605611179472434;2.017633645220232e-06;15.156889471493336;0.10449294433676444;0.9104891787515975;920916.7607734251;421.55305743034467;0.001989109756428877;1071734.3553950365;6326.55785748346;0.015496625012717829;0.7376592054107984;4.18298502890175e-05;6647912.361088206;0.0;1482.620183261649;0.19503189462313508;25.07031170645104;0.7070607666516875;0.0;127.060595676223;29993278.78774276;69713.78872751788
e7c6d0468a81af6243a46f602dcae260;market activity;ecoinvent_3.9.1_cutoff;RoW;market for bottom ash, MSWI-WWT, WW from ammonium paratungstate production;bottom ash, MSWI-WWT, WW from ammonium paratungstate production;kilogram;e7c6d0468a81af6243a46f602dcae260;4.789819979987167e-07;2.3852007780382377e-06;-1.6859840317821546e-07;-1.18365630706063e-10;1.0000444303110998;-1.9032234758294303e-12;2.0329226017517224e-05;-2.1146926196241882e-13;-0.023087973071594103;-3.643342756234135e-05;-0.04728092494496851;-3.844945440846567e-06;-0.00015154409221838276;-3.6433545927972033e-05;0.9527635053661314;-5.1603637542200224e-12;-3.214093573727064e-05;-4.1415751766179035e-08;-2.3899570187148472e-05;-6.168576708871946e-09;-0.0038869514614988817;-5.300152659652154e-06;-0.006405063497643399;-2.570356043454326e-06;-1.60328155535225e-15;-1.7486435597048507e-10;-1.50077445647262e-08;-8.842738212071712e-10;-2.5982444358911203e-15;-5.7242920529201876e-09;-2.0972901343368873e-10;-4.178380841432546e-10;-0.00027995711891214804;-2.8028322833559692e-08;-6.929963701804548e-12;-0.005865095555729478;-7.61866032739039e-06;-6.951705181336842e-11;-3.72814843706239e-09;-2.156153182617238e-14;-0.0006507245115831493;0.0;-1.3006480302484945e-07;-4.5474570186730097e-10;-6.692418596812632e-10;-2.4119877110315314e-09;0.0;-1.672494288566256e-08;-0.0126792691290439;-1.0287650493369098e-06
7a7fb3150f108a6560bf657053d553b4;market activity;ecoinvent_3.9.1_cutoff;GLO;market for heat and power co-generation unit, 160kW electrical, components for heat only;heat and power co-generation unit, 160kW electrical, components for heat only;unit;7a7fb3150f108a6560bf657053d553b4;-2.1498580656633486;-8.699674786559303;0.034160040526302365;0.0004329912623221764;-65.24628431933782;6.92944065305086e-06;20.24072501049929;7.69937802534953e-07;5447.5874700542845;201.27437181138794;12234.54916119821;3.8683944930362864;178.8406551488454;201.27480480265018;12169.302876878874;3.8779033516915615e-06;719.3091414202222;0.06817006582826221;355.0396700912555;0.008863045831362312;55736.732270271976;8.46082790533399;22319.22068644027;0.8250071032200532;3.26870937397904e-08;0.00011636155676945994;0.28292164941156184;0.000568998217879995;5.0869927026635895e-08;0.011009828255870765;0.0001356581445463562;0.0277755440408087;949.3122837742919;0.26782439017466697;1.537893920187531e-05;985.9043394549402;3.969969133889876;7.858944449429967e-05;0.0007569274666829755;7.95128350819507e-08;301.6638782323249;0.0;2.755445633321968;0.0010426976982458934;0.0004924466637740026;0.007938223848551779;0.0;0.07359003473115419;28950.278867080364;0.765343215157995
5a1b2a9422428c9550753dfc359450c4;market activity;ecoinvent_3.9.1_cutoff;GLO;market for fish freezing plant;fish freezing plant;unit;5a1b2a9422428c9550753dfc359450c4;-0.0031181234124316205;-0.016500437495450323;0.00035544066802521425;1.0692698910769246e-06;-168.50262355947345;1.709417296977672e-08;4.519853874802422;1.8993524342700903e-09;95.08459372340025;4.675102689602242;610.993473369398;0.04128837598161071;78.06138856773899;4.675103758872129;442.4908498099238;1.195354165490251e-06;1.4802481175371127;0.023515700129957857;0.47398630702117694;9.318477850776353e-06;49.379549279321246;0.7655747464632789;52.848239714285654;0.014634913788130236;4.4214108402287686e-12;2.6878008554591934e-07;0.0005616719247995707;1.4825368943858108e-06;6.924882620869912e-12;5.100484217316649e-05;2.5196534622125803e-07;3.772343546214575e-06;2.993623003117193;0.00024126370632862672;1.1476587369186687e-08;3.8088382629559003;0.021134755273356103;5.7893260975881936e-08;2.7789028056585784e-06;1.4861960884941304e-10;30.27576408176133;0.0;0.005365822331753752;1.039829499529666e-06;0.0001300872283740489;3.491414964735676e-06;0.0;0.00016845152927079106;3003.838606794388;0.36578404776639695
